index,segment,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,tcp_x,tcp_y,tcp_z,surface_min_z,table_clearance_estimate,table_clearance_warning
37,start_to_mid,0.2341772152521665,-0.43607594932361804,1.1892405062738318,0.1873417722009194,0.8360759493227301,-0.1639240506760735,13.417366092075751,-24.98531144340408,68.13846183549187,10.733892873613973,47.903623248586136,-9.39215626442764,0.7401348204541423,-0.09113068715884456,0.5174296313411499,0.05300140875577926,0.05300140875577926,False
38,start_to_mid,0.24050632917790074,-0.43164556957560773,1.1835443037406923,0.1924050633414848,0.8316455695746959,-0.1683544304240755,13.779997608077798,-24.731469382202857,67.81209347109125,11.023998086414352,47.649781187383546,-9.645998325628389,0.7399183020795814,-0.08698504442566989,0.5243004475193939,0.05300140875577926,0.05300140875577926,False
39,start_to_mid,0.24683544310363495,-0.42721518982759743,1.1778481012075526,0.19746835448205016,0.8272151898266616,-0.17278481017207745,14.142629124079845,-24.477627321001634,67.48572510669061,11.314103299214727,47.39593912618094,-9.899840386829133,0.7396003415666333,-0.08286417641665607,0.5311779471987113,0.05300140875577926,0.05300140875577926,False
40,start_to_mid,0.2531645570293692,-0.42278481007958707,1.1721518986744128,0.20253164562261558,0.8227848100786272,-0.17721518992007948,14.505260640081893,-24.223785259800405,67.15935674228997,11.604208512015108,47.142097064978344,-10.153682448029883,0.7391811590570742,-0.07876974398879942,0.5380610525415789,0.05300140875577926,0.05300140875577926,False
41,start_to_mid,0.2594936709551034,-0.4183544303315767,1.166455696141273,0.20759493676318094,0.818354430330593,-0.18164556966808143,14.867892156083938,-23.96994319859918,66.83298837788934,11.894313724815483,46.88825500377575,-10.407524509230628,0.7386610106645003,-0.07470340398406639,0.5449486814559251,0.05300140875577926,0.05300140875577926,False
42,start_to_mid,0.2658227848808376,-0.4139240505835664,1.1607594936081336,0.21265822790374633,0.8139240505825587,-0.1860759494160834,15.230523672085985,-23.716101137397956,66.50662001348871,12.184418937615861,46.63441294257314,-10.661366570431374,0.7380401884530021,-0.07066680850387504,0.5518397478438034,0.05300140875577926,0.05300140875577926,False
43,start_to_mid,0.27215189880657187,-0.4094936708355561,1.155063291074994,0.21772151904431175,0.8094936708345244,-0.19050632916408541,15.593155188088033,-23.46225907619673,66.18025164908809,12.47452415041624,46.380570881370545,-10.915208631632122,0.737319020399718,-0.0666616041836265,0.55873316185166,0.05300140875577926,0.05300140875577926,False
44,start_to_mid,0.2784810127323061,-0.4050632910875458,1.149367088541854,0.2227848101848771,0.8050632910864901,-0.1949367089120874,15.95578670409008,-23.208417014995508,65.85388328468744,12.764629363216617,46.12672882016795,-11.169050692832869,0.7364978703412565,-0.062689431467646,0.5656278301221191,0.05300140875577926,0.05300140875577926,False
45,start_to_mid,0.28481012665804034,-0.4006329113395355,1.1436708860087146,0.22784810132544253,0.8006329113384557,-0.1993670886600894,16.31841822009213,-22.954574953794285,65.52751492028682,13.054734576016996,45.87288675896534,-11.422892754033617,0.7355771379039766,-0.05875192388489005,0.5725226560472151,0.05300140875577926,0.05300140875577926,False
46,start_to_mid,0.29113924058377455,-0.3962025315915252,1.137974683475575,0.2329113924660079,0.7962025315904213,-0.20379746840809138,16.681049736094174,-22.70073289259306,65.2011465558862,13.34483978881737,45.619044697762746,-11.676734815234363,0.7345572584181267,-0.054850707325781754,0.5794165400230005,0.05300140875577926,0.05300140875577926,False
