frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
86,11.100915,1786347566.784276,2309,50000,1,0,0,0.220829,right_link,0,0.642368,0.217839,0.205951,,,,SAFE,SAFE,,-0.015941,,,1,1.000000,SAFE,0,current,50000,134.1347,0.30251327,-0.14294305,1.41465569,-0.01324158,1.57080734,0.30247292,0.03495455,0.00146100,0.00162607,0.00024810,0.00000000,0.03445844
87,11.224050,1786347566.918429,2415,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.013332,,,1,1.000000,SAFE,0,current,50000,127.8199,0.30679753,-0.14279266,1.41483176,-0.01321591,1.57080734,0.30678287,0.03479332,0.00122141,0.00142992,0.00020852,0.00000000,0.03500195
88,11.354241,1786347567.046283,2401,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.010941,,,1,1.000000,SAFE,0,current,50000,129.1846,0.31123585,-0.14266427,1.41498220,-0.01319023,1.57080734,0.31122851,0.03409059,0.00098615,0.00115554,0.00019721,0.00000000,0.03414690
89,11.477761,1786347567.175486,2353,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.008446,,,1,1.000000,SAFE,0,current,50000,131.4675,0.31535873,-0.14257258,1.41509950,-0.01317556,1.57081103,0.31533301,0.03337848,0.00074229,0.00094967,0.00011879,0.00002992,0.03322961
90,11.612157,1786347567.306973,2290,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.006038,,,1,1.000000,SAFE,0,current,50000,127.0093,0.31997308,-0.14248823,1.41519487,-0.01316088,1.57081103,0.31995842,0.03433392,0.00062766,0.00070960,0.00010917,0.00000000,0.03441619
91,11.743019,1786347567.434013,2424,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.003547,,,1,1.000000,SAFE,0,current,50000,121.5519,0.32438940,-0.14243320,1.41525722,-0.01314988,1.57081103,0.32441506,0.03374799,0.00042052,0.00047643,0.00008409,0.00000000,0.03405612
92,11.864033,1786347567.555598,2423,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.001147,,,1,1.000000,SAFE,0,current,50000,126.2540,0.32866630,-0.14240019,1.41528666,-0.01314254,1.57081103,0.32869565,0.03534208,0.00027274,0.00024332,0.00006061,0.00000000,0.03537262
93,11.998528,1786347567.681885,2316,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000444,,,1,1.000000,SAFE,0,current,50000,134.5773,0.33310828,-0.14240386,1.41530132,-0.01313888,1.57081103,0.33306795,0.03302708,-0.00002726,0.00010902,0.00002727,0.00000000,0.03250901
94,12.124896,1786347567.816493,2403,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000444,,,1,1.000000,SAFE,0,current,50000,121.0187,0.33739254,-0.14240019,1.41529763,-0.01313888,1.57081103,0.33738157,0.03390306,0.00002901,-0.00002924,0.00000000,0.00000000,0.03413536
95,12.242043,1786347567.937530,2372,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000444,,,1,1.000000,SAFE,0,current,50000,127.5856,0.34035265,-0.14241119,1.41529763,-0.01313888,1.57081103,0.34033430,0.02526828,-0.00009387,0.00000000,0.00000000,0.00000000,0.02520519
96,12.380013,1786347568.065141,2374,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000444,,,1,1.000000,SAFE,0,current,50000,130.4826,0.34240675,-0.14241853,1.41528666,-0.01313888,1.57081473,0.34240308,0.01488808,-0.00005325,-0.00007949,0.00000000,0.00002678,0.01499457
97,12.499934,1786347568.195653,2363,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000444,,,1,1.000000,SAFE,0,current,50000,131.2573,0.34291294,-0.14244419,1.41527200,-0.01314254,1.57081473,0.34285793,0.00422103,-0.00021397,-0.00012227,-0.00003058,0.00000000,0.00379284
98,12.636167,1786347568.326930,2394,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000444,,,1,1.000000,SAFE,0,current,50000,129.3747,0.34292760,-0.14246254,1.41523898,-0.01314621,1.57081473,0.34292760,0.00010763,-0.00013465,-0.00024239,-0.00002692,0.00000000,0.00051146
99,12.767142,1786347568.456324,2410,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.006947,,,1,1.000000,SAFE,0,current,50000,119.8758,0.34292760,-0.14247721,1.41522062,-0.01314621,1.57081473,0.34293860,0.00000000,-0.00011206,-0.00014017,0.00000000,0.00000000,0.00008396
100,12.885431,1786347568.576230,2342,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.006635,,,1,1.000000,SAFE,0,current,50000,132.4614,0.34272587,-0.14248088,1.41520226,-0.01314988,1.57081473,0.34285057,-0.00170542,-0.00003099,-0.00015520,-0.00003101,0.00000000,-0.00074425
101,13.017292,1786347568.708722,2384,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.005574,,,1,1.000000,SAFE,0,current,50000,137.7721,0.34130633,-0.14248088,1.41520226,-0.01314988,1.57081473,0.34133568,-0.01076545,0.00000000,0.00000000,0.00000000,0.00000000,-0.01148847
102,13.151253,1786347568.846523,2357,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.003843,,,1,1.000000,SAFE,0,current,50000,127.7854,0.33834991,-0.14247721,1.41520226,-0.01315355,1.57081473,0.33831325,-0.02206924,0.00002736,0.00000000,-0.00002738,0.00000000,-0.02256201
103,13.279899,1786347568.974338,2324,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.001503,,,1,1.000000,SAFE,0,current,50000,128.9188,0.33432609,-0.14246620,1.41520953,-0.01315355,1.57081473,0.33431876,-0.03127823,0.00008560,0.00005653,0.00000000,0.00000000,-0.03105027
104,13.411367,1786347569.103286,2441,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.001505,,,1,1.000000,SAFE,0,current,50000,131.0692,0.32991347,-0.14245521,1.41521680,-0.01315355,1.57081473,0.32994646,-0.03356425,0.00008365,0.00005531,0.00000000,0.00000000,-0.03325754
105,13.542122,1786347569.234385,2383,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.004010,,,1,1.000000,SAFE,0,current,50000,129.7421,0.32549348,-0.14244787,1.41522431,-0.01315355,1.57081473,0.32548246,-0.03380359,0.00005607,0.00005744,0.00000000,0.00000000,-0.03414023
106,13.668386,1786347569.364146,2452,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.006513,,,1,1.000000,SAFE,0,current,50000,119.0008,0.32120922,-0.14245154,1.41522431,-0.01315355,1.57081473,0.32119086,-0.03393105,-0.00002903,0.00000000,0.00000000,0.00000000,-0.03398911
107,13.790418,1786347569.483165,2295,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.009026,,,1,1.000000,SAFE,0,current,50000,130.1190,0.31692863,-0.14246988,1.41522062,-0.01315355,1.57081473,0.31691393,-0.03507755,-0.00015032,-0.00003028,0.00000000,0.00000000,-0.03504751
108,13.919735,1786347569.613304,2464,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.011524,,,1,1.000000,SAFE,0,current,50000,130.2006,0.31249765,-0.14255057,1.41518402,-0.01316088,1.57081473,0.31247199,-0.03426449,-0.00062397,-0.00028300,-0.00005673,0.00000000,-0.03434930
109,14.051781,1786347569.743534,2413,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.013913,,,1,1.000000,SAFE,0,current,50000,130.6857,0.30804464,-0.14268996,1.41496015,-0.01317556,1.57081473,0.30803731,-0.03372304,-0.00105558,-0.00169543,-0.00011111,0.00000000,-0.03358424
110,14.179094,1786347569.874250,2444,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.016319,,,1,1.000000,SAFE,0,current,50000,121.3577,0.30356234,-0.14286236,1.41474378,-0.01320123,1.57081473,0.30358067,-0.03520698,-0.00135420,-0.00169947,-0.00020168,0.00000000,-0.03500543
111,14.300857,1786347569.995627,2429,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.019419,,,1,1.000000,SAFE,0,current,50000,130.8505,0.29945415,-0.14303109,1.41453826,-0.01323424,1.57081473,0.29947245,-0.03373918,-0.00138569,-0.00168784,-0.00027111,0.00000000,-0.03373943
112,14.431848,1786347570.126497,2399,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.021910,,,1,1.000000,SAFE,0,current,50000,128.8744,0.29499382,-0.14323282,1.41429996,-0.01327459,1.57081473,0.29499015,-0.03405072,-0.00154005,-0.00181921,-0.00030803,0.00000000,-0.03421840
113,14.569630,1786347570.255391,2369,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.024413,,,1,1.000000,SAFE,0,current,50000,129.1781,0.29015204,-0.14347492,1.41401374,-0.01331861,1.57081473,0.29013368,-0.03514082,-0.00175712,-0.00207735,-0.00031947,0.00000000,-0.03524746
114,14.688785,1786347570.384588,2359,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.026816,,,1,1.000000,SAFE,0,current,50000,118.6440,0.28617957,-0.14369500,1.41375327,-0.01336996,1.57081473,0.28616121,-0.03333880,-0.00184697,-0.00218600,-0.00043097,0.00000000,-0.03333880
115,14.813113,1786347570.503251,2385,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.029308,,,1,1.000000,SAFE,0,current,50000,127.4864,0.28189161,-0.14395911,1.41343784,-0.01342498,1.57081103,0.28188062,-0.03448893,-0.00212428,-0.00253705,-0.00044254,-0.00002972,-0.03442972
116,14.935838,1786347570.630760,2403,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.031704,,,1,1.000000,SAFE,0,current,50000,131.4542,0.27757066,-0.14425254,1.41309679,-0.01349101,1.57081103,0.27755967,-0.03520845,-0.00239099,-0.00277905,-0.00053799,0.00000000,-0.03520845
117,15.070133,1786347570.762233,2323,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.034314,,,1,1.000000,SAFE,0,current,50000,129.6279,0.27287927,-0.14460100,1.41271532,-0.01354970,1.57081103,0.27290863,-0.03493354,-0.00259477,-0.00284054,-0.00043701,0.00000000,-0.03463307
118,15.197602,1786347570.891881,2396,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.036812,,,1,1.000000,SAFE,0,current,50000,128.1867,0.26856935,-0.14493847,1.41232276,-0.01361205,1.57081103,0.26859134,-0.03381149,-0.00264744,-0.00307962,-0.00048918,0.00000000,-0.03386924
119,15.326583,1786347571.020087,2391,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.039909,,,1,1.000000,SAFE,0,current,50000,128.8372,0.26407236,-0.14530526,1.41187167,-0.01368174,1.57081103,0.26404667,-0.03486551,-0.00284377,-0.00349732,-0.00054033,0.00000000,-0.03523521
120,15.456065,1786347571.148963,2404,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.042313,,,1,1.000000,SAFE,0,current,50000,132.7558,0.25954232,-0.14568673,1.41138744,-0.01375511,1.57081103,0.25954232,-0.03498587,-0.00294612,-0.00373973,-0.00056657,0.00000000,-0.03478747
121,15.587629,1786347571.281738,2365,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.044817,,,1,1.000000,SAFE,0,current,50000,118.0169,0.25502700,-0.14610122,1.41089225,-0.01383580,1.57081103,0.25501230,-0.03432031,-0.00315048,-0.00376391,-0.00061337,0.00000000,-0.03443198
122,15.711889,1786347571.399774,2493,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.047210,,,1,1.000000,SAFE,0,current,50000,128.1102,0.25070971,-0.14653404,1.41040075,-0.01391283,1.57081103,0.25068772,-0.03474398,-0.00348318,-0.00395542,-0.00061989,0.00000000,-0.03480274
123,15.835836,1786347571.527904,2418,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.050306,,,1,1.000000,SAFE,0,current,50000,141.2756,0.24635942,-0.14699256,1.40986168,-0.01400820,1.57081103,0.24636310,-0.03509793,-0.00369935,-0.00434915,-0.00076943,0.00000000,-0.03489079
124,15.978326,1786347571.669201,2444,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.052809,,,1,1.000000,SAFE,0,current,50000,124.1764,0.24146628,-0.14754276,1.40920866,-0.01410724,1.57081103,0.24149197,-0.03434043,-0.00386131,-0.00458300,-0.00069505,0.00000000,-0.03418596
125,16.103937,1786347571.793407,2548,50000,1,0,0,0.233143,right_link,0,0.649423,0.218908,0.206472,,,,SAFE,SAFE,,-0.055212,,,1,1.000000,SAFE,0,current,50000,136.7174,0.23713067,-0.14805262,1.40858150,-0.01420261,1.57081103,0.23715268,-0.03451609,-0.00405901,-0.00499286,-0.00075924,0.00000000,-0.03454539
126,16.239183,1786347571.930155,2471,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.057705,,,1,1.000000,SAFE,0,current,50000,131.8719,0.23226687,-0.14863217,1.40786612,-0.01431998,1.57081103,0.23226321,-0.03596257,-0.00428516,-0.00528943,-0.00086787,0.00000000,-0.03615241
127,16.366763,1786347572.062057,2486,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.060708,,,1,1.000000,SAFE,0,current,50000,128.2048,0.22789092,-0.14916770,1.40724623,-0.01441902,1.57081103,0.22787258,-0.03429968,-0.00419763,-0.00485882,-0.00077627,0.00000000,-0.03441473
128,16.497959,1786347572.190281,2511,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.063211,,,1,1.000000,SAFE,0,current,50000,130.0883,0.22335356,-0.14978026,1.40653467,-0.01454006,1.57081103,0.22333890,-0.03458459,-0.00466902,-0.00542364,-0.00092262,0.00000000,-0.03455654
129,16.627125,1786347572.320389,2481,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.065811,,,1,1.000000,SAFE,0,current,50000,129.6082,0.21883456,-0.15041851,1.40575707,-0.01466111,1.57081103,0.21882722,-0.03498610,-0.00494130,-0.00602020,-0.00093714,0.00000000,-0.03492946
130,16.764783,1786347572.450029,2571,50000,1,0,0,0.080570,upperArm_Link,0,0.253094,-0.245768,0.172427,,,,SLOW,SAFE,,-0.068307,,,1,1.000000,SAFE,0,current,50000,133.0578,0.21394874,-0.15110442,1.40495384,-0.01480049,1.57080734,0.21393406,-0.03549247,-0.00498275,-0.00583498,-0.00101254,-0.00002685,-0.03554573
