t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz
20.088048,0.41329873,0.08121380,1.64773691,-0.00426958,1.57078898,0.41326204,-0.04169080,0.00048473,0.00039531,-0.00004383,0.00000000,-0.04187080,0.48750122,0.00523647,0.53949942,3.14158626,0.00000527,1.57083295
20.129781,0.41144270,0.08123582,1.64775515,-0.00427325,1.57078898,0.41142437,-0.04192339,0.00044052,0.00035192,-0.00004381,-0.00000000,-0.04157100,0.48750045,0.00432744,0.53949997,3.14158626,0.00000524,1.57081470
20.171219,0.40981042,0.08125049,1.64776623,-0.00427325,1.57078898,0.40980309,-0.03927783,0.00030960,0.00039801,-0.00004420,-0.00000000,-0.03918922,0.48750076,0.00352905,0.53950115,3.14158280,0.00000382,1.57080365
20.212709,0.40818548,0.08126149,1.64778817,-0.00427692,1.57078898,0.40817448,-0.04151575,0.00022054,0.00030935,-0.00004439,0.00000000,-0.04156014,0.48749965,0.00273420,0.53949496,-3.14158893,0.00000963,1.57080738
20.254501,0.40635148,0.08126883,1.64779186,-0.00427692,1.57078898,0.40634048,-0.04179322,0.00022075,0.00013344,-0.00004443,0.00000000,-0.04161563,0.48750057,0.00194081,0.53949645,-3.14159239,0.00000818,1.57081097
20.295966,0.40470454,0.08127984,1.64779925,-0.00428059,1.57078898,0.40470821,-0.03973871,0.00017690,0.00013375,-0.00004423,0.00000000,-0.03956166,0.48749848,0.00103392,0.53949735,-3.14159239,0.00000820,1.57079260
20.337390,0.40305758,0.08128350,1.64780295,-0.00428059,1.57078898,0.40306127,-0.04200924,0.00004418,0.00008786,-0.00000000,0.00000000,-0.04214232,0.48749791,0.00023033,0.53949720,-3.14159212,0.00000821,1.57079260
20.378826,0.40122360,0.08128350,1.64780653,-0.00428059,1.57078898,0.40121624,-0.04198496,0.00000000,0.00004322,0.00000000,0.00000000,-0.04194089,0.48749730,-0.00056374,0.53949545,-3.14158893,0.00000961,1.57080365
20.420304,0.39957663,0.08128350,1.64780653,-0.00428059,1.57078898,0.39958400,-0.03988901,0.00000000,-0.00000000,0.00000000,0.00000000,-0.03940215,0.48749542,-0.00146676,0.53949545,-3.14158866,0.00000960,1.57078887
20.461771,0.39791501,0.08128350,1.64780653,-0.00428059,1.57078898,0.39794803,-0.04183743,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.04165555,0.48749231,-0.00227679,0.53949545,-3.14158866,0.00000960,1.57076330
20.503889,0.39607733,0.08128350,1.64780653,-0.00428059,1.57078898,0.39609933,-0.04160826,-0.00008946,-0.00000000,0.00000000,0.00000000,-0.04200608,0.48748794,-0.00307251,0.53949545,-3.14158866,0.00000959,1.57077063
20.545272,0.39443773,0.08127616,1.64780653,-0.00428059,1.57078898,0.39443773,-0.03971964,-0.00008876,0.00000000,0.00000000,0.00000000,-0.03958773,0.48748400,-0.00397086,0.53949216,-3.14158200,0.00001240,1.57079619
20.586725,0.39278710,0.08127616,1.64780653,-0.00428059,1.57078898,0.39282012,-0.03990089,-0.00008808,-0.00000000,0.00000000,0.00000000,-0.03923775,0.48747678,-0.00477551,0.53949216,-3.14158200,0.00001239,1.57076330
20.628283,0.39112550,0.08126883,1.64780653,-0.00428059,1.57078898,0.39118052,-0.04219857,-0.00022072,-0.00004310,0.00000000,0.00000000,-0.04264010,0.48747072,-0.00558444,0.53948887,-3.14157508,0.00001516,1.57074133
20.669825,0.38928047,0.08125782,1.64780295,-0.00428059,1.57078898,0.38927683,-0.04207840,-0.00030914,-0.00013062,0.00004419,0.00000000,-0.04269608,0.48746376,-0.00648212,0.53948568,-3.14156842,0.00001795,1.57079992
20.711356,0.38762987,0.08124315,1.64779568,-0.00427692,1.57078898,0.38763356,-0.03982475,-0.00048306,-0.00021995,0.00004434,0.00000000,-0.03938677,0.48745855,-0.00728421,0.53948307,-3.14156496,0.00001932,1.57079260
20.753178,0.38596091,0.08121748,1.64778459,-0.00427692,1.57078898,0.38599393,-0.04227275,-0.00083673,-0.00030895,0.00000000,0.00000000,-0.04227739,0.48745571,-0.00809368,0.53947696,-3.14155137,0.00002477,1.57076330
20.794768,0.38410491,0.08117346,1.64776993,-0.00427692,1.57078898,0.38410854,-0.04198146,-0.00101656,-0.00039815,0.00000000,0.00000000,-0.04295528,0.48745660,-0.00899161,0.53946436,-3.14152394,0.00003569,1.57079260
20.836157,0.38247627,0.08113311,1.64775157,-0.00427692,1.57078898,0.38242859,-0.03957089,-0.00106221,-0.00066418,0.00000000,0.00000000,-0.03997083,0.48745714,-0.00977912,0.53945522,-3.14150344,0.00004378,1.57084400
20.877637,0.38082567,0.08108542,1.64771485,-0.00427692,1.57078898,0.38079631,-0.04230228,-0.00114405,-0.00118532,0.00004360,0.00000000,-0.04212398,0.48746048,-0.01057564,0.53945172,-3.14149332,0.00004771,1.57082575
20.919523,0.37894765,0.08103774,1.64765251,-0.00427325,1.57078898,0.37891462,-0.04255388,-0.00119861,-0.00155364,0.00004325,0.00000000,-0.04273339,0.48746108,-0.01138340,0.53945730,-3.14150317,0.00004347,1.57082549
20.960362,0.37730068,0.08098639,1.64758646,-0.00427325,1.57078898,0.37725666,-0.04028946,-0.00134736,-0.00166119,0.00004495,0.00000000,-0.04046846,0.48746735,-0.01227517,0.53947031,-3.14152394,0.00003520,1.57084027
21.001188,0.37565741,0.08092771,1.64751685,-0.00426958,1.57078898,0.37560976,-0.04028749,-0.00129468,-0.00142960,0.00008907,0.00000000,-0.04020111,0.48747403,-0.01306534,0.53947835,-3.14153726,0.00002972,1.57084400
21.042666,0.37398481,0.08088002,1.64746916,-0.00426592,1.57078898,0.37394813,-0.04267817,-0.00141175,-0.00136796,0.00008821,0.00000000,-0.04214976,0.48747309,-0.01387220,0.53948063,-3.14154099,0.00002830,1.57083295
21.084282,0.37211046,0.08081033,1.64740312,-0.00426225,1.57078898,0.37210679,-0.04234904,-0.00158813,-0.00154420,0.00008829,-0.00000000,-0.04217411,0.48747706,-0.01467489,0.53948173,-3.14154099,0.00002818,1.57079992
21.125804,0.37046349,0.08074797,1.64734077,-0.00425858,1.57078898,0.37044147,-0.03984831,-0.00154620,-0.00154632,0.00013262,0.00000000,-0.03993611,0.48748047,-0.01556565,0.53948482,-3.14154418,0.00002678,1.57081830
21.167312,0.36880186,0.08068195,1.64727473,-0.00425124,1.57078898,0.36879089,-0.04278915,-0.00167809,-0.00163323,0.00013248,-0.00000000,-0.04221508,0.48748410,-0.01636397,0.53948825,-3.14155058,0.00002405,1.57080725
21.208864,0.36690918,0.08060858,1.64720511,-0.00424758,1.57078898,0.36693487,-0.04290437,-0.00172738,-0.00159447,0.00013316,0.00000000,-0.04264326,0.48748535,-0.01717335,0.53948944,-3.14155058,0.00002399,1.57077063
21.250118,0.36524755,0.08053889,1.64714265,-0.00424024,1.57078898,0.36525857,-0.04010369,-0.00173599,-0.00151454,0.00017814,0.00000000,-0.04072746,0.48748681,-0.01807208,0.53948972,-3.14155058,0.00002389,1.57078541
21.291272,0.36360428,0.08046553,1.64708030,-0.00423290,1.57078898,0.36357862,-0.04018664,-0.00186888,-0.00155766,0.00022240,0.00000000,-0.04027810,0.48748892,-0.01886078,0.53948805,-3.14154738,0.00002513,1.57082203
21.332537,0.36193535,0.08038484,1.64701426,-0.00422190,1.57078898,0.36193901,-0.04300821,-0.00199365,-0.00190469,0.00026576,-0.00000000,-0.04225530,0.48749254,-0.01966079,0.53948531,-3.14154392,0.00002635,1.57079260
21.374055,0.36004263,0.08030047,1.64692247,-0.00421090,1.57078898,0.36007932,-0.04272334,-0.00198828,-0.00203171,0.00030934,0.00000000,-0.04276772,0.48749300,-0.02046863,0.53949258,-3.14155750,0.00002109,1.57075958
21.415558,0.35838833,0.08021977,1.64684558,-0.00419622,1.57078898,0.35838833,-0.03998638,-0.00194620,-0.00176659,0.00026525,0.00000000,-0.04064980,0.48749653,-0.02136104,0.53949644,-3.14157108,0.00001590,1.57079619
21.456981,0.35672674,0.08013908,1.64677596,-0.00418889,1.57078898,0.35670838,-0.04049016,-0.00199566,-0.00186420,0.00022188,0.00000000,-0.04039980,0.48749619,-0.02215768,0.53949501,-3.14156762,0.00001717,1.57081470
21.498269,0.35503945,0.08005472,1.64669144,-0.00417788,1.57078898,0.35504678,-0.04324225,-0.00226164,-0.00217362,0.00026617,0.00000000,-0.04306336,0.48749704,-0.02296577,0.53949962,-3.14157774,0.00001324,1.57078887
21.539673,0.35315040,0.07995201,1.64659619,-0.00416688,1.57078898,0.35314673,-0.04274093,-0.00230097,-0.00212247,0.00030947,-0.00000000,-0.04335929,0.48749925,-0.02386950,0.53950122,-3.14158120,0.00001199,1.57079992
21.581186,0.35149613,0.07986397,1.64651549,-0.00415221,1.57078898,0.35145211,-0.04003416,-0.00216518,-0.00194446,0.00030934,0.00000000,-0.04052006,0.48749937,-0.02466116,0.53950274,-3.14158839,0.00000944,1.57084027
21.622683,0.34982717,0.07977228,1.64643478,-0.00414120,1.57078898,0.34978315,-0.04298437,-0.00238801,-0.00207971,0.00030963,0.00000000,-0.04280745,0.48749876,-0.02545970,0.53950218,-3.14158839,0.00000943,1.57084027
21.664136,0.34793082,0.07966590,1.64634299,-0.00412653,1.57078898,0.34790146,-0.04302228,-0.00247871,-0.00221391,0.00030973,0.00000000,-0.04293408,0.48749673,-0.02626711,0.53950342,-3.14159185,0.00000816,1.57082575
21.705550,0.34626183,0.07956687,1.64625132,-0.00411553,1.57078898,0.34622514,-0.04011622,-0.00238832,-0.00216765,0.00026540,0.00000000,-0.04011631,0.48749774,-0.02716413,0.53950235,-3.14159185,0.00000815,1.57083295
21.747069,0.34460390,0.07946783,1.64616323,-0.00410452,1.57078898,0.34457457,-0.04026450,-0.00247531,-0.00216474,0.00026521,0.00000000,-0.04013165,0.48749666,-0.02795632,0.53950208,-3.14159185,0.00000813,1.57082549
21.788541,0.34292027,0.07936145,1.64607167,-0.00409352,1.57078898,0.34289461,-0.04323690,-0.00269950,-0.00247685,0.00030974,0.00000000,-0.04305993,0.48749648,-0.02876005,0.53950020,-3.14158839,0.00000941,1.57082203
21.829960,0.34102023,0.07924408,1.64595795,-0.00407885,1.57078898,0.34100556,-0.04296028,-0.00278700,-0.00252213,0.00030979,0.00000000,-0.04300432,0.48749496,-0.02966709,0.53950461,3.14158653,0.00000571,1.57081097
21.871457,0.33935863,0.07913037,1.64586258,-0.00406784,1.57078898,0.33932927,-0.04022383,-0.00278480,-0.00229999,0.00026524,0.00000000,-0.04035621,0.48749561,-0.03045921,0.53950128,-3.14159132,0.00000817,1.57082575
21.912943,0.33768234,0.07901299,1.64576709,-0.00405684,1.57078898,0.33765668,-0.04309497,-0.00308088,-0.00268510,0.00035161,0.00000000,-0.04248243,0.48749583,-0.03125810,0.53949635,-3.14158120,0.00001177,1.57082203
21.954745,0.33576763,0.07887361,1.64563870,-0.00403850,1.57078898,0.33578962,-0.04304797,-0.00312508,-0.00281608,0.00035172,0.00000000,-0.04270173,0.48749879,-0.03216923,0.53949842,-3.14158839,0.00000933,1.57077436
21.996237,0.33409500,0.07875256,1.64553237,-0.00402749,1.57078898,0.33409867,-0.04016370,-0.00296032,-0.00269368,0.00030930,0.00000000,-0.04073757,0.48749868,-0.03296571,0.53949712,-3.14158466,0.00001054,1.57079260
22.037762,0.33243337,0.07862785,1.64541507,-0.00401282,1.57078898,0.33240771,-0.04289486,-0.00331322,-0.00295896,0.00039757,-0.00000000,-0.04276219,0.48750036,-0.03375598,0.53949993,-3.14159132,0.00000816,1.57082203
22.079271,0.33053336,0.07847746,1.64528668,-0.00399448,1.57078898,0.33054802,-0.04328546,-0.00335689,-0.00291552,0.00039751,0.00000000,-0.04266725,0.48750454,-0.03455551,0.53949266,-3.14157774,0.00001288,1.57078887
22.120811,0.32883871,0.07834908,1.64517295,-0.00397981,1.57078898,0.32886437,-0.04056388,-0.00322594,-0.00291690,0.00039773,0.00000000,-0.04082966,0.48750182,-0.03546518,0.53949643,-3.14158813,0.00000933,1.57077063
22.162282,0.32716608,0.07820969,1.64504457,-0.00396147,1.57078898,0.32715875,-0.04270676,-0.00351893,-0.00321102,0.00039648,0.00000000,-0.04328062,0.48750571,-0.03625886,0.53949846,3.14159026,0.00000696,1.57080365
22.204163,0.32527706,0.07805564,1.64490521,-0.00394680,1.57078898,0.32525507,-0.04303934,-0.00356146,-0.00312148,0.00035181,0.00000000,-0.04290337,0.48750746,-0.03705466,0.53949825,3.14159026,0.00000697,1.57082203
22.245682,0.32357511,0.07791258,1.64478409,-0.00393213,1.57078898,0.32357877,-0.04082467,-0.00340205,-0.00309307,0.00035353,0.00000000,-0.04069250,0.48750650,-0.03796425,0.53949517,-3.14158813,0.00000929,1.57079260
22.287183,0.32188779,0.07777320,1.64464843,-0.00391745,1.57078898,0.32187679,-0.04071820,-0.00342734,-0.00320248,0.00040125,0.00000000,-0.04139034,0.48750610,-0.03876532,0.53950028,3.14158653,0.00000582,1.57080738
22.328110,0.32021886,0.07763015,1.64452004,-0.00389911,1.57078898,0.32016748,-0.04338204,-0.00370083,-0.00343186,0.00040188,0.00000000,-0.04361205,0.48750609,-0.03955720,0.53950062,3.14158360,0.00000467,1.57084759
22.369407,0.31831881,0.07746875,1.64436603,-0.00388444,1.57078898,0.31828946,-0.04349200,-0.00376822,-0.00341519,0.00035455,0.00000000,-0.04326894,0.48750413,-0.04045900,0.53950475,3.14157641,0.00000241,1.57082575
22.410864,0.31662053,0.07731836,1.64423752,-0.00386977,1.57078898,0.31658751,-0.04076553,-0.00366975,-0.00313974,0.00035366,0.00000000,-0.04107434,0.48750243,-0.04126468,0.53950138,3.14158360,0.00000468,1.57082922
22.452368,0.31493688,0.07716430,1.64410555,-0.00385510,1.57078898,0.31488189,-0.04044060,-0.00366829,-0.00322479,0.00039777,0.00000000,-0.04057335,0.48750167,-0.04206279,0.53949804,3.14159026,0.00000699,1.57085132
22.493856,0.31326428,0.07701392,1.64396989,-0.00383676,1.57078898,0.31322023,-0.04318122,-0.00401763,-0.00344396,0.00044159,-0.00000000,-0.04282903,0.48749947,-0.04285583,0.53949858,3.14158706,0.00000588,1.57084027
22.535432,0.31134957,0.07683051,1.64381945,-0.00381842,1.57078898,0.31132385,-0.04350240,-0.00420017,-0.00362606,0.00044223,-0.00000000,-0.04301522,0.48749868,-0.04376273,0.53949143,-3.14158440,0.00001037,1.57082203
22.576801,0.30965492,0.07666545,1.64366913,-0.00380008,1.57078898,0.30965126,-0.04066150,-0.00389376,-0.00345167,0.00039847,0.00000000,-0.04061454,0.48749943,-0.04456461,0.53949247,-3.14158759,0.00000926,1.57079992
22.618337,0.30797863,0.07650773,1.64353335,-0.00378540,1.57078898,0.30795664,-0.04315951,-0.00428525,-0.00353467,0.00044181,0.00000000,-0.04320373,0.48749529,-0.04535908,0.53948929,-3.14158094,0.00001146,1.57081830
22.659838,0.30607128,0.07630965,1.64337564,-0.00376340,1.57078898,0.30606392,-0.04362480,-0.00446862,-0.00384996,0.00044227,-0.00000000,-0.04313803,0.48749652,-0.04626081,0.53947946,-3.14156363,0.00001697,1.57080365
22.701229,0.30436197,0.07613725,1.64321423,-0.00374872,1.57078898,0.30438030,-0.04097560,-0.00415937,-0.00380688,0.00039822,-0.00000000,-0.04092976,0.48749583,-0.04706918,0.53948213,-3.14156655,0.00001581,1.57077808
22.742733,0.30267468,0.07596486,1.64306009,-0.00373038,1.57078898,0.30267099,-0.04302166,-0.00454931,-0.00406392,0.00039755,0.00000000,-0.04350736,0.48749451,-0.04786705,0.53948167,-3.14156709,0.00001574,1.57079992
22.784269,0.30078930,0.07575945,1.64287674,-0.00371571,1.57078898,0.30076730,-0.04325384,-0.00468320,-0.00419709,0.00044196,0.00000000,-0.04303190,0.48749539,-0.04865531,0.53947914,-3.14155990,0.00001791,1.57082203
22.825749,0.29908368,0.07557605,1.64271164,-0.00369370,1.57078898,0.29909834,-0.04111252,-0.00455331,-0.00406727,0.00048631,0.00000000,-0.04044935,0.48749700,-0.04956260,0.53948043,-3.14156363,0.00001673,1.57078181
22.867243,0.29737803,0.07538164,1.64253926,-0.00367536,1.57078898,0.29741105,-0.04321473,-0.00489989,-0.00441271,0.00044147,0.00000000,-0.04352213,0.48750038,-0.05036686,0.53947888,-3.14155990,0.00001777,1.57076330
22.908836,0.29549268,0.07516889,1.64234495,-0.00365702,1.57078898,0.29548165,-0.04304880,-0.00484180,-0.00466403,0.00044008,0.00000000,-0.04349106,0.48750358,-0.05115707,0.53947689,-3.14155271,0.00001985,1.57080365
22.950592,0.29379070,0.07497817,1.64215052,-0.00363868,1.57078898,0.29378706,-0.04118199,-0.00463986,-0.00455044,0.00044184,0.00000000,-0.04091559,0.48750360,-0.05205877,0.53949056,-3.14158067,0.00001129,1.57079992
22.991858,0.29207408,0.07478375,1.64196706,-0.00362034,1.57078898,0.29208508,-0.04123849,-0.00475502,-0.00457812,0.00044438,0.00000000,-0.04146151,0.48750338,-0.05286853,0.53949435,-3.14158759,0.00000915,1.57078541
23.033134,0.29038680,0.07458568,1.64177263,-0.00360200,1.57078898,0.29036474,-0.04314979,-0.00494777,-0.00472778,0.00048555,0.00000000,-0.04390138,0.48750579,-0.05366343,0.53950183,3.14158360,0.00000493,1.57081830
23.074862,0.28849041,0.07437293,1.64157462,-0.00358000,1.57078898,0.28843907,-0.04330395,-0.00502280,-0.00471418,0.00057301,-0.00000000,-0.04347689,0.48750151,-0.05455864,0.53950483,3.14157641,0.00000288,1.57084759
23.116378,0.28678110,0.07416753,1.64138019,-0.00355432,1.57078898,0.28674442,-0.04108171,-0.00481491,-0.00459404,0.00053014,0.00000000,-0.04086107,0.48750332,-0.05536360,0.53950981,3.14156256,-0.00000125,1.57083295
23.157898,0.28507915,0.07397312,1.64119315,-0.00353598,1.57078898,0.28504613,-0.04312332,-0.00514695,-0.00462135,0.00048393,0.00000000,-0.04316657,0.48749879,-0.05616674,0.53951528,3.14155217,-0.00000429,1.57082922
23.199707,0.28318644,0.07373837,1.64099503,-0.00351397,1.57078898,0.28314608,-0.04307068,-0.00545616,-0.00448804,0.00052816,0.00000000,-0.04293669,0.48749810,-0.05705834,0.53950832,3.14156602,-0.00000012,1.57083667
23.241245,0.28148815,0.07351828,1.64081895,-0.00349196,1.57078898,0.28146613,-0.04104040,-0.00530122,-0.00441800,0.00048592,0.00000000,-0.04073138,0.48749957,-0.05785752,0.53949722,3.14158706,0.00000603,1.57081830
23.282737,0.27977887,0.07329821,1.64062822,-0.00347362,1.57078898,0.27976418,-0.04365960,-0.00574445,-0.00490443,0.00053017,0.00000000,-0.04361544,0.48750016,-0.05866192,0.53949282,-3.14158759,0.00000908,1.57081097
23.324249,0.27786413,0.07304145,1.64041185,-0.00344795,1.57078898,0.27784577,-0.04338586,-0.00587608,-0.00508003,0.00053009,0.00000000,-0.04351836,0.48750267,-0.05946387,0.53948551,-3.14157348,0.00001310,1.57081830
23.365760,0.27617684,0.07281036,1.64020646,-0.00342961,1.57078898,0.27615115,-0.04082038,-0.00537380,-0.00501993,0.00044037,-0.00000000,-0.04064622,0.48750828,-0.06035445,0.53948287,-3.14156629,0.00001508,1.57082203
23.407545,0.27446386,0.07259394,1.63999367,-0.00341127,1.57078898,0.27446020,-0.04375892,-0.00564141,-0.00550863,0.00057364,0.00000000,-0.04323029,0.48750537,-0.06116095,0.53949080,-3.14158067,0.00001105,1.57079992
23.449034,0.27253449,0.07234085,1.63974798,-0.00338192,1.57078898,0.27255282,-0.04353112,-0.00583345,-0.00561300,0.00061884,0.00000000,-0.04366340,0.48750501,-0.06196827,0.53950117,3.14158360,0.00000510,1.57077808
23.490546,0.27085087,0.07210977,1.63952780,-0.00335991,1.57078898,0.27083620,-0.04064485,-0.00538989,-0.00538999,0.00053007,0.00000000,-0.04099838,0.48750788,-0.06285897,0.53950471,3.14157321,0.00000216,1.57081097
23.532060,0.26915991,0.07189335,1.63930047,-0.00333791,1.57078898,0.26914889,-0.04114746,-0.00548702,-0.00539757,0.00053084,0.00000000,-0.04057115,0.48750404,-0.06365477,0.53952009,3.14154125,-0.00000656,1.57080738
23.573452,0.26743960,0.07165493,1.63908029,-0.00331590,1.57078898,0.26747259,-0.04381569,-0.00610139,-0.00548384,0.00053072,0.00000000,-0.04354713,0.48750430,-0.06446306,0.53952199,3.14153779,-0.00000747,1.57076330
23.615005,0.26552489,0.07138716,1.63884556,-0.00329389,1.57078898,0.26553589,-0.04326686,-0.00616781,-0.00524259,0.00048473,-0.00000000,-0.04379512,0.48750263,-0.06536302,0.53951765,3.14154791,-0.00000447,1.57078541
23.656725,0.26383758,0.07114141,1.63864386,-0.00327555,1.57078898,0.26382658,-0.04092090,-0.00581969,-0.00489403,0.00052970,0.00000000,-0.04109500,0.48750272,-0.06615549,0.53950673,3.14157321,0.00000231,1.57080738
23.698194,0.26212096,0.07090299,1.63843846,-0.00324987,1.57078898,0.26211730,-0.04393420,-0.00632031,-0.00534790,0.00061880,0.00000000,-0.04371299,0.48749799,-0.06696286,0.53950177,3.14158014,0.00000425,1.57079992
23.739708,0.26019156,0.07061688,1.63820004,-0.00322420,1.57078898,0.26019892,-0.04362315,-0.00662989,-0.00548138,0.00057451,-0.00000000,-0.04397769,0.48749812,-0.06786864,0.53949125,-3.14158387,0.00000994,1.57078887
23.781180,0.25850061,0.07035278,1.63798356,-0.00320219,1.57078898,0.25846758,-0.04092877,-0.00632741,-0.00526598,0.00057533,-0.00000000,-0.04150349,0.48750240,-0.06866122,0.53947955,-3.14155910,0.00001647,1.57082922
23.822607,0.25679862,0.07009234,1.63776350,-0.00317651,1.57078898,0.25675830,-0.04376792,-0.00667571,-0.00574704,0.00061901,0.00000000,-0.04372374,0.48750402,-0.06945954,0.53947166,-3.14154498,0.00002014,1.57083667
23.864136,0.25486925,0.06979891,1.63750672,-0.00315084,1.57078898,0.25483993,-0.04359362,-0.00664902,-0.00589971,0.00057245,-0.00000000,-0.04372369,0.48750536,-0.07026466,0.53946698,-3.14153406,0.00002285,1.57082203
23.905943,0.25316730,0.06953847,1.63727200,-0.00312883,1.57078898,0.25311592,-0.04072964,-0.00625269,-0.00576954,0.00057283,-0.00000000,-0.04099213,0.48750393,-0.07116330,0.53946540,-3.14153034,0.00002365,1.57084759
23.947440,0.25147632,0.06927805,1.63702619,-0.00310315,1.57078898,0.25142497,-0.04108005,-0.00624140,-0.00606431,0.00061970,0.00000000,-0.04085766,0.48750481,-0.07195624,0.53946996,-3.14154125,0.00002079,1.57084759
23.988806,0.24976337,0.06902128,1.63676953,-0.00307748,1.57078898,0.24973036,-0.04397590,-0.00651020,-0.00668529,0.00062005,0.00000000,-0.04344454,0.48750254,-0.07276016,0.53948144,-3.14156602,0.00001438,1.57082922
24.030256,0.24783398,0.06873885,1.63647246,-0.00305180,1.57078898,0.24782665,-0.04369037,-0.00667681,-0.00672158,0.00061913,0.00000000,-0.04351306,0.48749639,-0.07366641,0.53950092,3.14158014,0.00000445,1.57080365
24.071761,0.24613935,0.06846742,1.63621199,-0.00302612,1.57078898,0.24612100,-0.04092465,-0.00667362,-0.00623221,0.00057459,0.00000000,-0.04101339,0.48749841,-0.07446038,0.53950753,3.14156602,0.00000088,1.57081470
24.113252,0.24443740,0.06818497,1.63595521,-0.00300411,1.57078898,0.24442270,-0.04392010,-0.00720238,-0.00649507,0.00061853,0.00000000,-0.04347836,0.48750187,-0.07525732,0.53950686,3.14156975,0.00000181,1.57081097
24.154772,0.24249333,0.06786952,1.63567281,-0.00297477,1.57078898,0.24251167,-0.04391735,-0.00733438,-0.00631796,0.00066273,0.00000000,-0.04365239,0.48750095,-0.07616873,0.53950449,3.14157321,0.00000274,1.57077808
24.196269,0.24079138,0.06757608,1.63543069,-0.00294909,1.57078898,0.24079870,-0.04085487,-0.00703015,-0.00588169,0.00057471,0.00000000,-0.04138573,0.48750456,-0.07696543,0.53949202,-3.14158733,0.00000890,1.57078887
24.237730,0.23910408,0.06728631,1.63518488,-0.00292709,1.57078898,0.23907840,-0.04359501,-0.00725829,-0.00655064,0.00061964,0.00000000,-0.04368265,0.48750667,-0.07775554,0.53948254,-3.14156602,0.00001409,1.57082203
24.279151,0.23717837,0.06697452,1.63488781,-0.00289774,1.57078898,0.23717837,-0.04402164,-0.00721891,-0.00668840,0.00066430,0.00000000,-0.04335729,0.48750230,-0.07855918,0.53948903,-3.14158014,0.00001060,1.57079992
24.320551,0.23545806,0.06668842,1.63463092,-0.00287207,1.57078898,0.23548740,-0.04118024,-0.00690003,-0.00654514,0.00057509,0.00000000,-0.04113405,0.48749954,-0.07946540,0.53948680,-3.14157641,0.00001140,1.57076703
24.362080,0.23376343,0.06640231,1.63434494,-0.00285006,1.57078898,0.23376709,-0.04077617,-0.00691327,-0.00695622,0.00061607,0.00000000,-0.04134883,0.48749968,-0.08025915,0.53949846,3.14158759,0.00000630,1.57079260
24.403850,0.23206146,0.06611254,1.63405144,-0.00282071,1.57078898,0.23204312,-0.04382521,-0.00758426,-0.00736093,0.00066070,0.00000000,-0.04373254,0.48750076,-0.08105604,0.53951293,3.14155537,-0.00000129,1.57081470
24.445317,0.23011741,0.06577141,1.63373244,-0.00279504,1.57078898,0.23012841,-0.04412862,-0.00762008,-0.00717631,0.00062041,0.00000000,-0.04404255,0.48750172,-0.08196626,0.53951595,3.14155164,-0.00000203,1.57078541
24.486618,0.22840811,0.06548164,1.63345730,-0.00276936,1.57078898,0.22839710,-0.04128956,-0.00733398,-0.00666761,0.00062221,0.00000000,-0.04191192,0.48749722,-0.08276773,0.53952096,3.14154099,-0.00000446,1.57080738
24.527846,0.22670981,0.06516619,1.63318217,-0.00274369,1.57078898,0.22666946,-0.04381703,-0.00824846,-0.00700813,0.00066522,0.00000000,-0.04408541,0.48750174,-0.08356190,0.53951420,3.14155537,-0.00000108,1.57083667
24.569299,0.22478409,0.06479938,1.63287771,-0.00271434,1.57078898,0.22475109,-0.04387895,-0.00809477,-0.00698938,0.00066361,0.00000000,-0.04383474,0.48750675,-0.08436106,0.53950268,3.14157694,0.00000389,1.57083295
24.610774,0.22307113,0.06449494,1.63260257,-0.00268866,1.57078898,0.22303444,-0.04107723,-0.00751673,-0.00658735,0.00066324,0.00000000,-0.04134277,0.48750441,-0.08526490,0.53949686,3.14159106,0.00000716,1.57083295
24.652255,0.22137649,0.06417582,1.63233125,-0.00265932,1.57078898,0.22132146,-0.04087089,-0.00755583,-0.00662837,0.00066282,0.00000000,-0.04095941,0.48750653,-0.08605776,0.53948686,-3.14157614,0.00001121,1.57085132
24.693790,0.21967819,0.06386770,1.63205230,-0.00263364,1.57078898,0.21963419,-0.04375232,-0.00794703,-0.00733062,0.00066224,0.00000000,-0.04335490,0.48750340,-0.08685348,0.53948512,-3.14157321,0.00001195,1.57084027
24.735335,0.21774149,0.06351557,1.63172221,-0.00260430,1.57078898,0.21771948,-0.04395849,-0.00804072,-0.00764164,0.00066268,0.00000000,-0.04364955,0.48749973,-0.08776086,0.53948858,-3.14157987,0.00001033,1.57081830
24.776807,0.21602850,0.06320012,1.63141787,-0.00257862,1.57078898,0.21601018,-0.04114113,-0.00777713,-0.00728991,0.00066278,0.00000000,-0.04122917,0.48749776,-0.08856310,0.53949577,3.14159106,0.00000719,1.57081470
24.818341,0.21432655,0.06287000,1.63111711,-0.00254928,1.57078898,0.21429721,-0.04375373,-0.00852976,-0.00782388,0.00066280,0.00000000,-0.04362082,0.48750088,-0.08935902,0.53949489,3.14159106,0.00000719,1.57082549
