frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
50,8.801399,1,11,0.508640,-0.375841,0.359249,0.040457,0.056865,0.056865,0.045408,-0.022982,0.046928,-0.022434,0.059161,0.056865,-0.034601,0.042727,-0.021844,0.650,0.125809,0.148596,0.203596,0.125809,0.037660,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,8.966653,1,12,0.523810,-0.358205,0.356834,0.048987,0.070043,0.070043,0.164031,-0.033283,0.056797,-0.023925,0.074300,0.070043,-0.032906,0.062801,-0.022221,0.650,0.115867,0.135860,0.190860,0.115867,0.035325,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,9.154717,1,13,0.529024,-0.343911,0.361151,0.052984,0.070217,0.070217,0.066548,-0.013526,0.067032,-0.015942,0.075902,0.070217,-0.002938,0.074245,-0.015497,0.650,0.118658,0.135607,0.190607,0.118658,0.027079,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.332381,1,14,0.523812,-0.337933,0.355532,0.054967,0.068293,0.068293,0.083636,-0.007595,0.066835,-0.011805,0.060954,0.068293,-0.000525,0.060947,-0.000747,0.250,0.122570,0.137151,0.192151,0.122570,0.036381,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.522771,1,15,0.527330,-0.315925,0.356297,0.061723,0.075103,0.075103,0.056376,0.010771,0.074026,-0.006677,0.088030,0.075103,0.026185,0.083944,-0.004135,0.650,0.121075,0.163124,0.218124,0.121075,0.027849,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,9.691058,1,16,0.544135,-0.299872,0.362938,0.067784,0.079774,0.079774,0.148596,0.017749,0.077774,0.000340,0.085188,0.079774,0.027894,0.080055,0.008377,0.650,0.114313,0.143017,0.198017,0.114313,0.021545,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,9.865046,1,17,0.538583,-0.286602,0.363569,0.072078,0.085740,0.085740,0.084972,0.020705,0.083074,0.004620,0.082013,0.085740,0.013481,0.080825,0.003409,0.650,0.115459,0.138951,0.193951,0.115459,0.023425,1,1,1,0,valid_streak_not_ready
57,10.055496,1,18,0.541913,-0.286850,0.361588,0.067315,0.083992,0.083992,0.040173,0.022211,0.080766,0.006189,0.076449,0.083992,0.025376,0.071614,0.008489,0.250,0.114727,0.136862,0.191862,0.114727,0.026446,2,1,1,1,
58,10.246592,1,19,0.553486,-0.269611,0.369036,0.066304,0.079046,0.079046,0.081162,0.023566,0.075029,0.007971,0.074193,0.079046,0.035481,0.062826,0.017280,0.250,0.114428,0.137423,0.192423,0.114428,0.015428,3,1,1,1,
59,10.433950,1,20,0.540134,-0.258243,0.366139,0.065289,0.072625,0.072625,0.072698,0.018665,0.069772,0.007609,0.056700,0.072625,-0.005409,0.056275,0.004327,0.250,0.115520,0.135766,0.190766,0.115520,0.024892,4,1,1,1,
60,10.611954,1,21,0.545837,-0.248727,0.362397,0.064471,0.068378,0.068378,0.057982,0.015739,0.066267,0.006052,0.051782,0.068378,0.009737,0.050833,-0.001572,0.250,0.114442,0.133652,0.188652,0.114442,0.024234,5,1,1,1,
61,10.807827,1,22,0.554796,-0.225378,0.368453,0.068264,0.073897,0.073897,0.069332,0.011897,0.072781,0.004704,0.082782,0.073897,0.016879,0.080542,0.008996,0.650,0.106221,0.143401,0.198401,0.106221,0.016776,6,1,1,1,
