frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
86,11.247253,1786348333.889955,2403,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.011944,,,1,1.000000,SAFE,0,current,50000,128.5153,0.30919278,-0.14272296,1.41492355,-0.01320123,1.57081103,0.30917808,0.03343904,0.00102542,0.00128207,0.00019938,0.00000000,0.03312547
87,11.374086,1786348334.018489,2378,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.009435,,,1,1.000000,SAFE,0,current,50000,127.0947,0.31364575,-0.14260927,1.41506290,-0.01318289,1.57081103,0.31363106,0.03510887,0.00089642,0.00109873,0.00014460,0.00000000,0.03510887
88,11.502869,1786348334.145632,2338,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.006738,,,1,1.000000,SAFE,0,current,50000,129.4507,0.31807303,-0.14251757,1.41516554,-0.01316822,1.57081103,0.31808040,0.03437801,0.00071207,0.00079700,0.00011393,0.00000000,0.03454926
89,11.632784,1786348334.275101,2291,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.004253,,,1,1.000000,SAFE,0,current,50000,129.9789,0.32235363,-0.14245887,1.41523159,-0.01315355,1.57081473,0.32237932,0.03294915,0.00045180,0.00050835,0.00011294,0.00002845,0.03309023
90,11.763210,1786348334.405115,2409,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.001543,,,1,1.000000,SAFE,0,current,50000,129.4984,0.32697538,-0.14241853,1.41529024,-0.01314621,1.57081473,0.32697171,0.03543586,0.00030928,0.00044969,0.00005625,0.00000000,0.03521078
91,11.894969,1786348334.534632,2358,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000946,,,1,1.000000,SAFE,0,current,50000,131.3543,0.33139166,-0.14239284,1.41530132,-0.01314254,1.57081473,0.33141735,0.03351785,0.00019497,0.00008414,0.00002784,0.00000000,0.03374064
92,12.020334,1786348334.666016,2356,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000946,,,1,1.000000,SAFE,0,current,50000,127.8638,0.33556223,-0.14240386,1.41530859,-0.01314254,1.57081473,0.33558422,0.03326748,-0.00008784,0.00005800,0.00000000,0.00000000,0.03323800
93,12.153710,1786348334.793916,2432,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000946,,,1,1.000000,SAFE,0,current,50000,131.3400,0.33910188,-0.14240751,1.41530132,-0.01314254,1.57081473,0.33907250,0.02653880,-0.00002737,-0.00005452,0.00000000,0.00000000,0.02615358
94,12.282593,1786348334.925325,2326,50000,1,0,0,0.518883,upperArm_Link,0,0.635710,-0.612898,0.350087,,,,SAFE,SAFE,,-0.000946,0.495050,,0,1.000000,SAFE,1,current,50000,150.7888,0.34095788,-0.14241485,1.41529393,-0.01314621,1.57081473,0.34095418,0.01440067,-0.00005700,-0.00005735,-0.00002846,0.00000000,0.01459999
95,12.442376,1786348335.076132,2421,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000946,,,1,1.000000,SAFE,0,current,50000,132.6795,0.34155577,-0.14242220,1.41527927,-0.01314621,1.57081473,0.34151909,0.00374191,-0.00004598,-0.00009177,0.00000000,0.00000000,0.00353543
96,12.571185,1786348335.208832,2321,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000946,,,1,1.000000,SAFE,0,current,50000,131.2773,0.34156674,-0.14243686,1.41527200,-0.01314621,1.57081831,0.34157777,0.00008514,-0.00011383,-0.00005645,0.00000000,0.00002776,0.00045557
97,12.732977,1786348335.340139,2421,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.006120,,,1,1.000000,SAFE,0,current,50000,162.3746,0.34156311,-0.14245521,1.41524982,-0.01314988,1.57081831,0.34158510,-0.00002247,-0.00011338,-0.00013705,-0.00002267,0.00000000,0.00004531
98,12.866181,1786348335.502544,2407,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.005586,,,1,1.000000,SAFE,0,current,50000,131.6180,0.34104592,-0.14245887,1.41523898,-0.01315355,1.57081831,0.34125867,-0.00388271,-0.00002752,-0.00008144,-0.00002754,0.00000000,-0.00245058
99,12.990439,1786348335.634183,2326,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.004208,,,1,1.000000,SAFE,0,current,50000,129.6609,0.33924490,-0.14245887,1.41523898,-0.01315355,1.57081831,0.33921555,-0.01449412,0.00000000,0.00000000,0.00000000,0.00000000,-0.01644259
100,13.123589,1786348335.763865,2330,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.002139,,,1,1.000000,SAFE,0,current,50000,121.5404,0.33582264,-0.14245154,1.41523528,-0.01315355,1.57081831,0.33581528,-0.02570236,0.00005506,-0.00002775,0.00000000,0.00000000,-0.02553717
101,13.241424,1786348335.885428,2363,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000296,,,1,1.000000,SAFE,0,current,50000,128.1454,0.33215094,-0.14244419,1.41523898,-0.01315355,1.57081831,0.33211425,-0.03115967,0.00006234,0.00003136,0.00000000,0.00000000,-0.03140854
102,13.377293,1786348336.013591,2390,50000,2,0,0,0.521937,left_link,0,0.638504,-0.606691,0.350756,,,,SAFE,SAFE,,-0.002696,0.505602,,0,1.000000,SAFE,1,current,50000,155.9361,0.32753289,-0.14244419,1.41523898,-0.01315355,1.57081831,0.32751822,-0.03398903,0.00000000,0.00000000,0.00000000,0.00000000,-0.03382693
103,13.527470,1786348336.169551,2288,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.005917,,,1,1.000000,SAFE,0,current,50000,130.7306,0.32239398,-0.14244787,1.41523898,-0.01315355,1.57081831,0.32239765,-0.03421885,-0.00002451,0.00000000,0.00000000,0.00000000,-0.03409681
104,13.665521,1786348336.300312,2406,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.008328,,,1,1.000000,SAFE,0,current,50000,131.8968,0.31761456,-0.14246254,1.41523898,-0.01315722,1.57081831,0.31760722,-0.03462077,-0.00010621,0.00000000,-0.00002657,0.00000000,-0.03470043
105,13.795232,1786348336.432229,2392,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.010816,,,1,1.000000,SAFE,0,current,50000,128.7066,0.31319091,-0.14255057,1.41515827,-0.01316088,1.57081831,0.31315789,-0.03410381,-0.00067871,-0.00062219,-0.00002828,0.00000000,-0.03430186
106,13.919854,1786348336.560957,2418,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.013812,,,1,1.000000,SAFE,0,current,50000,130.0116,0.30888832,-0.14267530,1.41497481,-0.01317556,1.57081831,0.30887732,-0.03452513,-0.00100081,-0.00147216,-0.00011773,0.00000000,-0.03434841
107,14.048487,1786348336.690999,2356,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.016319,,,1,1.000000,SAFE,0,current,50000,128.9743,0.30441698,-0.14282934,1.41478407,-0.01319757,1.57081831,0.30443534,-0.03476037,-0.00119758,-0.00148278,-0.00017110,0.00000000,-0.03453216
108,14.183956,1786348336.820006,2338,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.018711,,,1,1.000000,SAFE,0,current,50000,129.2971,0.29980260,-0.14301275,1.41456771,-0.01323058,1.57081831,0.29980260,-0.03406249,-0.00135385,-0.00159716,-0.00024369,0.00000000,-0.03419800
109,14.308835,1786348336.949333,2273,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.021205,,,1,1.000000,SAFE,0,current,50000,130.5947,0.29550734,-0.14319982,1.41434026,-0.01327092,1.57081473,0.29549634,-0.03439526,-0.00149800,-0.00182137,-0.00032309,-0.00002864,-0.03448332
110,14.439927,1786348337.079946,2304,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.024314,,,1,1.000000,SAFE,0,current,50000,130.2272,0.29100668,-0.14341989,1.41407621,-0.01331494,1.57081831,0.29101035,-0.03433205,-0.00167878,-0.00201422,-0.00033577,0.00002728,-0.03422020
111,14.570436,1786348337.210203,2422,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.026723,,,1,1.000000,SAFE,0,current,50000,130.5104,0.28652799,-0.14366932,1.41378629,-0.01336263,1.57081473,0.28651333,-0.03431714,-0.00191121,-0.00222143,-0.00036537,-0.00002740,-0.03445758
112,14.701396,1786348337.340732,2315,50000,1,0,0,0.483308,left_link,0,0.646560,-0.591908,0.364399,,,,SAFE,SAFE,,-0.029206,0.492950,4,1,1.000000,STATIC,1,current,50000,159.7896,0.28206769,-0.14394443,1.41344893,-0.01342865,1.57081473,0.28204566,-0.03405853,-0.00210068,-0.00257607,-0.00050416,0.00000000,-0.03411474
113,14.857721,1786348337.500553,2393,50000,1,0,0,0.474988,left_link,0,0.649342,-0.592389,0.356943,,,,SAFE,SAFE,,-0.032308,0.483605,4,1,1.000000,STATIC,1,current,50000,148.0213,0.27670136,-0.14431490,1.41303074,-0.01350568,1.57081473,0.27668303,-0.03432795,-0.00236988,-0.00267510,-0.00049275,0.00000000,-0.03430431
114,15.005546,1786348337.648594,2242,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.035405,,,1,1.000000,SAFE,0,current,50000,128.1198,0.27150011,-0.14470005,1.41259432,-0.01357170,1.57081473,0.27150011,-0.03518515,-0.00260544,-0.00295231,-0.00044664,0.00000000,-0.03506116
115,15.146123,1786348337.776734,2466,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.037920,,,1,1.000000,SAFE,0,current,50000,139.9308,0.26664361,-0.14509252,1.41214681,-0.01364873,1.57081831,0.26667663,-0.03454694,-0.00279183,-0.00318340,-0.00054795,0.00002544,-0.03431205
116,15.273821,1786348337.916685,2410,50000,1,0,0,0.445937,left_link,0,0.653319,-0.586996,0.358592,,,,SAFE,SAFE,,-0.041029,0.454429,5,1,1.000000,STATIC,1,current,50000,143.8262,0.26214296,-0.14547034,1.41168094,-0.01371842,1.57081473,0.26214662,-0.03524470,-0.00295870,-0.00364823,-0.00054576,-0.00002801,-0.03547458
117,15.418237,1786348338.060531,2347,50000,1,0,0,0.438560,left_link,0,0.650536,-0.579221,0.368254,,,,SAFE,SAFE,,-0.043414,0.448905,5,1,1.000000,STATIC,1,current,50000,132.8851,0.25711778,-0.14591049,1.41112339,-0.01380279,1.57081473,0.25709575,-0.03479640,-0.00304778,-0.00386065,-0.00058418,0.00000000,-0.03497429
118,15.553888,1786348338.193437,2427,50000,1,1,1,0.434010,left_link,0,0.648332,-0.579055,0.361740,0.282277,left_link,0.000,SAFE,SAFE,0.000000,-0.046511,0.447391,5,1,1.000000,STATIC,1,current,50000,154.8398,0.25243002,-0.14635798,1.41061354,-0.01389082,1.57081473,0.25239334,-0.03455745,-0.00329888,-0.00375860,-0.00064897,0.00000000,-0.03466554
119,15.704541,1786348338.348298,2324,50000,1,1,1,0.429633,left_link,0,0.652214,-0.575817,0.368189,0.285444,left_link,0.000,SAFE,SAFE,0.000000,-0.049512,0.440807,5,1,1.000000,STATIC,1,current,50000,155.9671,0.24721043,-0.14689353,1.40998268,-0.01399353,1.57081473,0.24721043,-0.03464653,-0.00355485,-0.00418748,-0.00068173,0.00000000,-0.03440301
120,15.863926,1786348338.504287,2443,50000,1,1,1,0.426598,left_link,0,0.650117,-0.576698,0.360636,0.273303,left_link,0.000,SAFE,SAFE,0.000000,-0.052618,0.437208,5,1,1.000000,STATIC,1,current,50000,161.6136,0.24163501,-0.14751709,1.40924168,-0.01410357,1.57081473,0.24166070,-0.03498075,-0.00391224,-0.00464914,-0.00069041,0.00000000,-0.03481958
121,16.023571,1786348338.665925,2339,50000,1,1,1,0.420516,left_link,0,0.650054,-0.575184,0.376519,0.290459,left_link,0.000,SAFE,SAFE,0.000000,-0.055720,0.430430,5,1,1.000000,STATIC,1,current,50000,143.3951,0.23607062,-0.14817734,1.40842736,-0.01422828,1.57081473,0.23610729,-0.03485483,-0.00413578,-0.00510082,-0.00078119,0.00000000,-0.03478604
122,16.166492,1786348338.809356,2318,50000,1,1,1,0.413318,left_link,0,0.653738,-0.574299,0.371535,0.276656,left_link,0.000,SAFE,SAFE,0.000000,-0.058730,0.421986,5,1,1.000000,STATIC,1,current,50000,135.3336,0.23120314,-0.14876056,1.40771580,-0.01434566,1.57081473,0.23122515,-0.03405727,-0.00408071,-0.00497872,-0.00082128,0.00000000,-0.03415986
123,16.301339,1786348338.944709,2388,50000,1,1,1,0.406763,left_link,0,0.650373,-0.568725,0.384763,0.288349,left_link,0.000,SAFE,SAFE,0.000000,-0.061217,0.420671,5,1,1.000000,STATIC,1,current,50000,147.0433,0.22649705,-0.14935477,1.40703726,-0.01446303,1.57081103,0.22647139,-0.03489931,-0.00440656,-0.00503190,-0.00087044,-0.00002740,-0.03525281
124,16.451477,1786348339.091773,2373,50000,1,1,1,0.402633,left_link,0,0.647553,-0.572958,0.362700,0.218173,left_link,0.000,SAFE,SAFE,0.022441,-0.063810,0.411077,5,1,1.000000,FOLLOWING,1,current,50000,137.3594,0.22126646,-0.15007737,1.40618992,-0.01460609,1.57081103,0.22124077,-0.03483850,-0.00481291,-0.00564373,-0.00095281,0.00000000,-0.03483870
