frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
86,11.357986,1786348370.705405,2373,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.009930,,,1,1.000000,SAFE,0,current,50000,121.1903,0.31296349,-0.14262761,1.41502988,-0.01318656,1.57081103,0.31293049,0.03525823,0.00091613,0.00104217,0.00015797,0.00000000,0.03541610
87,11.481711,1786348370.826616,2370,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.007442,,,1,1.000000,SAFE,0,current,50000,129.6078,0.31722939,-0.14253590,1.41514361,-0.01316822,1.57081103,0.31722572,0.03447900,0.00074130,0.00091918,0.00014824,0.00000000,0.03471603
88,11.608755,1786348370.956244,2314,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.004746,,,1,1.000000,SAFE,0,current,50000,128.7531,0.32151732,-0.14246254,1.41522062,-0.01315722,1.57081103,0.32150632,0.03375136,0.00057742,0.00060616,0.00008662,0.00000000,0.03369365
89,11.738957,1786348371.085027,2264,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.002223,,,1,1.000000,SAFE,0,current,50000,131.6165,0.32596299,-0.14241853,1.41526830,-0.01314621,1.57081103,0.32597032,0.03414445,0.00033796,0.00036623,0.00008451,0.00000000,0.03428522
90,11.869773,1786348371.216664,2346,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000336,,,1,1.000000,SAFE,0,current,50000,128.1493,0.33054802,-0.14240751,1.41529393,-0.01314254,1.57081103,0.33058837,0.03504937,0.00008429,0.00019592,0.00002804,0.00000000,0.03530179
91,11.997799,1786348371.344842,2358,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000336,,,1,1.000000,SAFE,0,current,50000,129.0878,0.33478460,-0.14240386,1.41530132,-0.01314254,1.57081103,0.33479559,0.03309175,0.00002852,0.00005773,0.00000000,0.00000000,0.03286246
92,12.126963,1786348371.473960,2334,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000336,,,1,1.000000,SAFE,0,current,50000,129.1152,0.33865800,-0.14240386,1.41529763,-0.01314254,1.57081473,0.33862501,0.02998831,0.00000000,-0.00002861,0.00000000,0.00002861,0.02964775
93,12.255697,1786348371.603111,2286,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000336,,,1,1.000000,SAFE,0,current,50000,129.9845,0.34111562,-0.14241119,1.41529024,-0.01314254,1.57081473,0.34112293,0.01909055,-0.00005695,-0.00005741,0.00000000,0.00000000,0.01940354
94,12.421769,1786348371.733123,2326,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000336,,,1,1.000000,SAFE,0,current,50000,134.6144,0.34221235,-0.14242953,1.41527557,-0.01314621,1.57081473,0.34217933,0.00660393,-0.00011045,-0.00008829,-0.00002208,0.00000000,0.00636113
95,12.531722,1786348371.867768,2327,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000336,,,1,1.000000,SAFE,0,current,50000,142.5323,0.34224537,-0.14244419,1.41526091,-0.01314621,1.57081473,0.34224904,0.00030032,-0.00013335,-0.00013335,0.00000000,0.00000000,0.00063398
96,12.665249,1786348372.010318,2371,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.006547,,,1,1.000000,SAFE,0,current,50000,129.9330,0.34224904,-0.14245887,1.41523898,-0.01314988,1.57081473,0.34226003,0.00002745,-0.00010992,-0.00016427,-0.00002747,0.00000000,0.00008236
97,12.796351,1786348372.140285,2344,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.006477,,,1,1.000000,SAFE,0,current,50000,130.7991,0.34219399,-0.14246988,1.41522062,-0.01314988,1.57081473,0.34222335,-0.00041986,-0.00008400,-0.00014003,0.00000000,0.00000000,-0.00027983
98,12.932105,1786348372.271104,2398,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.005506,,,1,1.000000,SAFE,0,current,50000,137.1347,0.34108627,-0.14246988,1.41521323,-0.01315355,1.57081473,0.34117061,-0.00815978,0.00000000,-0.00005444,-0.00002702,0.00000000,-0.00775474
99,13.061514,1786348372.408269,2314,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.003858,,,1,1.000000,SAFE,0,current,50000,128.6159,0.33858469,-0.14246620,1.41521323,-0.01315355,1.57081473,0.33855167,-0.01933079,0.00002844,0.00000000,0.00000000,0.00000000,-0.02023769
100,13.193059,1786348372.536916,2290,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.001595,,,1,1.000000,SAFE,0,current,50000,131.7483,0.33479193,-0.14245887,1.41521680,-0.01315355,1.57081473,0.33477727,-0.02883230,0.00005573,0.00002719,0.00000000,0.00000000,-0.02869274
101,13.324769,1786348372.668694,2327,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.001508,,,1,1.000000,SAFE,0,current,50000,132.8550,0.33026192,-0.14245154,1.41522431,-0.01315355,1.57081473,0.33027291,-0.03439387,0.00005566,0.00005702,0.00000000,0.00000000,-0.03419904
102,13.455973,1786348372.801571,2300,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.003298,,,1,1.000000,SAFE,0,current,50000,127.9145,0.32583460,-0.14244787,1.41522789,-0.01315355,1.57081473,0.32580158,-0.03374390,0.00002794,0.00002726,0.00000000,0.00000000,-0.03407939
103,13.584784,1786348372.929519,2371,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.006613,,,1,1.000000,SAFE,0,current,50000,130.0058,0.32138163,-0.14245521,1.41522789,-0.01315355,1.57081473,0.32134861,-0.03456967,-0.00005692,0.00000000,0.00000000,0.00000000,-0.03456967
104,13.714107,1786348373.059542,2433,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.009027,,,1,1.000000,SAFE,0,current,50000,127.6132,0.31709737,-0.14246620,1.41522431,-0.01315722,1.57081473,0.31707537,-0.03312855,-0.00008504,-0.00002765,-0.00002836,0.00000000,-0.03304328
105,13.847619,1786348373.187190,2322,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.011423,,,1,1.000000,SAFE,0,current,50000,130.7574,0.31267005,-0.14255792,1.41516185,-0.01316455,1.57081473,0.31264070,-0.03316019,-0.00068695,-0.00046786,-0.00005495,0.00000000,-0.03321533
106,13.973604,1786348373.317967,2352,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.013913,,,1,1.000000,SAFE,0,current,50000,128.6667,0.30821338,-0.14269730,1.41495275,-0.01317922,1.57081473,0.30819505,-0.03537486,-0.00110637,-0.00165968,-0.00011646,0.00000000,-0.03528734
107,14.100949,1786348373.446663,2449,50000,1,0,0,0.491341,left_link,0,0.630784,-0.608540,0.363469,,,,SAFE,SAFE,,-0.017013,0.501253,3,1,1.000000,STATIC,1,current,50000,155.9707,0.30373105,-0.14285868,1.41475105,-0.01320490,1.57081473,0.30374941,-0.03519811,-0.00126726,-0.00158389,-0.00020163,0.00000000,-0.03491003
108,14.256092,1786348373.602658,2411,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.020018,,,1,1.000000,SAFE,0,current,50000,128.7057,0.29841241,-0.14307509,1.41449058,-0.01324525,1.57081473,0.29844177,-0.03428217,-0.00139490,-0.00167892,-0.00026007,0.00000000,-0.03421128
109,14.414501,1786348373.731383,2369,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.022522,,,1,1.000000,SAFE,0,current,50000,142.8019,0.29307911,-0.14332086,1.41419351,-0.01329660,1.57081473,0.29309380,-0.03366796,-0.00155146,-0.00187533,-0.00032417,0.00000000,-0.03376052
110,14.530444,1786348373.874204,2414,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.024910,,,1,1.000000,SAFE,0,current,50000,126.0741,0.28895625,-0.14354093,1.41393685,-0.01334062,1.57081473,0.28891224,-0.03555925,-0.00189813,-0.00221365,-0.00037964,0.00000000,-0.03606563
111,14.651959,1786348374.000298,2296,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.027410,,,1,1.000000,SAFE,0,current,50000,128.0805,0.28480771,-0.14376836,1.41365433,-0.01338830,1.57081473,0.28477839,-0.03414043,-0.00187157,-0.00232505,-0.00039243,0.00000000,-0.03401952
112,14.784307,1786348374.128412,2328,50000,1,0,0,0.473809,left_link,0,0.641447,-0.594764,0.365982,,,,SAFE,SAFE,,-0.030514,0.482810,4,1,1.000000,STATIC,1,current,50000,150.4132,0.28032538,-0.14405081,1.41331327,-0.01345433,1.57081473,0.28031439,-0.03386754,-0.00213414,-0.00257696,-0.00049887,0.00000000,-0.03372905
113,14.933595,1786348374.278844,2337,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.033517,,,1,1.000000,SAFE,0,current,50000,130.6066,0.27515346,-0.14442860,1.41289866,-0.01352402,1.57081473,0.27513513,-0.03464406,-0.00253062,-0.00277726,-0.00046683,0.00000000,-0.03469317
114,15.063003,1786348374.409469,2358,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.036002,,,1,1.000000,SAFE,0,current,50000,128.0716,0.27065277,-0.14477706,1.41250992,-0.01358637,1.57081103,0.27063811,-0.03477889,-0.00269274,-0.00300398,-0.00048185,-0.00002856,-0.03475056
115,15.194443,1786348374.537561,2390,50000,1,0,0,0.457430,left_link,0,0.635484,-0.589728,0.373595,,,,SAFE,SAFE,,-0.038408,0.472858,5,1,1.000000,STATIC,1,current,50000,153.2868,0.26613009,-0.14513654,1.41209173,-0.01365240,1.57081103,0.26615211,-0.03440894,-0.00273492,-0.00318160,-0.00050233,0.00000000,-0.03412983
116,15.343601,1786348374.690869,2354,50000,1,0,0,0.455379,left_link,0,0.642252,-0.592514,0.368902,,,,SAFE,SAFE,,-0.041714,0.465621,5,1,1.000000,FOLLOWING,1,current,50000,147.6635,0.26091784,-0.14556937,1.41154158,-0.01373676,1.57081103,0.26093251,-0.03494433,-0.00290184,-0.00368836,-0.00056560,0.00000000,-0.03499368
117,15.492801,1786348374.838553,2437,50000,1,1,1,0.445675,left_link,0,0.641737,-0.590839,0.371486,0.301734,left_link,0.000,SAFE,SAFE,0.000000,-0.044817,0.454637,5,1,1.000000,STATIC,1,current,50000,146.0288,0.25572759,-0.14603886,1.41096568,-0.01382847,1.57081103,0.25571659,-0.03478717,-0.00314672,-0.00385991,-0.00061462,0.00000000,-0.03495916
118,15.640675,1786348374.984601,2365,50000,1,1,1,0.441823,left_link,0,0.640623,-0.586915,0.374052,0.303417,left_link,0.000,SAFE,SAFE,0.000000,-0.047211,0.451751,5,1,1.000000,STATIC,1,current,50000,148.2231,0.25053364,-0.14655238,1.41038978,-0.01392383,1.57081103,0.25051165,-0.03512425,-0.00347272,-0.00389454,-0.00064493,0.00000000,-0.03519862
119,15.787570,1786348375.132849,2344,50000,1,1,1,0.437617,left_link,0,0.633919,-0.582605,0.364447,0.275204,left_link,0.000,SAFE,SAFE,0.000000,-0.050307,0.445532,5,1,1.000000,STATIC,1,current,50000,160.8829,0.24549010,-0.14708425,1.40975523,-0.01403021,1.57081103,0.24547911,-0.03433432,-0.00362073,-0.00431976,-0.00072414,0.00000000,-0.03425946
120,15.952786,1786348375.293776,2376,50000,1,1,1,0.427915,left_link,0,0.641786,-0.584827,0.375919,0.294949,left_link,0.000,SAFE,SAFE,0.000000,-0.054003,0.441471,5,1,1.000000,STATIC,1,current,50000,153.1879,0.23974599,-0.14774451,1.40895557,-0.01414758,1.57081103,0.23972765,-0.03476734,-0.00399632,-0.00484007,-0.00071045,0.00000000,-0.03481181
121,16.101384,1786348375.446985,2486,50000,1,1,1,0.420548,left_link,0,0.641097,-0.584272,0.374444,0.291891,left_link,0.000,SAFE,SAFE,0.000000,-0.057001,0.429118,5,1,1.000000,STATIC,1,current,50000,158.0176,0.23451170,-0.14836441,1.40818155,-0.01426863,1.57081103,0.23453371,-0.03522438,-0.00417167,-0.00520884,-0.00081458,0.00000000,-0.03495283
122,16.259770,1786348375.605037,2378,50000,1,1,1,0.415810,left_link,0,0.642530,-0.582514,0.371584,0.298559,left_link,0.000,SAFE,SAFE,0.000000,-0.060113,0.427353,5,1,1.000000,STATIC,1,current,50000,142.5663,0.22892529,-0.14903931,1.40739679,-0.01440435,1.57081103,0.22893263,-0.03527095,-0.00426114,-0.00495471,-0.00085688,0.00000000,-0.03536352
123,16.400874,1786348375.747624,2283,50000,2,1,1,0.406630,left_link,0,0.646257,-0.581985,0.365206,0.268766,left_link,0.000,SAFE,SAFE,0.000000,-0.062518,0.416298,5,1,1.000000,STATIC,1,current,50000,146.4821,0.22404316,-0.14968123,1.40665567,-0.01452539,1.57081103,0.22403215,-0.03459954,-0.00454922,-0.00525233,-0.00085784,0.00000000,-0.03472964
124,16.550164,1786348375.894127,2370,50000,1,1,1,0.401074,left_link,0,0.644375,-0.579230,0.370784,0.274636,left_link,0.000,SAFE,SAFE,0.000000,-0.065810,0.416230,5,1,1.000000,STATIC,1,current,50000,148.1049,0.21883456,-0.15041482,1.40576077,-0.01466844,1.57081103,0.21881989,-0.03488904,-0.00491391,-0.00599439,-0.00095821,0.00000000,-0.03491360
125,16.694917,1786348376.042251,2350,50000,1,1,1,0.392426,left_link,0,0.645653,-0.577894,0.386651,0.264537,left_link,0.000,SAFE,SAFE,0.000000,-0.068814,0.401007,5,1,1.000000,APPROACHING,1,current,50000,145.2546,0.21377634,-0.15113376,1.40492809,-0.01480783,1.57081103,0.21375801,-0.03494375,-0.00496663,-0.00575238,-0.00096292,0.00000000,-0.03496897
126,16.841164,1786348376.187527,2453,50000,1,1,1,0.383616,left_link,0,0.640659,-0.575448,0.382971,0.268834,left_link,0.000,SAFE,SAFE,0.000000,-0.071300,0.398856,5,1,1.000000,STATIC,1,current,50000,152.5975,0.20870712,-0.15187471,1.40402949,-0.01495455,1.57081103,0.20869613,-0.03466212,-0.00506642,-0.00614442,-0.00100325,0.00000000,-0.03461199
127,16.993491,1786348376.340145,2418,50000,1,1,1,0.379596,left_link,0,0.643306,-0.573214,0.378329,0.259017,left_link,0.000,SAFE,SAFE,0.000000,-0.074402,0.394718,5,1,1.000000,STATIC,1,current,50000,150.3850,0.20345819,-0.15271468,1.40296936,-0.01511961,1.57081103,0.20345819,-0.03445829,-0.00551430,-0.00695955,-0.00108360,0.00000000,-0.03438609
128,17.147557,1786348376.490565,2414,50000,1,1,1,0.373644,left_link,0,0.641664,-0.571936,0.384650,0.258052,left_link,0.000,SAFE,SAFE,0.000000,-0.077413,0.387108,5,1,1.000000,STATIC,1,current,50000,144.3957,0.19802584,-0.15360968,1.40195334,-0.01529568,1.57080734,0.19802584,-0.03525999,-0.00580917,-0.00659473,-0.00114280,-0.00002399,-0.03525999
129,17.292375,1786348376.634981,2577,50000,1,1,1,0.367073,left_link,0,0.642827,-0.566352,0.371649,0.260050,left_link,0.000,SAFE,SAFE,0.000000,-0.080616,0.378562,5,1,1.000000,STATIC,1,current,50000,151.0737,0.19296394,-0.15444233,1.40093362,-0.01546441,1.57080734,0.19294928,-0.03495338,-0.00574959,-0.00704134,-0.00116510,0.00000000,-0.03505463
130,17.445727,1786348376.786075,2445,50000,1,1,1,0.359293,left_link,0,0.642524,-0.566367,0.384471,0.242986,left_link,0.000,SAFE,SAFE,0.000000,-0.083818,0.373130,5,1,1.000000,STATIC,1,current,50000,169.8846,0.18755360,-0.15541068,1.39983320,-0.01565514,1.57080734,0.18753894,-0.03528055,-0.00631457,-0.00717578,-0.00124378,0.00000000,-0.03528055
131,17.612765,1786348376.955994,2443,50000,1,1,1,0.347970,left_link,0,0.641111,-0.566715,0.381317,0.232453,left_link,0.000,SAFE,SAFE,0.000000,-0.087021,0.360755,5,1,1.000000,APPROACHING,1,current,50000,151.3478,0.18178748,-0.15643772,1.39856040,-0.01587156,1.57080734,0.18179114,-0.03451995,-0.00614861,-0.00761984,-0.00129560,0.00000000,-0.03441023
