frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
86,11.368367,1786347786.819557,2384,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.009827,,,1,1.000000,SAFE,0,current,50000,132.9707,0.31279477,-0.14263126,1.41502261,-0.01318656,1.57081103,0.31275809,0.03341264,0.00090972,0.00099271,0.00016540,0.00000000,0.03343996
87,11.499404,1786347786.952557,2429,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.007342,,,1,1.000000,SAFE,0,current,50000,122.8653,0.31740180,-0.14252856,1.41514719,-0.01316822,1.57081103,0.31740180,0.03515826,0.00078374,0.00095068,0.00013996,0.00000000,0.03543823
88,11.623700,1786347787.075443,2427,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.004743,,,1,1.000000,SAFE,0,current,50000,130.2096,0.32151365,-0.14246620,1.41522062,-0.01315722,1.57081103,0.32150999,0.03308115,0.00050172,0.00059079,0.00008853,0.00000000,0.03305166
89,11.752351,1786347787.205672,2380,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.002128,,,1,1.000000,SAFE,0,current,50000,128.4445,0.32595563,-0.14241853,1.41527557,-0.01314621,1.57081103,0.32596299,0.03452723,0.00037053,0.00042717,0.00008553,0.00000000,0.03461294
90,11.891321,1786347787.334136,2398,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000841,,,1,1.000000,SAFE,0,current,50000,134.3813,0.33071306,-0.14240386,1.41530132,-0.01314254,1.57081473,0.33075342,0.03423364,0.00010562,0.00018529,0.00002639,0.00002659,0.03447104
91,12.013278,1786347787.468536,2372,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.000841,,,1,1.000000,SAFE,0,current,50000,123.3220,0.33477360,-0.14240019,1.41530502,-0.01314254,1.57081473,0.33477727,0.03329479,0.00003006,0.00003030,0.00000000,0.00000000,0.03299397
92,12.144342,1786347787.591877,2390,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000841,,,1,1.000000,SAFE,0,current,50000,131.8650,0.33857366,-0.14240386,1.41530132,-0.01314254,1.57081473,0.33854064,0.02899386,-0.00002797,-0.00002820,0.00000000,0.00000000,0.02871395
93,12.271127,1786347787.723772,2434,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000841,,,1,1.000000,SAFE,0,current,50000,130.1741,0.34069377,-0.14241119,1.41529763,-0.01314254,1.57081473,0.34069377,0.01672208,-0.00005783,-0.00002915,0.00000000,0.00000000,0.01698253
94,12.398246,1786347787.853965,2384,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.000841,,,1,1.000000,SAFE,0,current,50000,127.4364,0.34150809,-0.14241853,1.41529024,-0.01314621,1.57081473,0.34144941,0.00640598,-0.00005779,-0.00005814,-0.00002885,0.00000000,0.00594436
95,12.532552,1786347787.981422,2462,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.000841,,,1,1.000000,SAFE,0,current,50000,134.8424,0.34156311,-0.14243320,1.41527557,-0.01314621,1.57081473,0.34156674,0.00040962,-0.00010917,-0.00010917,0.00000000,0.00000000,0.00087361
96,12.676013,1786347788.116294,2415,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.006144,,,1,1.000000,SAFE,0,current,50000,134.4833,0.34156674,-0.14244787,1.41525722,-0.01314988,1.57081473,0.34158510,0.00002534,-0.00010231,-0.00012797,-0.00002556,0.00000000,0.00012797
97,12.824218,1786347788.250796,2478,50000,2,0,0,0.511381,left_link,0,0.641336,-0.606394,0.350454,,,,SAFE,SAFE,,0.005979,0.501314,,0,1.000000,SAFE,1,current,50000,149.4604,0.34131369,-0.14245521,1.41523898,-0.01314988,1.57081473,0.34143838,-0.00170744,-0.00004947,-0.00012307,0.00000000,0.00000000,-0.00098996
98,12.957568,1786347788.400282,2470,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.004779,,,1,1.000000,SAFE,0,current,50000,132.8717,0.33971077,-0.14245887,1.41523528,-0.01315355,1.57081473,0.33970341,-0.01202037,-0.00002749,-0.00002771,-0.00002751,0.00000000,-0.01301065
99,13.087098,1786347788.533185,2415,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,0.002938,,,1,1.000000,SAFE,0,current,50000,121.3504,0.33669564,-0.14245154,1.41523898,-0.01315355,1.57081473,0.33668831,-0.02327736,0.00005660,0.00002853,0.00000000,0.00000000,-0.02327713
100,13.199529,1786347788.654565,2420,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000705,,,1,1.000000,SAFE,0,current,50000,129.3237,0.33313766,-0.14245154,1.41523898,-0.01315355,1.57081473,0.33310828,-0.03164593,0.00000000,0.00000000,0.00000000,0.00000000,-0.03184208
101,13.336589,1786347788.783908,2359,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.002403,,,1,1.000000,SAFE,0,current,50000,137.1564,0.32853794,-0.14244419,1.41523898,-0.01315355,1.57081831,0.32855263,-0.03355998,0.00005360,0.00000000,0.00000000,0.00002609,-0.03323838
102,13.469943,1786347788.921096,2456,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.005026,,,1,1.000000,SAFE,0,current,50000,130.8867,0.32392719,-0.14244787,1.41523898,-0.01315355,1.57081831,0.32393089,-0.03457507,-0.00002760,0.00000000,0.00000000,0.00000000,-0.03465753
103,13.597007,1786347789.052012,2343,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.007422,,,1,1.000000,SAFE,0,current,50000,127.8766,0.31967598,-0.14245521,1.41523898,-0.01315355,1.57081473,0.31964299,-0.03345750,-0.00005770,0.00000000,0.00000000,-0.00002815,-0.03374623
104,13.729792,1786347789.179908,2448,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.009922,,,1,1.000000,SAFE,0,current,50000,133.9300,0.31505060,-0.14250657,1.41521323,-0.01315722,1.57081473,0.31501025,-0.03483346,-0.00038682,-0.00019392,-0.00002762,0.00000000,-0.03488889
105,13.860632,1786347789.313864,2400,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.012924,,,1,1.000000,SAFE,0,current,50000,129.9814,0.31059027,-0.14262027,1.41503346,-0.01316822,1.57081831,0.31059027,-0.03409008,-0.00086897,-0.00137395,-0.00008411,0.00002733,-0.03378167
106,13.990311,1786347789.443875,2422,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.015426,,,1,1.000000,SAFE,0,current,50000,129.5867,0.30614829,-0.14277065,1.41486108,-0.01318656,1.57081473,0.30616295,-0.03425357,-0.00115965,-0.00132925,-0.00014143,-0.00002758,-0.03414050
107,14.119547,1786347789.573491,2422,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.017910,,,1,1.000000,SAFE,0,current,50000,129.3473,0.30168062,-0.14293937,1.41464841,-0.01321591,1.57081473,0.30166963,-0.03456976,-0.00130556,-0.00164559,-0.00022706,0.00000000,-0.03476831
108,14.248050,1786347789.702857,2350,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.020516,,,1,1.000000,SAFE,0,current,50000,127.9573,0.29736337,-0.14311913,1.41443563,-0.01325259,1.57081473,0.29740739,-0.03359663,-0.00139883,-0.00165591,-0.00028544,0.00000000,-0.03316851
109,14.377354,1786347789.830838,2318,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.023124,,,1,1.000000,SAFE,0,current,50000,129.7836,0.29290304,-0.14333552,1.41418624,-0.01329660,1.57081473,0.29291403,-0.03449482,-0.00167353,-0.00192867,-0.00034041,0.00000000,-0.03475019
110,14.506037,1786347789.960650,2323,50000,1,0,0,0.481596,left_link,0,0.644526,-0.595024,0.362729,,,,SAFE,SAFE,,-0.025612,0.493309,7,1,1.000000,STATIC,1,current,50000,162.2324,0.28843907,-0.14356662,1.41390741,-0.01334795,1.57081473,0.28839505,-0.03468968,-0.00179590,-0.00216680,-0.00039906,0.00000000,-0.03511720
111,14.671129,1786347790.122917,2446,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.028703,,,1,1.000000,SAFE,0,current,50000,130.3629,0.28275725,-0.14390408,1.41350758,-0.01341765,1.57081473,0.28273159,-0.03441612,-0.00204403,-0.00242185,-0.00042215,0.00000000,-0.03430492
112,14.798493,1786347790.253301,2355,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.031704,,,1,1.000000,SAFE,0,current,50000,129.5316,0.27842167,-0.14418653,1.41315913,-0.01347633,1.57081473,0.27840701,-0.03404082,-0.00221767,-0.00273585,-0.00046079,0.00000000,-0.03395448
113,14.931892,1786347790.382851,2377,50000,1,0,0,0.472359,left_link,0,0.643732,-0.589438,0.368899,,,,SAFE,SAFE,,-0.034216,0.487692,8,1,1.000000,STATIC,1,current,50000,147.1261,0.27374861,-0.14453131,1.41279233,-0.01354603,1.57081473,0.27376327,-0.03503070,-0.00258460,-0.00274970,-0.00052244,0.00000000,-0.03481087
114,15.078644,1786347790.529996,2381,50000,1,0,0,0.466126,left_link,0,0.645700,-0.589028,0.360910,,,,SAFE,SAFE,,-0.037316,0.477401,8,1,1.000000,STATIC,1,current,50000,148.2805,0.26874542,-0.14492378,1.41234112,-0.01361205,1.57081473,0.26876009,-0.03409279,-0.00267435,-0.00307462,-0.00044990,0.00000000,-0.03409279
115,15.223410,1786347790.678301,2393,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.039706,,,1,1.000000,SAFE,0,current,50000,127.8165,0.26372755,-0.14533094,1.41183126,-0.01368908,1.57081473,0.26370186,-0.03466202,-0.00281254,-0.00352195,-0.00053210,0.00000000,-0.03494076
116,15.351994,1786347790.806138,2422,50000,1,0,0,0.446557,left_link,0,0.650007,-0.586153,0.357309,,,,SAFE,SAFE,,-0.042806,0.460469,9,1,1.000000,STATIC,1,current,50000,145.3930,0.25920120,-0.14571975,1.41134715,-0.01376611,1.57081473,0.25918287,-0.03520146,-0.00302383,-0.00376492,-0.00059905,0.00000000,-0.03514421
117,15.496295,1786347790.951550,2243,50000,1,0,0,0.434225,left_link,0,0.652688,-0.576951,0.367483,,,,SAFE,SAFE,,-0.045214,0.443473,9,1,1.000000,STATIC,1,current,50000,145.5298,0.25416133,-0.14619292,1.41079330,-0.01385781,1.57081473,0.25413567,-0.03492611,-0.00327906,-0.00383813,-0.00063548,0.00000000,-0.03497692
118,15.642426,1786347791.097101,2333,50000,1,1,1,0.426517,left_link,0,0.653522,-0.574432,0.380067,0.307897,left_link,0.000,SAFE,SAFE,0.015056,-0.048316,0.436964,9,1,1.000000,FOLLOWING,1,current,50000,148.4247,0.24913245,-0.14669545,1.41021013,-0.01394951,1.57081473,0.24913245,-0.03441348,-0.00343888,-0.00399075,-0.00062753,0.00000000,-0.03423789
119,15.799209,1786347791.245548,2254,50000,1,1,1,0.414575,left_link,0,0.657094,-0.575263,0.373353,0.281291,left_link,0.000,SAFE,SAFE,0.016673,-0.051320,0.427957,9,1,1.000000,FOLLOWING,1,current,50000,146.0720,0.24392387,-0.14725664,1.40954614,-0.01405955,1.57081473,0.24393120,-0.03322157,-0.00357942,-0.00423512,-0.00070186,0.00000000,-0.03317481
120,15.937977,1786347791.391639,2350,50000,1,1,1,0.407635,left_link,0,0.653809,-0.570637,0.366113,0.273207,left_link,0.000,SAFE,SAFE,0.000000,-0.054406,0.415479,9,1,1.000000,APPROACHING,1,current,50000,145.9361,0.23888767,-0.14784721,1.40884554,-0.01416592,1.57081103,0.23885831,-0.03629235,-0.00425577,-0.00504868,-0.00076655,-0.00002663,-0.03655672
121,16.083267,1786347791.537596,2308,50000,1,1,1,0.390704,left_link,0,0.652394,-0.564206,0.383532,0.283651,left_link,0.000,SAFE,SAFE,0.000000,-0.057505,0.399785,9,1,1.000000,APPROACHING,1,current,50000,151.2048,0.23382945,-0.14844142,1.40809000,-0.01428330,1.57081103,0.23382945,-0.03481442,-0.00408982,-0.00520025,-0.00080787,0.00000000,-0.03461238
122,16.235399,1786347791.688822,2407,50000,1,1,1,0.374567,left_link,0,0.650125,-0.558113,0.389863,0.274123,left_link,0.000,SAFE,SAFE,0.000000,-0.060510,0.389003,9,1,1.000000,APPROACHING,1,current,50000,149.4760,0.22841176,-0.14909801,1.40732336,-0.01441902,1.57081103,0.22840443,-0.03561191,-0.00431594,-0.00503929,-0.00089211,0.00000000,-0.03566010
123,16.386001,1786347791.838323,2333,50000,1,1,1,0.362142,left_link,0,0.655271,-0.554513,0.383616,0.238030,left_link,0.000,SAFE,SAFE,0.012558,-0.063014,0.375822,9,1,1.000000,APPROACHING,1,current,50000,147.8915,0.22317749,-0.14980593,1.40650535,-0.01454740,1.57081103,0.22315548,-0.03475573,-0.00470064,-0.00543164,-0.00085245,0.00000000,-0.03485319
124,16.531251,1786347791.986235,2468,50000,1,1,1,0.357217,left_link,0,0.652251,-0.547945,0.390481,0.237956,left_link,0.000,SAFE,SAFE,0.000000,-0.066313,0.369322,9,1,1.000000,APPROACHING,1,current,50000,152.2187,0.21813029,-0.15051754,1.40563977,-0.01468678,1.57081103,0.21812296,-0.03474829,-0.00489916,-0.00595922,-0.00095962,0.00000000,-0.03464724
125,16.684315,1786347792.138474,2396,50000,1,1,1,0.347361,left_link,0,0.654551,-0.558067,0.381612,0.232988,left_link,0.000,SAFE,SAFE,0.000000,-0.069320,0.361654,9,1,1.000000,APPROACHING,1,current,50000,152.6576,0.21272363,-0.15128048,1.40476298,-0.01483717,1.57081103,0.21271995,-0.03532276,-0.00498443,-0.00572820,-0.00098253,0.00000000,-0.03529891
126,16.840575,1786347792.291164,2422,50000,1,1,1,0.339247,left_link,0,0.649469,-0.552793,0.387759,0.248111,left_link,0.000,SAFE,SAFE,0.000000,-0.072410,0.351174,9,1,1.000000,APPROACHING,1,current,50000,150.9042,0.20732428,-0.15209846,1.40375793,-0.01499857,1.57081103,0.20730227,-0.03455365,-0.00523477,-0.00643194,-0.00103285,0.00000000,-0.03467094
127,16.987460,1786347792.442088,2432,50000,1,1,1,0.327818,left_link,0,0.653636,-0.543159,0.384122,0.220910,left_link,0.000,SAFE,SAFE,0.000000,-0.075403,0.337813,9,1,1.000000,APPROACHING,1,current,50000,144.8558,0.20224772,-0.15291642,1.40273464,-0.01515996,1.57081103,0.20222206,-0.03456156,-0.00556869,-0.00696665,-0.00109878,0.00000000,-0.03458641
128,17.135645,1786347792.586964,2465,50000,1,1,1,0.322475,left_link,0,0.652629,-0.540715,0.387906,0.200627,left_link,0.000,SAFE,SAFE,0.012189,-0.078507,0.327618,9,1,1.000000,APPROACHING,1,current,50000,159.8146,0.19698778,-0.15378207,1.40176260,-0.01532869,1.57081103,0.19697310,-0.03549583,-0.00584171,-0.00655959,-0.00113864,0.00000000,-0.03542172
129,17.293454,1786347792.746802,2470,50000,1,1,1,0.310312,left_link,0,0.648294,-0.534672,0.395717,0.214219,left_link,0.000,SAFE,SAFE,0.000000,-0.081607,0.322072,9,1,1.000000,APPROACHING,1,current,50000,155.7152,0.19156644,-0.15468441,1.40064752,-0.01551576,1.57080734,0.19152975,-0.03435365,-0.00571790,-0.00706600,-0.00118541,-0.00002342,-0.03449311
130,17.448356,1786347792.902541,2489,50000,1,1,1,0.301355,left_link,0,0.653169,-0.526423,0.388736,0.185641,left_link,0.000,SAFE,SAFE,0.013836,-0.084611,0.316482,9,1,1.000000,APPROACHING,1,current,50000,147.2147,0.18614510,-0.15565278,1.39953971,-0.01571016,1.57080734,0.18615243,-0.03499851,-0.00625148,-0.00715169,-0.00125502,0.00000000,-0.03471434
