index,path,tcp_x,tcp_y,tcp_z,obstacle_clearance_m,table_clearance_m
74,candidate,0.35467701744618785,-0.07405137305651809,0.5395777780043234,0.09406914858572357,0.1288359970487763
75,candidate,0.35580792704509195,-0.08088231024258179,0.5395777780043234,0.09327107343541548,0.1288359970487763
76,candidate,0.35701683040943777,-0.08772457642998324,0.5395777780043234,0.09272602214905207,0.1288359970487763
77,candidate,0.3583037275392253,-0.09457817161872242,0.5395777780043234,0.09262606662201653,0.1288359970487763
78,candidate,0.3596686184344544,-0.10144309580879944,0.5395777780043234,0.09297838635234343,0.1288359970487763
79,candidate,0.36111150309512524,-0.10831934900021403,0.5395777780043234,0.09378377722366844,0.1288359970487763
80,candidate,0.3626323815212377,-0.11520693119296643,0.5395777780043234,0.09503673219004154,0.1288359970487763
81,candidate,0.36423125371279186,-0.12210584238705659,0.5395777780043234,0.09672595827663481,0.1288359970487763
82,candidate,0.36590811966978765,-0.12901608258248443,0.5395777780043234,0.09883524496289008,0.1288359970487763
83,candidate,0.36766297939222514,-0.13593765177924994,0.5395777780043234,0.10134455495806619,0.1288359970487763
84,candidate,0.36949583288010435,-0.14287054997735327,0.5395777780043234,0.10423119599410216,0.1288359970487763
85,candidate,0.37140668013342515,-0.14981477717679437,0.5395777780043234,0.1073986119025804,0.1288359970487763
86,candidate,0.37339552115218766,-0.1567703333775731,0.5395777780043234,0.1108169785545008,0.1288359970487763
87,candidate,0.37546235593639177,-0.1637372185796896,0.5395777780043234,0.11454802328240041,0.1288359970487763
88,candidate,0.37760718448603753,-0.17071543278314377,0.5395777780043234,0.11856830652811849,0.1288359970487763
89,candidate,0.37983000680112505,-0.1777049759879358,0.5395777780043234,0.1227643016937684,0.1288359970487763
90,candidate,0.3821308228816542,-0.18470584819406544,0.5395777780043234,0.1270950324614344,0.1288359970487763
91,candidate,0.384509632727625,-0.19171804940153284,0.5395777780043234,0.13166488268401702,0.1288359970487763
92,candidate,0.3869664363390375,-0.19874157961033795,0.5395777780043234,0.13645565499191076,0.1288359970487763
93,candidate,0.3895012337158916,-0.2057764388204809,0.5395777780043234,0.1414506547432205,0.1288359970487763
94,candidate,0.39211402485818736,-0.21282262703196148,0.5395777780043234,0.14663468741797692,0.1288359970487763
95,candidate,0.3948048097659249,-0.21988014424477978,0.5395777780043234,0.15199400944145303,0.1288359970487763
96,candidate,0.39757358843910406,-0.2269489904589359,0.5395777780043234,0.15751624899502062,0.1288359970487763
97,candidate,0.4004203608777248,-0.2340291656744296,0.5395777780043234,0.16319030948846766,0.1288359970487763
98,candidate,0.40334512708178727,-0.24112066989126113,0.5395777780043234,0.16900626496502472,0.1288359970487763
99,candidate,0.4063478870512914,-0.24822350310943037,0.5395777780043234,0.17495525392528355,0.1288359970487763
100,candidate,0.40942864078623725,-0.2553376653289374,0.5395777780043234,0.18086795418002483,0.1288359970487763
101,candidate,0.4125873882866247,-0.2624631565497821,0.5395777780043234,0.18589727434515124,0.1288359970487763
102,candidate,0.4158241295524538,-0.26959997677196446,0.5395777780043234,0.1910924370710791,0.1288359970487763
103,candidate,0.4191388645837246,-0.27674812599548465,0.5395777780043234,0.19644537493105005,0.1288359970487763
104,candidate,0.4225315933804371,-0.2839076042203426,0.5395777780043234,0.20194858540583494,0.1288359970487763
105,candidate,0.4260023159425912,-0.2910784114465382,0.5395777780043234,0.20759511381824333,0.1288359970487763
106,candidate,0.429551032270187,-0.2982605476740715,0.5395777780043234,0.2133785306210823,0.1288359970487763
107,candidate,0.4331777423632244,-0.3054540129029426,0.5395777780043234,0.21929290494428888,0.1288359970487763
108,candidate,0.4368824462217036,-0.3126588071331515,0.5395777780043234,0.22533277591422154,0.1288359970487763
109,candidate,0.4406651438456244,-0.319874930364698,0.5395777780043234,0.23149312291834326,0.1288359970487763
110,candidate,0.4445258352349868,-0.3271023825975822,0.5395777780043234,0.2377693357027896,0.1288359970487763
111,candidate,0.4484645203897909,-0.3343411638318041,0.5395777780043234,0.24415718495557925,0.1288359970487763
112,candidate,0.4524811993100368,-0.341591274067364,0.5395777780043234,0.25065279383928457,0.1288359970487763
113,candidate,0.4565758719957242,-0.3488527133042614,0.5395777780043234,0.2572526107877162,0.1288359970487763
114,candidate,0.4607485384468534,-0.35612548154249657,0.5395777780043234,0.26395338376535377,0.1288359970487763
115,candidate,0.4649991986634242,-0.3634095787820696,0.5395777780043234,0.27075213609999066,0.1288359970487763
116,candidate,0.4693278526454366,-0.3707050050229801,0.5395777780043234,0.2776461439331348,0.1288359970487763
117,candidate,0.4737345003928907,-0.3780117602652285,0.5395777780043234,0.2842866213676935,0.1288359970487763
118,candidate,0.47821914190578646,-0.3853298445088146,0.5395777780043234,0.29096007960140347,0.1288359970487763
119,candidate,0.48278177718412396,-0.3926592577537385,0.5395777780043234,0.2977346573201809,0.1288359970487763
120,candidate,0.48742240622790306,-0.4,0.5395777780043234,0.3046079302720446,0.1288359970487763
