frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
45,7.752397,1786964482.050143,2391,50000,1,2391,246,1668,0.102886,0.226319,1,1,5,0.364173,upperArm_Link,0,0.598949,-0.404114,0.391242,0.247623,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,99,4,0,4.069530,0.325528,0.000101,0.000128,5.106797,124,0.029036,0.065364,-0.019225,0.038343,0.049321,0.044668,0.065364,0.020867,0.039002,0.006215,0.250,0.118891,9,0.018158,1,1,,SAFE,SAFE,0.014199,0.323931,0.340067,,0,1.000000,SAFE,1,current,50000,181.4460,0.92052096,-0.13936672,1.41884458,-0.01256666,1.57079637,0.92053932,-0.02189906,0.02486359,0.02951545,0.00454425,0.00000000,-0.02172605
46,7.933170,1786964482.231611,2440,50000,1,2440,228,1741,0.093443,0.224435,1,1,5,0.353094,upperArm_Link,0,0.603089,-0.392723,0.383837,0.238029,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,103,4,0,4.236121,0.322237,0.000394,0.000554,5.273487,128,0.028299,0.056365,-0.017340,0.040045,0.035675,0.057947,0.056365,-0.019719,0.053547,-0.010086,0.250,0.118678,10,0.024574,1,1,,SAFE,SAFE,0.022426,0.320831,0.326489,,0,1.000000,SAFE,1,current,50000,165.7975,0.91659254,-0.13495041,1.42408621,-0.01177804,1.57079637,0.91657418,-0.02173121,0.02443006,0.02899561,0.00436252,0.00000000,-0.02193432
47,8.104268,1786964482.397427,2449,50000,1,2449,236,1707,0.096366,0.226140,1,1,5,0.336145,upperArm_Link,0,0.594442,-0.384902,0.386803,0.238765,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,107,4,0,4.402245,0.318925,0.000495,0.000550,5.439434,132,0.027884,0.048787,-0.013732,0.039316,0.025415,0.027516,0.048787,-0.002381,0.027403,-0.000754,0.250,0.117133,11,0.022559,1,1,,SAFE,SAFE,0.029885,0.316652,0.324047,,0,1.000000,SAFE,1,current,50000,196.5220,0.91281444,-0.13076153,1.42893171,-0.01105177,1.57079637,0.91278142,-0.02208144,0.02448229,0.02831996,0.00424474,0.00000000,-0.02216714
48,8.299431,1786964482.593968,2380,50000,1,2380,230,1692,0.096639,0.226060,1,1,5,0.317964,upperArm_Link,0,0.604636,-0.371384,0.380339,0.198619,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,112,5,0,4.608476,0.314733,0.000301,0.000271,5.647129,137,0.027749,0.065328,-0.013411,0.063791,-0.004319,0.087905,0.065328,-0.009806,0.084762,-0.021128,0.650,0.117347,12,0.027990,1,1,,SAFE,SAFE,0.041050,0.313532,0.306853,,0,1.000000,SAFE,1,current,50000,171.8273,0.90844584,-0.12605178,1.43442631,-0.01024847,1.57079637,0.90845686,-0.02238438,0.02413240,0.02815388,0.00411604,0.00000000,-0.02215869
49,8.467488,1786964482.765813,2461,50000,1,2461,237,1713,0.096302,0.223937,1,1,5,0.328264,upperArm_Link,0,0.610461,-0.358057,0.381918,0.204479,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,116,4,0,4.774588,0.311449,0.000293,0.000374,5.813250,141,0.027492,0.075164,-0.011961,0.073860,-0.007156,0.077045,0.075164,-0.010723,0.076055,-0.006054,0.650,0.117967,13,0.025110,1,1,,SAFE,SAFE,0.051821,0.309632,0.317190,,0,1.000000,SAFE,1,current,50000,175.1734,0.90464574,-0.12197661,1.43913972,-0.00958823,1.57079637,0.90462375,-0.02261198,0.02424883,0.02804659,0.00392870,0.00000000,-0.02280847
50,8.644976,1786964482.941006,2426,50000,1,2426,215,1664,0.088623,0.225862,1,1,5,0.325481,upperArm_Link,0,0.605268,-0.350188,0.379120,0.209348,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,121,5,0,4.982175,0.307336,0.000199,0.000426,6.020928,146,0.027844,0.076756,-0.002473,0.076526,-0.005404,0.070333,0.076756,0.001978,0.070031,-0.006206,0.650,0.119860,14,0.022279,1,1,,SAFE,SAFE,0.053661,0.306546,0.298415,,0,1.000000,SAFE,1,current,50000,175.6762,0.90064025,-0.11778772,1.44401455,-0.00894265,1.57079637,0.90063661,-0.02256771,0.02360100,0.02746571,0.00363728,0.00000000,-0.02246428
51,8.817033,1786964483.116700,2437,50000,1,2437,238,1693,0.097661,0.224319,1,1,5,0.306162,upperArm_Link,0,0.600387,-0.329729,0.387683,0.196599,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,125,4,0,5.148659,0.303928,0.000203,0.000293,6.187484,150,0.027264,0.080841,-0.002423,0.080756,-0.002799,0.091347,0.080841,-0.007364,0.091004,-0.002905,0.650,0.119118,15,0.028188,1,1,,SAFE,SAFE,0.061822,0.302626,0.294140,,0,1.000000,SAFE,1,current,50000,184.8972,0.89662009,-0.11365751,1.44881237,-0.00832276,1.57079637,0.89665312,-0.02336517,0.02400480,0.02788495,0.00360284,0.00000000,-0.02315212
52,9.000206,1786964483.301628,2364,50000,1,2364,211,1700,0.089255,0.226743,1,1,5,0.327034,upperArm_Link,0,0.607668,-0.315232,0.394616,0.224151,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,129,4,0,5.314900,0.300639,0.000195,0.000246,6.353679,154,0.026439,0.076722,0.002317,0.076642,0.002627,0.071709,0.076722,0.025430,0.061890,0.025791,0.250,0.117568,16,0.021113,1,1,,SAFE,SAFE,0.061217,0.299544,0.326758,,0,1.000000,SAFE,1,current,50000,182.4477,0.89236522,-0.10931090,1.45374966,-0.00770286,1.57079637,0.89235049,-0.02322876,0.02372955,0.02695428,0.00338422,0.00000000,-0.02348941
53,9.184276,1786964483.484107,2290,50000,1,2290,217,1637,0.094760,0.227669,1,1,5,0.321715,upperArm_Link,0,0.605974,-0.284230,0.384766,0.210576,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,134,5,0,5.522393,0.296531,0.000300,0.000605,6.560545,159,0.026773,0.082970,0.009756,0.082035,0.007680,0.087811,0.082970,0.008826,0.087350,0.001668,0.650,0.115297,17,0.020252,1,1,,SAFE,SAFE,0.071780,0.295843,0.304042,,0,1.000000,SAFE,1,current,50000,176.7833,0.88813227,-0.10511102,1.45842624,-0.00712698,1.57079637,0.88813591,-0.02299633,0.02281674,0.02540648,0.00312859,0.00000000,-0.02289660
54,9.361295,1786964483.660911,2363,50000,1,2363,244,1681,0.103259,0.225243,1,1,5,0.317967,upperArm_Link,0,0.606270,-0.278176,0.386933,0.192996,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,138,4,0,5.688621,0.293135,0.000102,0.000169,6.727108,163,0.025929,0.094149,0.005461,0.093611,0.008442,0.100391,0.094149,-0.005692,0.099914,0.007949,0.650,0.120696,18,0.027157,1,1,,SAFE,SAFE,0.077041,0.291929,0.302727,,0,1.000000,SAFE,1,current,50000,180.7359,0.88389206,-0.10098448,1.46312141,-0.00658044,1.57079637,0.88389206,-0.02395345,0.02331126,0.02652359,0.00308745,0.00000000,-0.02397399
55,9.544473,1786964483.841666,2308,50000,1,2308,260,1692,0.112652,0.226217,1,1,5,0.321715,upperArm_Link,0,0.608529,-0.260376,0.388178,0.202389,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,142,4,0,5.855102,0.289841,0.000198,0.000260,6.893244,167,0.025386,0.099363,0.014659,0.098267,-0.001341,0.101136,0.099363,0.035262,0.094782,-0.001189,0.650,0.119344,19,0.021691,1,1,,SAFE,SAFE,0.082778,0.288132,0.280480,,0,1.000000,SAFE,1,current,50000,194.2033,0.87962979,-0.09686895,1.46777606,-0.00604491,1.57080007,0.87961513,-0.02326844,0.02246737,0.02541049,0.00292356,0.00002017,-0.02334849
56,9.738284,1786964484.035900,2343,50000,1,2343,234,1637,0.099872,0.226972,1,1,5,0.326478,upperArm_Link,0,0.609635,-0.257661,0.385909,0.201389,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,147,5,0,6.062586,0.285736,0.000005,0.000150,7.100672,172,0.025698,0.098176,0.011709,0.097385,-0.004191,0.097203,0.098176,-0.004648,0.096302,-0.012357,0.250,0.117326,20,0.019324,1,1,,SAFE,SAFE,0.079195,0.284345,0.301257,,0,1.000000,SAFE,1,current,50000,176.2360,0.87494940,-0.09247832,1.47280133,-0.00550938,1.57080007,0.87492007,-0.02414935,0.02265428,0.02592879,0.00276318,0.00000000,-0.02422501
57,9.916779,1786964484.212154,2376,50000,1,2376,222,1718,0.093434,0.224462,1,1,5,0.327836,upperArm_Link,0,0.614307,-0.238337,0.376046,0.194843,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,151,4,0,6.229055,0.282331,0.000199,0.000268,7.266957,176,0.025563,0.090866,0.010364,0.090085,-0.005818,0.069738,0.090866,-0.000557,0.068210,-0.014506,0.250,0.120629,21,0.026001,1,1,,SAFE,SAFE,0.077812,0.281236,0.311965,1,1,1.000000,FOLLOWING,1,current,50000,171.2788,0.87057346,-0.08843616,1.47727621,-0.00502887,1.57080007,0.87059546,-0.02451565,0.02264574,0.02506997,0.00269201,0.00000000,-0.02422814
58,10.085884,1786964484.383458,2193,50000,1,2193,237,1619,0.108071,0.226109,1,1,5,0.335001,upperArm_Link,0,0.611569,-0.227294,0.384811,0.190641,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,155,4,0,6.395192,0.279038,0.000302,0.000392,7.432596,180,0.025764,0.088896,0.009615,0.088267,-0.004373,0.094193,0.088896,0.017901,0.092405,0.003648,0.250,0.117634,22,0.021294,1,1,,SAFE,SAFE,0.085897,0.277629,0.302254,1,1,1.000000,FOLLOWING,1,current,50000,178.8205,0.86643589,-0.08466176,1.48150182,-0.00460338,1.57080007,0.86644697,-0.02446754,0.02231989,0.02498814,0.00251614,0.00000000,-0.02453204
59,10.262286,1786964484.562308,2310,50000,1,2310,219,1685,0.094805,0.226301,1,1,5,0.324276,upperArm_Link,0,0.616339,-0.215710,0.373780,0.192382,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,160,5,0,6.602583,0.274935,0.000298,0.000521,7.639975,185,0.026755,0.082590,0.004345,0.082416,-0.003138,0.054317,0.082590,-0.014298,0.052401,-0.000136,0.250,0.118672,23,0.023516,1,1,,SAFE,SAFE,0.076685,0.273838,0.298176,,0,1.000000,SAFE,1,current,50000,169.9907,0.86211866,-0.08081766,1.48575306,-0.00418889,1.57080007,0.86212599,-0.02447378,0.02179169,0.02409974,0.00234968,0.00000000,-0.02449507
60,10.430968,1786964484.732318,2334,50000,1,2334,191,1584,0.081834,0.226080,1,1,5,0.334026,upperArm_Link,0,0.619411,-0.201089,0.386313,0.196904,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,164,4,0,6.768938,0.271527,0.000306,0.000433,7.805657,189,0.026832,0.079439,0.007445,0.079087,-0.000693,0.074946,0.079439,0.019612,0.072179,0.004746,0.250,0.110504,24,0.016071,1,1,,SAFE,SAFE,0.076241,0.270734,0.332383,,0,1.000000,SAFE,1,current,50000,172.9608,0.85788208,-0.07711662,1.48975122,-0.00380008,1.57080007,0.85790038,-0.02511579,0.02194094,0.02370237,0.00230499,0.00000000,-0.02505077
61,10.609355,1786964484.905298,2312,50000,1,2312,209,1669,0.090398,0.226563,1,1,5,0.318842,upperArm_Link,0,0.615489,-0.194264,0.376478,0.182883,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,168,4,0,6.934691,0.268245,0.000100,0.000147,7.971788,193,0.026813,0.072587,0.005849,0.072351,0.000067,0.059362,0.072587,-0.008143,0.058781,0.001521,0.250,0.120820,25,0.032263,1,1,,SAFE,SAFE,0.069138,0.267037,0.291122,,0,1.000000,SAFE,1,current,50000,185.7800,0.85351342,-0.07335689,1.49388146,-0.00342594,1.57080007,0.85351342,-0.02448977,0.02107625,0.02315325,0.00209734,0.00000000,-0.02459235
62,10.793066,1786964485.091096,2385,50000,1,2385,213,1615,0.089308,0.226310,1,1,5,0.318111,left_link,0,0.618594,-0.177747,0.385485,0.165927,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,172,4,0,7.100672,0.264937,0.000296,0.000411,8.137853,197,0.026648,0.067944,0.002104,0.067879,-0.002097,0.053815,0.067944,-0.005868,0.052920,-0.007812,0.250,0.116126,26,0.030307,1,1,,SAFE,SAFE,0.071501,0.263240,0.304595,,0,1.000000,SAFE,1,current,50000,176.0276,0.84884769,-0.06940276,1.49827576,-0.00306647,1.57080007,0.84881103,-0.02539710,0.02152360,0.02391956,0.00195670,0.00000000,-0.02559663
63,10.967058,1786964485.267143,2320,50000,1,2320,204,1568,0.087931,0.226196,1,1,5,0.309616,left_link,0,0.621512,-0.166790,0.384572,0.150971,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,177,5,0,7.308367,0.260739,0.000397,0.000547,8.345357,202,0.027661,0.077143,0.005958,0.076866,0.002652,0.086073,0.077143,0.022234,0.082311,0.011790,0.650,0.112638,27,0.013804,1,1,,SAFE,SAFE,0.073434,0.259545,0.309590,,0,1.000000,SAFE,1,current,50000,180.0160,0.84437639,-0.06570172,1.50228119,-0.00273635,1.57080364,0.84436166,-0.02569833,0.02127133,0.02302079,0.00189734,0.00002055,-0.02557227
64,11.147025,1786964485.447189,2441,50000,1,2441,233,1674,0.095453,0.226157,1,1,5,0.288012,left_link,0,0.622524,-0.154935,0.386100,0.136407,left_link,0.500,1,,RUNNING,1,181,4,0,7.474042,0.257440,0.000100,0.000161,8.511112,206,0.027525,0.076773,0.005073,0.076551,0.002904,0.069833,0.076773,-0.013590,0.068373,-0.004134,0.250,0.117283,28,0.025090,1,1,,SAFE,WARNING,0.071676,0.256535,0.293557,1,1,1.000000,FOLLOWING,1,current,50000,187.3408,0.83974367,-0.06196400,1.50634539,-0.00243190,1.57080364,0.83975834,-0.02574205,0.02076898,0.02258308,0.00169168,0.00000000,-0.02557877
