frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
45,7.947587,1786966363.416790,2485,50000,1,2485,235,1649,0.094567,0.226185,1,1,0,0.310222,upperArm_Link,0,0.589006,-0.378877,0.381661,,,,,predicted_track_not_dynamic,RUNNING,1,104,4,0,4.277571,0.321436,0.000204,0.000132,5.314900,129,0.028548,0.044168,0.002355,0.044019,-0.002757,0.059318,0.044168,-0.012286,0.057530,-0.007617,0.650,0.115497,10,0.022180,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.019429,0.320429,0.281882,,0,1.000000,SAFE,1,current,50000,164.9683,0.91591394,-0.13421315,1.42495918,-0.01165699,1.57079256,0.91591763,-0.02210257,0.02466904,0.02947785,0.00441594,0.00000000,-0.02226449
46,8.114941,1786966363.581793,2569,50000,1,2569,240,1681,0.093422,0.226293,1,1,0,0.317251,upperArm_Link,0,0.588322,-0.363661,0.382344,,,,,predicted_track_not_dynamic,RUNNING,1,108,4,0,4.443751,0.318030,0.000199,0.000253,5.480817,133,0.027994,0.059087,0.002514,0.058661,-0.006620,0.066884,0.059087,0.000250,0.066100,-0.010207,0.650,0.115637,11,0.024146,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.035872,0.316246,0.296486,,0,1.000000,SAFE,1,current,50000,197.6415,0.91214317,-0.13004994,1.42980826,-0.01093439,1.57079256,0.91212124,-0.02253174,0.02487670,0.02897503,0.00431782,0.00000000,-0.02268489
47,8.313652,1786966363.779512,2589,50000,1,2589,238,1732,0.091927,0.225396,1,1,0,0.314484,upperArm_Link,0,0.593598,-0.354765,0.377311,,,,,predicted_track_not_dynamic,RUNNING,1,113,5,0,4.649933,0.313926,0.000002,0.000040,5.688621,138,0.027972,0.059263,0.008383,0.057365,-0.012292,0.048588,0.059263,0.019785,0.042067,-0.014132,0.650,0.120181,12,0.032602,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.033869,0.312540,0.287072,,0,1.000000,SAFE,1,current,50000,178.8199,0.90777087,-0.12531817,1.43531775,-0.01014577,1.57079256,0.90778196,-0.02200328,0.02381231,0.02772614,0.00396870,0.00000000,-0.02183710
48,8.530812,1786966363.958335,2536,50000,1,2536,235,1726,0.092666,0.225379,1,1,0,0.284282,upperArm_Link,0,0.586964,-0.336818,0.378925,,,,,predicted_track_not_dynamic,RUNNING,1,118,5,0,4.857671,0.309829,0.000298,0.000249,5.896559,143,0.027158,0.073779,-0.002370,0.072148,-0.015244,0.101011,0.073779,-0.018015,0.098281,-0.014814,0.650,0.118512,13,0.026386,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.049255,0.308835,0.274832,,0,1.000000,SAFE,1,current,50000,190.1655,0.90280443,-0.12004355,1.44141400,-0.00929845,1.57079637,0.90281904,-0.02286999,0.02428912,0.02807264,0.00390181,0.00001757,-0.02285379
49,8.684094,1786966364.148518,2560,50000,1,2560,238,1745,0.092969,0.226355,1,1,0,0.286291,upperArm_Link,0,0.591421,-0.319412,0.380608,,,,,predicted_track_not_dynamic,RUNNING,1,122,4,0,5.023778,0.306444,0.000099,0.000183,6.062586,147,0.027448,0.076967,-0.002349,0.076424,-0.008819,0.080307,0.076967,-0.000618,0.080214,-0.003832,0.650,0.116710,14,0.025599,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.058114,0.305130,0.275342,,0,1.000000,SAFE,1,current,50000,176.1445,0.89939308,-0.11649290,1.44550383,-0.00874825,1.57079637,0.89938211,-0.02225539,0.02316420,0.02668174,0.00358949,0.00000000,-0.02242221
50,8.856398,1786966364.324680,2437,50000,1,2437,249,1712,0.102175,0.225645,1,1,5,0.290701,upperArm_Link,0,0.590795,-0.305667,0.380378,0.155521,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,126,4,0,5.190214,0.303118,0.000100,0.000136,6.229055,151,0.026810,0.095586,-0.003014,0.095122,-0.008910,0.097365,0.095586,0.002647,0.096120,-0.015293,0.650,0.121661,15,0.031867,1,0,valid_streak_not_ready,SAFE,SAFE,0.073838,0.301435,0.268531,,0,1.000000,SAFE,1,current,50000,185.7590,0.89533633,-0.11233336,1.45026124,-0.00814302,1.57079637,0.89539498,-0.02354412,0.02414067,0.02761049,0.00351254,0.00000000,-0.02314008
51,9.050226,1786966364.510471,2541,50000,1,2541,230,1726,0.090516,0.224653,1,1,5,0.296648,upperArm_Link,0,0.592968,-0.288692,0.381533,0.181406,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,131,5,0,5.397969,0.298928,0.000202,0.000312,6.436721,156,0.026663,0.108757,-0.000794,0.108753,0.000495,0.116395,0.108757,-0.003616,0.115733,0.011851,0.650,0.115187,16,0.019930,1,1,,SAFE,SAFE,0.074184,0.297730,0.253529,,0,1.000000,SAFE,1,current,50000,181.6907,0.89082831,-0.10778867,1.45547724,-0.00749745,1.57079256,0.89085764,-0.02325786,0.02344702,0.02691050,0.00333065,-0.00001968,-0.02340915
52,9.223010,1786966364.692178,2461,50000,1,2461,238,1680,0.096709,0.226362,1,1,5,0.284276,upperArm_Link,0,0.590052,-0.286271,0.379007,0.167531,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,135,4,0,5.563859,0.295648,0.000094,0.000183,6.602583,160,0.026337,0.096769,0.000309,0.096765,-0.000866,0.055374,0.096769,-0.001084,0.054792,-0.007935,0.250,0.122188,17,0.035468,1,1,,SAFE,SAFE,0.065873,0.294634,0.265792,,0,1.000000,SAFE,1,current,50000,169.7370,0.88685215,-0.10387856,1.45993745,-0.00696925,1.57079637,0.88682646,-0.02301227,0.02263000,0.02581373,0.00305696,0.00002208,-0.02333067
53,9.393816,1786966364.861946,2501,50000,1,2501,225,1719,0.089964,0.225313,1,1,5,0.315443,upperArm_Link,0,0.593335,-0.284992,0.383009,0.187160,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,139,4,0,5.730123,0.292327,0.000003,0.000044,6.768938,164,0.025896,0.080868,0.001364,0.080856,0.000241,0.045342,0.080868,0.010514,0.043966,0.003515,0.250,0.116314,18,0.022680,1,1,,SAFE,SAFE,0.059137,0.290942,0.305662,,0,1.000000,SAFE,1,current,50000,188.9073,0.88281369,-0.09992809,1.46428788,-0.00645206,1.57079637,0.88281369,-0.02364352,0.02312841,0.02546999,0.00302795,0.00000000,-0.02349312
54,9.583856,1786966365.050872,2524,50000,1,2524,239,1773,0.094691,0.225812,1,1,5,0.294787,upperArm_Link,0,0.595938,-0.265843,0.381080,0.177771,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,144,5,0,5.938022,0.288130,0.000405,0.000547,6.976163,169,0.025926,0.068225,0.003771,0.068119,0.000412,0.039399,0.068225,0.014165,0.036744,0.001232,0.250,0.119636,19,0.027595,1,1,,SAFE,SAFE,0.061675,0.286631,0.271725,,0,1.000000,SAFE,1,current,50000,194.6568,0.87830567,-0.09561815,1.46919930,-0.00590186,1.57079637,0.87831664,-0.02372139,0.02267907,0.02584412,0.00289520,0.00000000,-0.02366368
55,9.777149,1786966365.245549,2330,50000,1,2330,227,1613,0.097425,0.227101,1,1,5,0.313164,upperArm_Link,0,0.594423,-0.253885,0.383797,0.187981,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,148,4,0,6.104530,0.284842,0.000200,0.000264,7.142485,173,0.025394,0.066847,0.007893,0.066354,-0.001812,0.057549,0.066847,0.013610,0.055008,-0.010036,0.250,0.121377,20,0.023915,1,1,,SAFE,SAFE,0.064570,0.283031,0.251339,,0,1.000000,SAFE,1,current,50000,190.2308,0.87362522,-0.09123120,1.47414386,-0.00536999,1.57079637,0.87361056,-0.02421437,0.02269594,0.02558074,0.00275160,0.00000000,-0.02434697
56,9.968433,1786966365.435802,2395,50000,1,2395,226,1646,0.094363,0.227192,1,1,5,0.310905,upperArm_Link,0,0.597879,-0.249536,0.380795,0.189094,upperArm_Link,0.200,1,future_reference_clearance_above_threshold,RUNNING,1,153,5,0,6.312146,0.280730,0.000103,0.000187,7.349843,178,0.026142,0.066598,0.016824,0.064435,0.000705,0.057324,0.066598,0.020621,0.052922,0.007748,0.650,0.114797,21,0.026802,1,1,,SAFE,SAFE,0.057003,0.279343,0.264301,,0,1.000000,SAFE,1,current,50000,189.5742,0.86899984,-0.08697995,1.47888649,-0.00487114,1.57079637,0.86899620,-0.02418074,0.02222484,0.02479366,0.00260792,0.00000000,-0.02412309
57,10.160971,1786966365.625407,2414,50000,1,2414,231,1676,0.095692,0.226626,1,1,5,0.291515,upperArm_Link,0,0.596848,-0.234897,0.382403,0.186285,upperArm_Link,0.300,1,future_reference_clearance_above_threshold,RUNNING,1,157,4,0,6.477931,0.277331,0.000397,0.000517,7.515262,182,0.025640,0.064333,0.012721,0.063053,-0.001105,0.068688,0.064333,0.001495,0.067552,-0.012351,0.250,0.119984,22,0.030127,1,1,,SAFE,SAFE,0.056654,0.275430,0.269604,1,1,1.000000,FOLLOWING,1,current,50000,186.6659,0.86420208,-0.08268835,1.48361099,-0.00439430,1.57079637,0.86424613,-0.02491849,0.02228959,0.02453802,0.00247662,0.00000000,-0.02467083
58,10.345047,1786966365.812092,2413,50000,1,2413,191,1637,0.079155,0.225702,1,1,5,0.305396,upperArm_Link,0,0.601361,-0.231233,0.379659,0.183123,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,162,5,0,6.685585,0.273236,0.000003,0.000044,7.722705,187,0.026509,0.059321,0.008521,0.058677,0.001832,0.051498,0.059321,0.001045,0.049360,0.014648,0.250,0.117688,23,0.021995,1,1,,SAFE,SAFE,0.056651,0.272337,0.303189,,0,1.000000,SAFE,1,current,50000,173.3544,0.85964268,-0.07863885,1.48811173,-0.00396514,1.57079637,0.85965002,-0.02476902,0.02199901,0.02445040,0.00233142,0.00000000,-0.02496849
59,10.513878,1786966365.985465,2488,50000,1,2488,224,1709,0.090032,0.226373,1,1,5,0.307817,upperArm_Link,0,0.603383,-0.204850,0.380749,0.179068,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,166,4,0,6.852089,0.269937,0.000003,0.000051,7.888622,191,0.026700,0.060097,0.001532,0.059384,0.009104,0.058038,0.060097,-0.004126,0.056381,0.013138,0.650,0.113507,24,0.021106,1,1,,SAFE,SAFE,0.062991,0.268742,0.298547,,0,1.000000,SAFE,1,current,50000,167.3906,0.85553086,-0.07505519,1.49210250,-0.00360200,1.57079637,0.85550523,-0.02435472,0.02122636,0.02363769,0.00215088,0.00000000,-0.02454996
60,10.685551,1786966366.152875,2596,50000,1,2596,241,1694,0.092835,0.225332,1,1,5,0.300173,upperArm_Link,0,0.605841,-0.189694,0.381129,0.167839,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,170,4,0,7.017725,0.266634,0.000202,0.000147,8.054891,195,0.026667,0.079070,0.008698,0.078330,0.006386,0.090702,0.079070,0.011347,0.089961,-0.002269,0.650,0.117827,25,0.026476,1,1,,SAFE,SAFE,0.069863,0.265035,0.266810,,0,1.000000,SAFE,1,current,50000,190.3219,0.85110718,-0.07130280,1.49611890,-0.00324620,1.57079637,0.85109621,-0.02576802,0.02185774,0.02339561,0.00207254,0.00000000,-0.02568261
61,10.876303,1786966366.343215,2447,50000,1,2447,202,1611,0.082550,0.226448,1,1,5,0.319729,upperArm_Link,0,0.605238,-0.191744,0.379091,0.168061,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,175,5,0,7.225443,0.262441,0.000199,0.000268,8.262342,200,0.027342,0.077809,0.009510,0.076976,0.006210,0.067107,0.077809,0.010806,0.065272,0.011233,0.250,0.115256,26,0.021547,1,1,,SAFE,SAFE,0.064804,0.261034,0.298929,,0,1.000000,SAFE,1,current,50000,186.0380,0.84628373,-0.06730831,1.50053895,-0.00288307,1.57079637,0.84629846,-0.02528650,0.02094075,0.02317169,0.00190370,0.00000000,-0.02515182
62,11.070074,1786966366.529276,2511,50000,1,2511,230,1656,0.091597,0.223964,1,1,5,0.311029,wrist1_Link,0,0.605255,-0.182779,0.378385,0.160627,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,179,4,0,7.391296,0.259140,0.000402,0.000547,8.428370,204,0.026912,0.071728,0.008544,0.071098,0.004118,0.056317,0.071728,0.006248,0.055968,-0.000441,0.250,0.118320,27,0.022998,1,1,,SAFE,SAFE,0.058567,0.257339,0.308206,,0,1.000000,SAFE,1,current,50000,197.6578,0.84130257,-0.06317811,1.50496614,-0.00253461,1.57080007,0.84130991,-0.02570644,0.02131486,0.02284757,0.00179832,0.00001907,-0.02574458
63,11.261315,1786966366.726954,2506,50000,1,2506,208,1695,0.083001,0.226207,1,1,5,0.294807,left_link,0,0.607690,-0.169290,0.380170,0.148123,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,184,5,0,7.598827,0.254939,0.000002,0.000066,8.635794,209,0.027551,0.064190,0.004825,0.063975,0.002056,0.052356,0.064190,-0.006889,0.051033,-0.009447,0.250,0.118234,28,0.031489,1,1,,SAFE,WARNING,0.057341,0.253529,0.280026,,0,1.000000,SAFE,1,current,50000,178.1572,0.83639109,-0.05924966,1.50923574,-0.00223016,1.57080007,0.83638376,-0.02568209,0.02054186,0.02232570,0.00159195,0.00000000,-0.02575877
64,11.437881,1786966366.905146,2566,50000,1,2566,200,1694,0.077942,0.225162,1,1,5,0.275297,left_link,0,0.613741,-0.153232,0.377399,0.132502,left_link,0.500,1,,RUNNING,1,188,4,0,7.764191,0.251628,0.000198,0.000290,8.801716,213,0.027499,0.061959,0.006413,0.061523,0.003576,0.058554,0.061959,0.018682,0.054044,0.012603,0.250,0.117916,29,0.013106,1,1,,SAFE,WARNING,0.063818,0.250449,0.279880,,0,1.000000,SAFE,1,current,50000,187.9104,0.83181340,-0.05565132,1.51313484,-0.00195873,1.57080007,0.83183539,-0.02592638,0.02037967,0.02208305,0.00153730,0.00000000,-0.02576029
