scenario_id,angle_deg,center_x_m,center_y_m,center_z_m,speed_m_s,velocity_x_m_s,velocity_y_m_s,trigger_current_m,trigger_predicted_m,trigger_ok,predictive_gain_m,local1_ready,coarse_m,fast_m,fast_ms,hold_start_m,hold_min_m,hold_end_m,hold_min_tau_s,tail_safe,moving_away,feasible
1316,60.0,0.66,-0.12,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.15190068367831916,0.1324022393518211,True,0.019498444326498054,False,0.14147342368212884,0.1475645486340879,50.0865260255523,nan,nan,nan,nan,False,False,False
1317,60.0,0.66,-0.08,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.11674913256168179,0.10199832602746636,False,0.014750806534215427,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1318,60.0,0.66,-0.08,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.11674913256168179,0.10109648933502252,False,0.01565264322665927,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1319,60.0,0.66,-0.08,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.11674913256168179,0.10035025147383028,False,0.016398881087851508,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1320,60.0,0.66,-0.08,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.11674913256168179,0.09993227251993742,False,0.016816860041744375,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1321,60.0,0.72,-0.24,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.2803522316786447,0.26343733888935994,False,0.016914892789284763,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1322,60.0,0.72,-0.24,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.2803522316786447,0.26227466964073126,False,0.01807756203791344,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1323,60.0,0.72,-0.24,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.2803522316786447,0.261326642071378,False,0.01902558960726669,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1324,60.0,0.72,-0.24,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.2803522316786447,0.26059346096772285,False,0.019758770710921858,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1325,60.0,0.72,-0.2,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.24455742860895813,0.22937131904282318,False,0.015186109566134948,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1326,60.0,0.72,-0.2,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.24455742860895813,0.22864332923935216,False,0.015914099369605972,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1327,60.0,0.72,-0.2,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.24455742860895813,0.22814675979925217,False,0.01641066880970596,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1328,60.0,0.72,-0.2,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.24455742860895813,0.2278811239196929,False,0.01667630468926523,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1329,60.0,0.72,-0.16,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.20954591479607237,0.19640870575200162,False,0.013137209044070758,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1330,60.0,0.72,-0.16,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.20954591479607237,0.19618767052368147,False,0.013358244272390907,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1331,60.0,0.72,-0.16,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.20954591479607237,0.19621570277158126,False,0.013330212024491112,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1332,60.0,0.72,-0.16,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.20954591479607237,0.19649126093946173,False,0.013054653856610643,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1333,60.0,0.72,-0.12,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.17553814830893288,0.16484668245097392,False,0.010691465857958965,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1334,60.0,0.72,-0.12,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.17553814830893288,0.1652184868610792,False,0.010319661447853679,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1335,60.0,0.72,-0.12,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.17553814830893288,0.16563613683898973,False,0.009902011469943156,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1336,60.0,0.72,-0.12,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.17553814830893288,0.1660135515704519,False,0.009524596738480995,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1337,60.0,0.72,-0.08,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.14283492829255073,0.13343595291545066,True,0.009398975377100077,False,0.13870834902507878,0.14278164718137007,45.24092504289001,nan,nan,nan,nan,False,False,False
1338,60.0,0.72,-0.08,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.14283492829255073,0.13393141254783497,True,0.008903515744715762,False,0.13862224493733105,0.14275791169342888,45.48596200766042,nan,nan,nan,nan,False,False,False
1339,60.0,0.72,-0.08,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.14283492829255073,0.13471722154628105,True,0.008117706746269687,False,0.13855174576236823,0.14273638478402428,45.30446499120444,nan,nan,nan,nan,False,False,False
1340,60.0,0.72,-0.08,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.14283492829255073,0.13578932499267476,True,0.007045603299875969,False,0.13849024272056146,0.14271647949933752,45.19067401997745,nan,nan,nan,nan,False,False,False
1341,60.0,0.78,-0.24,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.30511197026401987,0.2930171576773921,False,0.012094812586627757,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1342,60.0,0.78,-0.24,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.30511197026401987,0.29292448299020407,False,0.0121874872738158,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1343,60.0,0.78,-0.24,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.30511197026401987,0.29303201189157657,False,0.0120799583724433,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1344,60.0,0.78,-0.24,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.30511197026401987,0.2933386502991882,False,0.011773319964831663,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1345,60.0,0.78,-0.2,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.27121080681527077,0.26112987126299836,False,0.010080935552272408,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1346,60.0,0.78,-0.2,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.27121080681527077,0.26151628544272465,False,0.009694521372546117,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1347,60.0,0.78,-0.2,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.27121080681527077,0.26211423997236927,False,0.009096566842901499,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1348,60.0,0.78,-0.2,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.27121080681527077,0.26292183830893556,False,0.008288968506335204,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1349,60.0,0.78,-0.16,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.23834436308274115,0.23059140801497893,False,0.007752955067762218,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1350,60.0,0.78,-0.16,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.23834436308274115,0.23152149462253652,False,0.006822868460204634,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1351,60.0,0.78,-0.16,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.23834436308274115,0.23267375627119705,False,0.005670606811544104,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1352,60.0,0.78,-0.16,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.23834436308274115,0.23374389565018577,False,0.004600467432555377,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1353,60.0,0.78,-0.12,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.20676492101429228,0.20097185267435405,False,0.005793068339938229,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1354,60.0,0.78,-0.12,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.20676492101429228,0.20204044043969527,False,0.004724480574597012,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1355,60.0,0.78,-0.12,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.20676492101429228,0.2033459817777594,False,0.0034189392365328863,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1356,60.0,0.78,-0.12,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.20676492101429228,0.2041875743729821,False,0.0025773466413101798,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1357,60.0,0.78,-0.08,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.17634096748199984,0.17177525997936852,False,0.004565707502631328,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1358,60.0,0.78,-0.08,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.17634096748199984,0.1732165824975841,False,0.003124384984415751,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1359,60.0,0.78,-0.08,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.17634096748199984,0.17404808752635537,False,0.002292879955644478,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1360,60.0,0.78,-0.08,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.17634096748199984,0.17497053391557163,False,0.0013704335664282141,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1361,60.0,0.84,-0.24,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.3355027154871771,0.327761548621747,False,0.0077411668654300825,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1362,60.0,0.84,-0.24,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.3355027154871771,0.32860045849031305,False,0.006902256996864031,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1363,60.0,0.84,-0.24,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.3355027154871771,0.3296217438856234,False,0.005880971601553708,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1364,60.0,0.84,-0.24,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.3355027154871771,0.330781760738799,False,0.004720954748378081,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1365,60.0,0.84,-0.2,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.3036605024567632,0.29809253746809183,False,0.005567964988671348,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1366,60.0,0.84,-0.2,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.3036605024567632,0.2994262827057772,False,0.004234219750985979,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1367,60.0,0.84,-0.2,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.3036605024567632,0.3005644188395969,False,0.0030960836171662898,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1368,60.0,0.84,-0.2,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.3036605024567632,0.30127114361623086,False,0.0023893588405323185,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1369,60.0,0.84,-0.16,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.27306471818893263,0.2698623757146399,False,0.003202342474292741,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1370,60.0,0.84,-0.16,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.27306471818893263,0.2711138780784954,False,0.0019508401104372242,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1371,60.0,0.84,-0.16,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.27306471818893263,0.2720730262605547,False,0.0009916919283779468,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1372,60.0,0.84,-0.16,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.27306471818893263,0.272831165986238,False,0.00023355220269460908,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1373,60.0,0.84,-0.12,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.24397443189445966,0.24159314488650527,False,0.002381287007954397,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1374,60.0,0.84,-0.12,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.24397443189445966,0.24259864605343023,False,0.001375785841029431,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1375,60.0,0.84,-0.12,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.24397443189445966,0.24365656726779938,False,0.00031786462666028026,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1376,60.0,0.84,-0.12,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.24397443189445966,0.24397443189445966,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1377,60.0,0.84,-0.08,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.2148285130552096,0.21407078306454594,False,0.0007577299906636747,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1378,60.0,0.84,-0.08,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.2148285130552096,0.2148285130552096,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1379,60.0,0.84,-0.08,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.2148285130552096,0.2148285130552096,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1380,60.0,0.84,-0.08,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.2148285130552096,0.2148285130552096,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1381,60.0,0.9,-0.24,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.37062193407298033,0.36672552521262236,False,0.0038964088603579694,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1382,60.0,0.9,-0.24,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.37062193407298033,0.3681726813861794,False,0.002449252686800907,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1383,60.0,0.9,-0.24,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.37062193407298033,0.3690128121951863,False,0.0016091218777940508,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1384,60.0,0.9,-0.24,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.37062193407298033,0.369912843412202,False,0.0007090906607783443,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1385,60.0,0.9,-0.2,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.3408599187704658,0.3389694700905431,False,0.0018904486799226627,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1386,60.0,0.9,-0.2,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.3408599187704658,0.3400373076368005,False,0.0008226111336652742,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1387,60.0,0.9,-0.2,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.3408599187704658,0.3408599187704658,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1388,60.0,0.9,-0.2,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.3408599187704658,0.3408599187704658,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1389,60.0,0.9,-0.16,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.31249955065395346,0.3115767141220769,False,0.0009228365318765808,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1390,60.0,0.9,-0.16,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.31249955065395346,0.31249955065395346,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1391,60.0,0.9,-0.16,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.31249955065395346,0.31249955065395346,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1392,60.0,0.9,-0.16,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.31249955065395346,0.31249955065395346,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1393,60.0,0.9,-0.12,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.28470952925676707,0.2847052419228281,False,4.2873339389792875e-06,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1394,60.0,0.9,-0.12,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.28470952925676707,0.28470952925676707,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1395,60.0,0.9,-0.12,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.28470952925676707,0.28470952925676707,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1396,60.0,0.9,-0.12,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.28470952925676707,0.28470952925676707,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1397,60.0,0.9,-0.08,0.3662453006383523,0.08,0.06928203230275509,0.04000000000000001,0.25798885892356743,0.25798885892356743,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1398,60.0,0.9,-0.08,0.3662453006383523,0.1,0.08660254037844387,0.05000000000000002,0.25798885892356743,0.25798885892356743,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1399,60.0,0.9,-0.08,0.3662453006383523,0.12,0.10392304845413262,0.06000000000000001,0.25798885892356743,0.25798885892356743,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1400,60.0,0.9,-0.08,0.3662453006383523,0.14,0.12124355652982141,0.07000000000000002,0.25798885892356743,0.25798885892356743,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1401,65.0,0.36,-0.24,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,0.0020956546124651643,0.0020956546124651643,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1402,65.0,0.36,-0.24,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,0.0020956546124651643,0.0020956546124651643,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1403,65.0,0.36,-0.24,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,0.0020956546124651643,0.0020956546124651643,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1404,65.0,0.36,-0.24,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,0.0020956546124651643,0.0020956546124651643,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1405,65.0,0.36,-0.2,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,-0.0129963503936332,-0.0129963503936332,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1406,65.0,0.36,-0.2,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,-0.0129963503936332,-0.0129963503936332,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1407,65.0,0.36,-0.2,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,-0.0129963503936332,-0.0129963503936332,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1408,65.0,0.36,-0.2,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,-0.0129963503936332,-0.0129963503936332,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1409,65.0,0.36,-0.16,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,-0.02405418770438808,-0.02405418770438808,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1410,65.0,0.36,-0.16,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,-0.02405418770438808,-0.02405418770438808,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1411,65.0,0.36,-0.16,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,-0.02405418770438808,-0.02405418770438808,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1412,65.0,0.36,-0.16,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,-0.02405418770438808,-0.02405418770438808,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1413,65.0,0.36,-0.12,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,-0.03759465340956078,-0.03759465340956078,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1414,65.0,0.36,-0.12,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,-0.03759465340956078,-0.03759465340956078,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1415,65.0,0.36,-0.12,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,-0.03759465340956078,-0.03759465340956078,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1416,65.0,0.36,-0.12,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,-0.03759465340956078,-0.03759465340956078,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1417,65.0,0.36,-0.08,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,-0.0435852433747219,-0.0435852433747219,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1418,65.0,0.36,-0.08,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,-0.0435852433747219,-0.0435852433747219,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1419,65.0,0.36,-0.08,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,-0.0435852433747219,-0.0435852433747219,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1420,65.0,0.36,-0.08,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,-0.0435852433747219,-0.0435852433747219,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1421,65.0,0.42,-0.24,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,0.056931854445468055,0.056931854445468055,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1422,65.0,0.42,-0.24,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,0.056931854445468055,0.056931854445468055,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1423,65.0,0.42,-0.24,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,0.056931854445468055,0.056931854445468055,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1424,65.0,0.42,-0.24,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,0.056931854445468055,0.056931854445468055,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1425,65.0,0.42,-0.2,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,0.04327300817388233,0.04327300817388233,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1426,65.0,0.42,-0.2,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,0.04327300817388233,0.04327300817388233,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1427,65.0,0.42,-0.2,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,0.04327300817388233,0.04327300817388233,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1428,65.0,0.42,-0.2,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,0.04327300817388233,0.04327300817388233,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1429,65.0,0.42,-0.16,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,0.03071552789993251,0.03071552789993251,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1430,65.0,0.42,-0.16,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,0.03071552789993251,0.03071552789993251,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1431,65.0,0.42,-0.16,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,0.03071552789993251,0.03071552789993251,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1432,65.0,0.42,-0.16,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,0.03071552789993251,0.03071552789993251,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1433,65.0,0.42,-0.12,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,0.018418107678528972,0.018418107678528972,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1434,65.0,0.42,-0.12,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,0.018418107678528972,0.018418107678528972,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1435,65.0,0.42,-0.12,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,0.018418107678528972,0.018418107678528972,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1436,65.0,0.42,-0.12,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,0.018418107678528972,0.018418107678528972,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1437,65.0,0.42,-0.08,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,0.014412181669531676,0.014412181669531676,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1438,65.0,0.42,-0.08,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,0.014412181669531676,0.014412181669531676,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1439,65.0,0.42,-0.08,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,0.014412181669531676,0.014412181669531676,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1440,65.0,0.42,-0.08,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,0.014412181669531676,0.014412181669531676,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1441,65.0,0.48,-0.24,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,0.11126117483230785,0.11126117483230785,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1442,65.0,0.48,-0.24,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,0.11126117483230785,0.11126117483230785,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1443,65.0,0.48,-0.24,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,0.11126117483230785,0.11126117483230785,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1444,65.0,0.48,-0.24,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,0.11126117483230785,0.11126117483230785,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1445,65.0,0.48,-0.2,0.3662453006383523,0.08,0.072504622962932,0.03380946093925596,0.09518175441206883,0.09518175441206883,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1446,65.0,0.48,-0.2,0.3662453006383523,0.1,0.090630778703665,0.04226182617406995,0.09518175441206883,0.09518175441206883,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1447,65.0,0.48,-0.2,0.3662453006383523,0.12,0.10875693444439799,0.05071419140888393,0.09518175441206883,0.09518175441206883,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
1448,65.0,0.48,-0.2,0.3662453006383523,0.14,0.126883090185131,0.05916655664369793,0.09518175441206883,0.09518175441206883,False,0.0,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
