frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
88,11.962576,1786344118.709787,2311,50000,1,1,1,0.260422,upperArm_Link,0,0.690783,-0.089564,0.405867,0.189980,upperArm_Link,0.000,SAFE,SAFE,0.043954,131.3736,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
89,12.094078,1786344118.841175,2322,50000,1,1,1,0.278258,upperArm_Link,0,0.692405,-0.074622,0.401717,0.170081,upperArm_Link,0.000,SAFE,SAFE,0.065249,130.4111,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
90,12.227099,1786344118.971600,2286,50000,1,1,4,0.273967,upperArm_Link,0,0.690400,-0.055841,0.407286,0.112343,upperArm_Link,0.400,SAFE,WARNING,0.080779,131.6873,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
91,12.354955,1786344119.103302,2233,50000,1,1,4,0.267534,upperArm_Link,0,0.689501,-0.043237,0.414361,0.109634,left_link,0.400,SAFE,WARNING,0.090387,132.4496,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
92,12.491268,1786344119.235765,2289,50000,1,1,4,0.249256,wrist1_Link,0,0.689729,-0.025280,0.415163,0.093563,left_link,0.400,SAFE,SLOW,0.096161,134.7084,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
93,12.625474,1786344119.370488,2375,50000,1,1,4,0.254368,wrist1_Link,0,0.688775,-0.022089,0.411343,0.089003,left_link,0.400,SAFE,SLOW,0.091501,135.1327,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
94,12.767012,1786344119.505635,2285,50000,1,1,4,0.241888,wrist1_Link,0,0.685420,-0.019812,0.402334,0.087016,left_link,0.400,SAFE,SLOW,0.081429,139.1149,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
95,12.898089,1786344119.644772,2365,50000,1,1,4,0.239525,wrist1_Link,0,0.688169,-0.007435,0.408468,0.072921,left_link,0.400,SAFE,SLOW,0.080069,133.3682,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
96,13.038838,1786344119.778154,2300,50000,1,1,4,0.236131,wrist1_Link,0,0.690889,0.010968,0.403278,0.059940,left_link,0.400,SAFE,SLOW,0.083145,139.5337,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
97,13.169922,1786344119.917701,2242,50000,1,1,4,0.232029,wrist1_Link,0,0.685419,0.003976,0.393533,0.041004,left_link,0.400,SAFE,STOP,0.081539,134.2937,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
98,13.306999,1786344120.052017,2219,50000,1,1,1,0.237484,wrist1_Link,0,0.688200,0.012426,0.416060,0.150606,left_link,0.000,SAFE,SAFE,0.069724,132.7325,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
99,13.439313,1786344120.184772,2297,50000,1,1,1,0.224551,left_link,0,0.689788,0.019509,0.404639,0.137284,left_link,0.000,SAFE,WARNING,0.064660,134.9911,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
100,13.575199,1786344120.319785,2321,50000,1,1,1,0.237182,wrist1_Link,0,0.689905,0.025080,0.404847,0.138314,left_link,0.000,SAFE,WARNING,0.057466,130.1293,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
101,13.702782,1786344120.449927,2245,50000,1,1,1,0.231435,left_link,0,0.687889,0.021753,0.403467,0.122828,left_link,0.000,SAFE,WARNING,0.058172,131.1597,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
102,13.834705,1786344120.581100,2291,50000,1,1,1,0.232131,wrist1_Link,0,0.689412,0.034795,0.407150,0.130868,left_link,0.000,SAFE,WARNING,0.052686,123.6658,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
103,13.956700,1786344120.704779,2293,50000,1,1,1,0.213717,left_link,0,0.688396,0.032831,0.398936,0.122682,left_link,0.000,SAFE,WARNING,0.000000,130.9104,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
104,14.090478,1786344120.835703,2344,50000,1,1,1,0.229040,left_link,0,0.689299,0.037257,0.413167,0.125536,left_link,0.000,SAFE,WARNING,0.000000,130.0623,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
105,14.217948,1786344120.965779,2228,50000,1,1,1,0.209350,left_link,0,0.684517,0.042817,0.398589,0.071084,left_link,0.000,SAFE,SLOW,0.024591,130.2184,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
106,14.348245,1786344121.096010,2294,50000,1,1,1,0.219649,left_link,0,0.687277,0.045098,0.400069,0.099254,left_link,0.000,SAFE,SLOW,0.026445,130.6189,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
107,14.483286,1786344121.226642,2319,50000,1,1,1,0.202429,left_link,0,0.684379,0.051116,0.397044,0.080940,left_link,0.000,SAFE,SLOW,0.034160,134.4298,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
108,14.615194,1786344121.361084,2286,50000,1,1,1,0.216364,left_link,0,0.691247,0.050755,0.409264,0.106953,left_link,0.000,SAFE,WARNING,0.000000,130.9040,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
109,14.744263,1786344121.492003,2201,50000,1,1,1,0.219572,left_link,0,0.690347,0.052272,0.411682,0.109497,left_link,0.000,SAFE,WARNING,0.000000,121.2530,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
110,14.876121,1786344121.613309,2349,50000,1,1,1,0.209749,left_link,0,0.691183,0.053838,0.401805,0.093129,left_link,0.000,SAFE,SLOW,0.000000,135.6771,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
111,15.004412,1786344121.748987,2332,50000,1,1,1,0.209581,wrist1_Link,0,0.691054,0.057319,0.413723,0.107953,left_link,0.000,SAFE,WARNING,0.000000,128.9856,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112,15.130524,1786344121.877986,2216,50000,1,1,1,0.211408,wrist1_Link,0,0.692752,0.057739,0.402139,0.106237,left_link,0.000,SAFE,WARNING,0.000000,125.1266,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
113,15.253080,1786344122.003126,2224,50000,1,1,1,0.209318,left_link,0,0.693099,0.060778,0.405005,0.101024,left_link,0.000,SAFE,WARNING,0.000000,130.1899,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
114,15.384752,1786344122.133330,2274,50000,1,1,1,0.209634,left_link,0,0.691012,0.060904,0.406473,0.103374,left_link,0.000,SAFE,WARNING,0.000000,129.8561,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
115,15.516871,1786344122.263208,2289,50000,1,1,1,0.212989,wrist1_Link,0,0.693848,0.066236,0.409838,0.105516,left_link,0.000,SAFE,WARNING,0.000000,131.0340,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
116,15.644296,1786344122.394255,2176,50000,1,1,1,0.207860,wrist1_Link,0,0.690501,0.054395,0.402321,0.090349,left_link,0.000,SAFE,SLOW,0.000000,122.9645,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
117,15.777455,1786344122.517234,2312,50000,1,1,1,0.209055,left_link,0,0.693928,0.060925,0.403946,0.102936,left_link,0.000,SAFE,WARNING,0.000000,132.8093,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
118,15.910244,1786344122.650056,2280,50000,1,1,1,0.215540,gripper_base_link,0,0.692977,0.060702,0.407151,0.103003,left_link,0.000,SAFE,WARNING,0.000000,136.4249,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
119,16.043912,1786344122.786496,2233,50000,1,1,1,0.211843,left_link,0,0.692049,0.058781,0.405874,0.110627,left_link,0.000,SAFE,WARNING,0.000000,137.9832,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
120,16.177970,1786344122.924501,2240,50000,1,1,1,0.209879,left_link,0,0.691023,0.056066,0.404859,0.098061,left_link,0.000,SAFE,SLOW,0.000000,132.9100,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
121,16.315126,1786344123.057423,2334,50000,1,1,1,0.204051,wrist1_Link,0,0.690260,0.057731,0.399113,0.091286,left_link,0.000,SAFE,SLOW,0.000000,136.0790,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
122,16.444623,1786344123.193516,2247,50000,1,1,1,0.211212,left_link,0,0.690489,0.058103,0.408825,0.106261,left_link,0.000,SAFE,WARNING,0.000000,128.4881,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
123,16.574091,1786344123.322017,2226,50000,1,1,1,0.214345,left_link,0,0.691802,0.052232,0.397687,0.093017,left_link,0.000,SAFE,SLOW,0.000000,131.1891,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
124,16.709219,1786344123.453232,2205,50000,1,1,1,0.209401,left_link,0,0.691886,0.058060,0.398696,0.100552,left_link,0.000,SAFE,WARNING,0.000000,126.7513,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
125,16.833849,1786344123.580005,2255,50000,1,1,1,0.217071,left_link,0,0.691582,0.058445,0.397546,0.091409,left_link,0.000,SAFE,SLOW,0.000000,128.8390,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
126,16.960803,1786344123.708860,2323,50000,1,1,1,0.217599,left_link,0,0.694199,0.062170,0.407677,0.102258,left_link,0.000,SAFE,WARNING,0.000000,123.1878,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
127,17.084060,1786344123.832058,2238,50000,1,1,1,0.204117,left_link,0,0.691362,0.057021,0.404084,0.094957,left_link,0.000,SAFE,SLOW,0.000000,130.5136,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
128,17.214723,1786344123.962585,2221,50000,1,1,1,0.199676,left_link,0,0.692215,0.060402,0.398976,0.099607,left_link,0.000,SAFE,SLOW,0.000000,131.3421,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
129,17.347027,1786344124.093954,2308,50000,1,1,1,0.206570,wrist1_Link,0,0.690067,0.059310,0.410741,0.109132,left_link,0.000,SAFE,WARNING,0.000000,132.5154,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
130,17.482500,1786344124.226482,2274,50000,1,1,1,0.199771,left_link,0,0.690592,0.062273,0.404037,0.098188,left_link,0.000,SAFE,SLOW,0.000000,132.2727,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
131,17.610185,1786344124.358777,2285,50000,1,1,1,0.212737,left_link,0,0.686838,0.051100,0.405633,0.093793,left_link,0.000,SAFE,SLOW,0.000000,129.4853,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
132,17.742755,1786344124.488276,2292,50000,1,1,1,0.210706,wrist1_Link,0,0.693629,0.060139,0.398594,0.096066,left_link,0.000,SAFE,SLOW,0.000000,128.3211,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
133,17.867886,1786344124.616611,2328,50000,1,1,1,0.206113,left_link,0,0.690888,0.061891,0.403085,0.100479,left_link,0.000,SAFE,WARNING,0.000000,132.9219,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
134,18.006872,1786344124.749567,2253,50000,1,1,1,0.210131,left_link,0,0.691476,0.060729,0.397805,0.091543,left_link,0.000,SAFE,SLOW,0.000000,127.0997,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
