frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
84,11.287661,1786349494.028425,2349,50000,1,0,0,0.498744,upperArm_Link,0,0.636559,-0.603539,0.360731,,,,SAFE,SAFE,,0.007915,0.477073,,0,1.000000,SAFE,1,current,50000,148.6978,0.34468094,-0.14251757,1.41515458,-0.01315355,1.57081831,0.34470293,-0.00022983,-0.00005752,-0.00014373,0.00000000,0.00002800,-0.00014350
85,11.434358,1786349494.177147,2390,50000,1,0,0,0.497140,upperArm_Link,0,0.634168,-0.601517,0.355143,,,,SAFE,SAFE,,0.007185,0.475880,,0,1.000000,SAFE,1,current,50000,147.5326,0.34366855,-0.14252123,1.41515088,-0.01315722,1.57081831,0.34382629,-0.00690121,-0.00002499,-0.00002519,-0.00002500,0.00000000,-0.00597584
86,11.588190,1786349494.324704,2367,50000,1,1,1,0.511147,left_link,0,0.637855,-0.598414,0.366418,0.359083,left_link,0.000,SAFE,SAFE,0.015627,0.005217,0.500241,,0,1.000000,SAFE,1,current,50000,162.6650,0.34063876,-0.14251022,1.41515458,-0.01316088,1.57081831,0.34062409,-0.01969544,0.00007158,0.00002402,-0.00002385,0.00000000,-0.02081618
87,11.748402,1786349494.487399,2342,50000,1,1,1,0.507551,left_link,0,0.634829,-0.593784,0.373150,0.351275,left_link,0.000,SAFE,SAFE,0.000000,0.002229,0.494385,,0,1.000000,SAFE,1,current,50000,153.8370,0.33545583,-0.14248823,1.41516924,-0.01316088,1.57081831,0.33547416,-0.03235036,0.00013728,0.00009152,0.00000000,0.00000000,-0.03214444
88,11.901734,1786349494.641277,2431,50000,1,1,1,0.501420,left_link,0,0.636771,-0.601827,0.364641,0.351348,left_link,0.000,SAFE,SAFE,0.000000,-0.002148,0.495136,,0,1.000000,SAFE,1,current,50000,151.3560,0.32927886,-0.14245887,1.41520226,-0.01315722,1.57081831,0.32931921,-0.04028501,0.00019145,0.00021536,0.00002393,0.00000000,-0.04014137
89,12.057284,1786349494.792654,2388,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.005883,,,1,1.000000,SAFE,0,current,50000,136.0304,0.32292220,-0.14245887,1.41522789,-0.01315722,1.57081831,0.32294419,-0.04086566,0.00000000,0.00016477,0.00000000,0.00000000,-0.04098368
90,12.187865,1786349494.928709,2331,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.008773,,,1,1.000000,SAFE,0,current,50000,130.8478,0.31759986,-0.14246988,1.41522431,-0.01316088,1.57081473,0.31758520,-0.04075901,-0.00008433,-0.00002739,-0.00002809,-0.00002739,-0.04103974
91,12.318947,1786349495.059576,2342,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.011781,,,1,1.000000,SAFE,0,current,50000,134.4945,0.31226656,-0.14254323,1.41519129,-0.01316455,1.57081473,0.31225187,-0.04068675,-0.00055952,-0.00025191,-0.00002799,0.00000000,-0.04068698
92,12.454906,1786349495.194102,2311,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.014770,,,1,1.000000,SAFE,0,current,50000,130.4323,0.30672419,-0.14272296,1.41494918,-0.01317922,1.57081473,0.30672419,-0.04076496,-0.00132200,-0.00178079,-0.00010792,0.00000000,-0.04065689
93,12.582568,1786349495.324555,2370,50000,1,0,0,0.476197,left_link,0,0.636382,-0.589147,0.374353,,,,SAFE,SAFE,,-0.018356,0.485859,13,1,1.000000,STATIC,1,current,50000,141.4001,0.30137619,-0.14293937,1.41466308,-0.01321224,1.57081473,0.30136150,-0.04189185,-0.00169518,-0.00224109,-0.00025859,0.00000000,-0.04200694
94,12.722425,1786349495.465975,2333,50000,1,0,0,0.474287,left_link,0,0.638944,-0.591890,0.379060,,,,SAFE,SAFE,,-0.021350,0.485193,13,1,1.000000,STATIC,1,current,50000,144.0706,0.29560637,-0.14319248,1.41434026,-0.01325992,1.57081473,0.29559904,-0.04125530,-0.00180979,-0.00230822,-0.00034096,0.00000000,-0.04120267
95,12.867479,1786349495.610067,2357,50000,1,1,1,0.457951,left_link,0,0.637770,-0.588720,0.373790,0.332242,left_link,0.000,SAFE,SAFE,0.000000,-0.025072,0.473317,13,1,1.000000,STATIC,1,current,50000,150.7796,0.28960550,-0.14350426,1.41398442,-0.01332228,1.57081473,0.28957248,-0.04136992,-0.00214938,-0.00245315,-0.00042988,0.00000000,-0.04154702
96,13.026050,1786349495.760872,2413,50000,1,1,1,0.458569,left_link,0,0.637775,-0.589697,0.368834,0.341618,left_link,0.000,SAFE,SAFE,0.000000,-0.028667,0.466282,13,1,1.000000,STATIC,1,current,50000,157.8740,0.28320113,-0.14387473,1.41354060,-0.01340297,1.57081473,0.28315711,-0.04038805,-0.00233632,-0.00279885,-0.00050890,0.00000000,-0.04045740
97,13.176304,1786349495.918767,2304,50000,1,1,1,0.451933,left_link,0,0.640897,-0.589602,0.372563,0.313474,left_link,0.000,SAFE,SAFE,0.000000,-0.032624,0.460267,13,1,1.000000,STATIC,1,current,50000,148.3211,0.27677473,-0.14430757,1.41303444,-0.01349468,1.57081473,0.27674538,-0.04277017,-0.00288068,-0.00336871,-0.00061030,0.00000000,-0.04267258
98,13.324750,1786349496.067117,2329,50000,1,1,1,0.445578,left_link,0,0.637558,-0.587379,0.375666,0.322200,left_link,0.000,SAFE,SAFE,0.000000,-0.036224,0.454143,13,1,1.000000,STATIC,1,current,50000,144.9789,0.27075183,-0.14477339,1.41252458,-0.01358637,1.57081473,0.27073714,-0.04057298,-0.00313801,-0.00343463,-0.00061773,0.00000000,-0.04047420
99,13.476493,1786349496.212117,2440,50000,1,1,1,0.441904,left_link,0,0.638575,-0.589531,0.368524,0.309719,left_link,0.000,SAFE,SAFE,0.000000,-0.039225,0.456505,13,1,1.000000,STATIC,1,current,50000,151.8885,0.26451984,-0.14526857,1.41192305,-0.01367441,1.57081473,0.26450151,-0.04106931,-0.00326328,-0.00396413,-0.00058015,0.00000000,-0.04109327
100,13.622651,1786349496.364030,2415,50000,1,1,1,0.430840,left_link,0,0.637839,-0.582250,0.377233,0.324627,left_link,0.000,SAFE,SAFE,0.000000,-0.042950,0.436790,13,1,1.000000,APPROACHING,1,current,50000,147.1974,0.25826585,-0.14580779,1.41123712,-0.01378445,1.57081473,0.25823286,-0.04278916,-0.00368924,-0.00469307,-0.00075289,0.00000000,-0.04288948
101,13.769407,1786349496.511248,2401,50000,1,1,1,0.433292,left_link,0,0.638710,-0.584829,0.370270,0.292979,left_link,0.000,SAFE,SAFE,0.000000,-0.046546,0.438430,13,1,1.000000,STATIC,1,current,50000,147.0225,0.25222829,-0.14638366,1.41058052,-0.01389082,1.57081473,0.25217691,-0.04114032,-0.00392402,-0.00447415,-0.00072484,0.00000000,-0.04126562
102,13.915513,1786349496.658291,2420,50000,1,1,1,0.430624,left_link,0,0.637328,-0.585407,0.375115,0.302207,left_link,0.000,SAFE,SAFE,0.000000,-0.050266,0.439349,13,1,1.000000,STATIC,1,current,50000,135.9870,0.24618338,-0.14701091,1.40983593,-0.01400820,1.57081473,0.24616136,-0.04137330,-0.00429310,-0.00509615,-0.00080336,0.00000000,-0.04117238
103,14.057639,1786349496.794299,2395,50000,1,1,1,0.416043,left_link,0,0.641396,-0.584477,0.381354,0.304029,left_link,0.000,SAFE,SAFE,0.000000,-0.053984,0.423365,13,1,1.000000,STATIC,1,current,50000,151.5329,0.24012013,-0.14770047,1.40901792,-0.01414025,1.57081473,0.24011278,-0.04266136,-0.00485182,-0.00575559,-0.00092911,0.00000000,-0.04255809
