frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
48,8.224265,1,11,0.574214,-0.438197,0.366673,0.000000,0.037564,0.037564,0.083665,0.008746,0.036470,0.002117,0.025490,0.037564,0.021117,0.013431,0.004840,0.250,0.115497,0.139057,0.194057,0.115497,0.029206,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.382860,1,12,0.584085,-0.425371,0.374706,0.012436,0.035206,0.035206,0.077330,0.011906,0.032876,0.004109,0.037949,0.035206,0.028378,0.021139,0.013709,0.250,0.107389,0.127185,0.182185,0.107389,0.019986,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.562009,1,13,0.580820,-0.414649,0.369527,0.020774,0.038875,0.038875,0.098145,0.004979,0.038538,0.001163,0.047689,0.038875,0.005969,0.047278,0.001828,0.650,0.113926,0.143328,0.198328,0.113926,0.022148,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,8.742589,1,14,0.569643,-0.411761,0.367417,0.023990,0.039504,0.039504,0.042388,-0.011792,0.037093,-0.006754,0.044164,0.039504,-0.030275,0.028125,-0.015583,0.650,0.120955,0.135872,0.190872,0.120955,0.027239,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,8.919815,1,15,0.592367,-0.400948,0.376734,0.030171,0.045750,0.045750,0.070985,0.003933,0.045520,0.002339,0.061163,0.045750,0.026039,0.053429,0.014431,0.650,0.115395,0.142884,0.197884,0.115395,0.013494,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.103111,1,16,0.586010,-0.382719,0.362658,0.038699,0.052348,0.052348,0.160198,0.006956,0.051616,-0.005267,0.061533,0.052348,0.002670,0.059160,-0.016711,0.650,0.118008,0.135756,0.190756,0.118008,0.022676,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.281196,1,17,0.574587,-0.377596,0.355248,0.042444,0.056900,0.056900,0.027993,0.003840,0.055070,-0.013792,0.055479,0.056900,-0.008603,0.051142,-0.019708,0.650,0.119758,0.143269,0.198269,0.119758,0.028954,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,9.440042,1,18,0.578813,-0.372181,0.363176,0.045138,0.059716,0.059716,0.112839,0.001654,0.057460,-0.016174,0.058698,0.059716,0.013176,0.056874,-0.006095,0.650,0.122909,0.139970,0.194970,0.122909,0.033362,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,9.607383,1,19,0.587293,-0.345016,0.367501,0.055260,0.068233,0.068233,0.133892,-0.006364,0.066686,-0.012971,0.082717,0.068233,-0.007374,0.081288,-0.013419,0.650,0.122214,0.138375,0.193375,0.122214,0.014327,0,0,0,0,"speed_ok,valid_streak_not_ready"
57,9.766979,1,20,0.577189,-0.333279,0.363110,0.063723,0.075179,0.075179,0.078757,-0.004249,0.075056,0.000534,0.075854,0.075179,-0.013322,0.074672,0.000682,0.650,0.120073,0.138913,0.193913,0.120073,0.025139,0,0,0,0,"speed_ok,valid_streak_not_ready"
58,9.941803,1,21,0.581442,-0.316036,0.369999,0.068764,0.091060,0.091060,0.093419,0.003311,0.090234,0.011783,0.096406,0.091060,0.010380,0.093207,0.022334,0.650,0.121099,0.141159,0.196159,0.121099,0.020531,1,1,1,0,valid_streak_not_ready
59,10.104012,1,22,0.572529,-0.289320,0.361186,0.082079,0.107634,0.107634,0.148041,-0.005848,0.107412,0.003678,0.124545,0.107634,-0.009415,0.124153,-0.002981,0.650,0.118735,0.137382,0.192382,0.118735,0.030239,2,1,1,1,
60,10.273268,1,23,0.589553,-0.298512,0.370456,0.074861,0.101223,0.101223,0.037127,-0.004339,0.101072,0.003407,0.070194,0.101223,0.003400,0.069970,0.004446,0.250,0.116115,0.138339,0.193339,0.116115,0.020484,3,1,1,1,
61,10.453439,1,24,0.597475,-0.293520,0.373209,0.067492,0.090271,0.090271,0.032387,0.003953,0.090008,0.005636,0.066784,0.090271,0.029604,0.058021,0.014738,0.250,0.116844,0.137280,0.192280,0.116844,0.016852,4,1,1,1,
62,10.626914,1,25,0.594917,-0.285905,0.372624,0.061601,0.076595,0.076595,0.024189,0.010538,0.075564,0.006777,0.048245,0.076595,0.019633,0.043903,0.003824,0.250,0.119350,0.148395,0.203395,0.119350,0.012081,5,1,1,1,
63,10.814606,1,26,0.587256,-0.276476,0.360848,0.056582,0.063628,0.063628,0.045723,0.012696,0.062131,0.005212,0.027503,0.063628,0.020725,0.018074,-0.000475,0.250,0.120905,0.140713,0.195713,0.120905,0.027781,6,1,1,1,
64,11.006629,1,27,0.586080,-0.259485,0.357278,0.057086,0.060102,0.060102,0.100431,0.007137,0.059660,-0.001429,0.056516,0.060102,-0.004748,0.053357,-0.018016,0.250,0.120355,0.139479,0.194479,0.120355,0.026323,7,1,1,1,
65,11.200490,1,28,0.601834,-0.261199,0.366908,0.051822,0.057351,0.057351,0.022970,0.005410,0.056896,-0.004759,0.044427,0.057351,0.005830,0.043229,-0.008428,0.250,0.120917,0.139321,0.194321,0.120917,0.013231,8,1,1,1,
66,11.389846,1,29,0.579364,-0.249641,0.367993,0.048939,0.054338,0.054338,0.112346,0.001900,0.054161,-0.003944,0.052151,0.054338,-0.020415,0.047602,-0.006078,0.250,0.124616,0.138893,0.193893,0.124616,0.031365,9,1,1,1,
67,11.564859,1,30,0.588206,-0.241312,0.360342,0.048774,0.051227,0.051227,0.117170,0.000781,0.051196,-0.001626,0.046695,0.051227,0.001261,0.046673,-0.000672,0.250,0.120419,0.141901,0.196901,0.120419,0.026324,10,1,1,1,
68,11.751973,1,31,0.588029,-0.215375,0.363401,0.056116,0.055472,0.055472,0.129359,-0.003174,0.055359,0.001555,0.059451,0.055472,0.002599,0.058830,0.008166,0.650,0.116704,0.135929,0.190929,0.116704,0.029522,11,1,1,1,
69,11.924512,1,32,0.595049,-0.196220,0.365901,0.066754,0.078238,0.078238,0.115046,-0.003225,0.078149,-0.001853,0.090203,0.078238,-0.009367,0.089705,-0.001391,0.650,0.119845,0.137386,0.192386,0.119845,0.023402,12,1,1,1,
70,12.094899,1,33,0.593287,-0.192477,0.362051,0.067227,0.086935,0.086935,0.036592,0.011626,0.086103,-0.002974,0.083790,0.086935,0.019729,0.080997,-0.008420,0.650,0.115963,0.134033,0.189033,0.115963,0.028117,13,1,1,1,
71,12.275133,1,34,0.602583,-0.187573,0.361007,0.064046,0.084280,0.084280,0.043802,0.013543,0.083155,-0.002223,0.078588,0.084280,0.020308,0.075913,0.000939,0.250,0.115520,0.137074,0.192074,0.115520,0.020703,14,1,1,1,
