frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
46,7.864932,1786966704.362445,2505,50000,1,2505,151,1749,0.060279,0.226063,1,1,0,0.377883,upperArm_Link,0,0.592195,-0.439009,0.385461,,,,,predicted_track_not_dynamic,RUNNING,1,102,4,0,4.194579,0.323035,0.000303,0.000275,5.231745,127,0.028603,0.045763,-0.000969,0.045631,-0.003335,0.026313,0.045763,0.008313,0.024382,0.005369,0.250,0.109624,9,0.024680,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.321436,0.354141,,0,1.000000,SAFE,1,current,50000,188.5223,0.91768557,-0.13614620,1.42264092,-0.01199078,1.57080007,0.91765994,-0.02163804,0.02463394,0.02894043,0.00441082,0.00000000,-0.02182501
47,8.054122,1786966704.550987,2550,50000,1,2550,179,1806,0.070196,0.223282,1,1,0,0.370313,upperArm_Link,0,0.595928,-0.436683,0.387314,,,,,predicted_track_not_dynamic,RUNNING,1,107,5,0,4.402245,0.318925,0.000099,0.000330,5.439434,132,0.028765,0.043346,0.001132,0.043321,-0.000923,0.045339,0.043346,-0.003350,0.045026,0.004133,0.250,0.113796,10,0.012028,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.015884,0.317735,0.335141,,0,1.000000,SAFE,1,current,50000,171.7511,0.91346008,-0.13149880,1.42805123,-0.01117281,1.57080007,0.91344899,-0.02233468,0.02456478,0.02859729,0.00432355,0.00000000,-0.02225781
48,8.224265,1786966704.722754,2601,50000,1,2601,234,1844,0.089965,0.224764,1,1,0,0.367150,upperArm_Link,0,0.588405,-0.424470,0.388194,,,,,predicted_track_not_dynamic,RUNNING,1,111,4,0,4.567094,0.315644,0.000003,0.000033,5.605631,136,0.028379,0.037564,0.008746,0.036470,0.002117,0.025490,0.037564,0.021117,0.013431,0.004840,0.250,0.115497,11,0.029206,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.314728,0.340237,,0,1.000000,SAFE,1,current,50000,158.7871,0.90968931,-0.12737595,1.43281984,-0.01045755,1.57080007,0.90968198,-0.02216223,0.02423157,0.02802692,0.00420388,0.00000000,-0.02214016
49,8.382860,1786966704.881558,2410,50000,1,2410,170,1640,0.070539,0.225782,1,1,0,0.360489,upperArm_Link,0,0.600017,-0.421129,0.386002,,,,,predicted_track_not_dynamic,RUNNING,1,115,4,0,4.733031,0.312244,0.000201,0.000326,5.771748,140,0.028060,0.035206,0.011906,0.032876,0.004109,0.037949,0.035206,0.028378,0.021139,0.013709,0.250,0.107389,12,0.019986,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.012436,0.311642,0.327357,,0,1.000000,SAFE,1,current,50000,175.7787,0.90609461,-0.12353185,1.43732417,-0.00983398,1.57080007,0.90607631,-0.02266592,0.02423849,0.02840146,0.00393181,0.00000000,-0.02273507
50,8.562009,1786966705.057367,2522,50000,1,2522,237,1793,0.093973,0.225299,1,1,0,0.310047,upperArm_Link,0,0.592585,-0.405557,0.385942,,,,,predicted_track_not_dynamic,RUNNING,1,119,4,0,4.899172,0.308937,0.000102,0.000143,5.938022,144,0.027397,0.038875,0.004979,0.038538,0.001163,0.047689,0.038875,0.005969,0.047278,0.001828,0.650,0.113926,13,0.022148,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.020774,0.307830,0.305778,,0,1.000000,SAFE,1,current,50000,181.9597,0.90199739,-0.11922558,1.44234931,-0.00915540,1.57080007,0.90201581,-0.02287054,0.02403740,0.02805018,0.00378784,0.00000000,-0.02266559
51,8.742589,1786966705.239346,2420,50000,1,2420,243,1762,0.100413,0.224777,1,1,0,0.320328,upperArm_Link,0,0.591753,-0.401406,0.379494,,,,,predicted_track_not_dynamic,RUNNING,1,123,4,0,5.065326,0.305637,0.000403,0.000499,6.104530,148,0.026663,0.039504,-0.011792,0.037093,-0.006754,0.044164,0.039504,-0.030275,0.028125,-0.015583,0.650,0.120955,14,0.027239,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.023990,0.304131,0.294634,,0,1.000000,SAFE,1,current,50000,180.5691,0.89789289,-0.11493399,1.44727182,-0.00850249,1.57080007,0.89790028,-0.02272943,0.02376553,0.02725934,0.00361561,0.00000000,-0.02279049
52,8.919815,1786966705.419931,2355,50000,1,2355,209,1596,0.088747,0.225361,1,1,0,0.359541,upperArm_Link,0,0.603374,-0.398809,0.384241,,,,,predicted_track_not_dynamic,RUNNING,1,128,5,0,5.273487,0.301441,0.000198,0.000433,6.312146,153,0.027121,0.045750,0.003933,0.045520,0.002339,0.061163,0.045750,0.026039,0.053429,0.014431,0.650,0.115395,15,0.013494,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.030171,0.300441,0.330083,,0,1.000000,SAFE,1,current,50000,182.5433,0.89385074,-0.11083680,1.45195222,-0.00791194,1.57080007,0.89386910,-0.02280796,0.02311852,0.02640929,0.00333221,0.00000000,-0.02274608
53,9.103111,1786966705.602505,2396,50000,1,2396,250,1745,0.104341,0.225861,1,1,0,0.316304,upperArm_Link,0,0.595042,-0.371109,0.379915,,,,,predicted_track_not_dynamic,RUNNING,1,132,4,0,5.439434,0.298127,0.000100,0.000150,6.477931,157,0.026285,0.052348,0.006956,0.051616,-0.005267,0.061533,0.052348,0.002670,0.059160,-0.016711,0.650,0.118008,16,0.022676,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.038699,0.296828,0.284828,,0,1.000000,SAFE,1,current,50000,179.3569,0.88952982,-0.10650853,1.45689309,-0.00731038,1.57080007,0.88953716,-0.02357341,0.02361353,0.02695563,0.00328188,0.00000000,-0.02363357
54,9.281196,1786966705.781880,2399,50000,1,2399,243,1678,0.101292,0.225780,1,1,0,0.288716,upperArm_Link,0,0.591975,-0.368814,0.376668,,,,,predicted_track_not_dynamic,RUNNING,1,136,4,0,5.605631,0.294835,0.000402,0.000499,6.644039,161,0.025617,0.056900,0.003840,0.055070,-0.013792,0.055479,0.056900,-0.008603,0.051142,-0.019708,0.650,0.119758,17,0.028954,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.042444,0.293735,0.275637,,0,1.000000,SAFE,1,current,50000,153.3608,0.88531888,-0.10235266,1.46164322,-0.00675284,1.57080007,0.88529325,-0.02364575,0.02333649,0.02667343,0.00313076,0.00000000,-0.02383084
55,9.440042,1786966705.935279,2467,50000,1,2467,235,1752,0.095257,0.225166,1,1,0,0.325849,upperArm_Link,0,0.593125,-0.356841,0.389116,,,,,predicted_track_not_dynamic,RUNNING,1,140,4,0,5.771748,0.291536,0.000297,0.000268,6.810498,165,0.025544,0.059716,0.001654,0.057460,-0.016174,0.058698,0.059716,0.013176,0.056874,-0.006095,0.650,0.122909,18,0.033362,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.045138,0.289939,0.306364,,0,1.000000,SAFE,1,current,50000,172.7174,0.88163257,-0.09882401,1.46562290,-0.00629434,1.57080007,0.88161051,-0.02320676,0.02221422,0.02505366,0.00288646,0.00000000,-0.02318424
56,9.607383,1786966706.108005,2503,50000,1,2503,242,1751,0.096684,0.225667,1,1,0,0.298601,upperArm_Link,0,0.596059,-0.337837,0.376269,,,,,predicted_track_not_dynamic,RUNNING,1,144,4,0,5.938022,0.288130,0.000204,0.000271,6.976163,169,0.025192,0.068233,-0.006364,0.066686,-0.012971,0.082717,0.068233,-0.007374,0.081288,-0.013419,0.650,0.122214,19,0.014327,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.055260,0.286926,0.284879,,0,1.000000,SAFE,1,current,50000,156.5894,0.87756836,-0.09493223,1.46995497,-0.00581016,1.57080007,0.87758303,-0.02428701,0.02325665,0.02588771,0.00289338,0.00000000,-0.02406760
57,9.766979,1786966706.264614,2420,50000,1,2420,255,1761,0.105372,0.223178,1,1,0,0.294127,upperArm_Link,0,0.597129,-0.325549,0.376324,,,,,predicted_track_not_dynamic,RUNNING,1,148,4,0,6.104530,0.284842,0.000100,0.000150,7.142485,173,0.025507,0.075179,-0.004249,0.075056,0.000534,0.075854,0.075179,-0.013322,0.074672,0.000682,0.650,0.120073,20,0.025139,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.063723,0.283835,0.240548,,0,1.000000,SAFE,1,current,50000,177.7180,0.87373894,-0.09134857,1.47401905,-0.00536633,1.57080364,0.87372428,-0.02399447,0.02245455,0.02546483,0.00278097,0.00002241,-0.02417822
58,9.941803,1786966706.442349,2310,50000,1,2310,233,1702,0.100866,0.226001,1,1,5,0.317508,upperArm_Link,0,0.594676,-0.311651,0.385071,0.194231,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,152,4,0,6.270603,0.281535,0.000303,0.000396,7.308367,177,0.025618,0.091060,0.003311,0.090234,0.011783,0.096406,0.091060,0.010380,0.093207,0.022334,0.650,0.121099,21,0.020531,1,0,valid_streak_not_ready,SAFE,SAFE,0.068764,0.280130,0.290440,,0,1.000000,SAFE,1,current,50000,160.3229,0.86947304,-0.08743845,1.47838771,-0.00491149,1.57080364,0.86949509,-0.02440110,0.02236603,0.02498888,0.00260167,0.00000000,-0.02419108
59,10.104012,1786966706.602691,2253,50000,1,2253,241,1703,0.106968,0.225415,1,1,5,0.280249,upperArm_Link,0,0.596830,-0.288759,0.379175,0.173557,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,156,4,0,6.436721,0.278227,0.000203,0.000282,7.474042,181,0.025933,0.107634,-0.005848,0.107412,0.003678,0.124545,0.107634,-0.009415,0.124153,-0.002981,0.650,0.118735,22,0.030239,1,1,,SAFE,SAFE,0.082079,0.277132,0.248938,,0,1.000000,SAFE,1,current,50000,169.9173,0.86555558,-0.08387680,1.48232722,-0.00451167,1.57080364,0.86558497,-0.02415058,0.02195711,0.02428654,0.00246480,0.00000000,-0.02410538
60,10.273268,1786966706.772628,2401,50000,1,2401,240,1729,0.099958,0.225865,1,1,5,0.316602,upperArm_Link,0,0.602451,-0.286979,0.381420,0.195243,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,160,4,0,6.602583,0.274935,0.000299,0.000282,7.639975,185,0.026003,0.101223,-0.004339,0.101072,0.003407,0.070194,0.101223,0.003400,0.069970,0.004446,0.250,0.116115,23,0.020484,1,1,,SAFE,SAFE,0.074861,0.273437,0.298531,,0,1.000000,SAFE,1,current,50000,177.2012,0.86137766,-0.08016475,1.48647928,-0.00411186,1.57080364,0.86137038,-0.02468412,0.02193157,0.02453128,0.00236220,0.00000000,-0.02490070
61,10.453439,1786966706.949862,2294,50000,1,2294,210,1657,0.091543,0.226481,1,1,5,0.322060,upperArm_Link,0,0.603639,-0.281835,0.383672,0.210177,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,165,5,0,6.810498,0.270732,0.000296,0.000415,7.847030,190,0.026890,0.090271,0.003953,0.090008,0.005636,0.066784,0.090271,0.029604,0.058021,0.014738,0.250,0.116844,24,0.016852,1,1,,SAFE,SAFE,0.067492,0.269733,0.286850,,0,1.000000,SAFE,1,current,50000,178.7661,0.85688436,-0.07624363,1.49075258,-0.00371571,1.57080364,0.85690272,-0.02493906,0.02176333,0.02371799,0.00219873,0.00000000,-0.02479680
62,10.626914,1786966707.128646,2275,50000,1,2275,231,1699,0.101538,0.223926,1,1,5,0.327645,upperArm_Link,0,0.600975,-0.279689,0.381027,0.200985,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,169,4,0,6.976163,0.267442,0.000097,0.000161,8.013331,194,0.026986,0.076595,0.010538,0.075564,0.006777,0.048245,0.076595,0.019633,0.043903,0.003824,0.250,0.119350,25,0.012081,1,1,,SAFE,SAFE,0.061601,0.266031,0.289020,,0,1.000000,SAFE,1,current,50000,184.6258,0.85249007,-0.07250591,1.49482048,-0.00334524,1.57080364,0.85249370,-0.02533097,0.02154618,0.02344946,0.00213559,0.00000000,-0.02541584
63,10.814606,1786966707.313303,2238,50000,1,2238,220,1649,0.098302,0.225015,1,1,5,0.322438,upperArm_Link,0,0.604946,-0.272284,0.381855,0.199321,upperArm_Link,0.400,1,future_reference_clearance_above_threshold,RUNNING,1,173,4,0,7.142485,0.264140,0.000402,0.000418,8.179303,198,0.026703,0.063628,0.012696,0.062131,0.005212,0.027503,0.063628,0.020725,0.018074,-0.000475,0.250,0.120905,26,0.027781,1,1,,SAFE,SAFE,0.056582,0.262241,0.284441,,0,1.000000,SAFE,1,current,50000,190.7292,0.84782064,-0.06852977,1.49911940,-0.00298211,1.57080364,0.84780604,-0.02487816,0.02118439,0.02290417,0.00193474,0.00000000,-0.02497534
64,11.006629,1786966707.504063,2406,50000,1,2406,228,1712,0.094763,0.225956,1,1,5,0.314951,upperArm_Link,0,0.604014,-0.254135,0.375788,0.193428,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,178,5,0,7.349843,0.259943,0.000005,0.000044,8.386918,203,0.027224,0.060102,0.007137,0.059660,-0.001429,0.056516,0.060102,-0.004748,0.053357,-0.018016,0.250,0.120355,27,0.026323,1,1,,SAFE,SAFE,0.057086,0.258531,0.264028,,0,1.000000,SAFE,1,current,50000,193.4432,0.84284681,-0.06444725,1.50367880,-0.00263364,1.57080364,0.84283584,-0.02590223,0.02126054,0.02374400,0.00181469,0.00000000,-0.02588330
65,11.200490,1786966707.697536,2331,50000,1,2331,248,1686,0.106392,0.225266,1,1,5,0.321679,upperArm_Link,0,0.608346,-0.253283,0.375275,0.211536,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,183,5,0,7.557553,0.255842,0.000195,0.000279,8.594299,208,0.027866,0.057351,0.005410,0.056896,-0.004759,0.044427,0.057351,0.005830,0.043229,-0.008428,0.250,0.120917,28,0.013231,1,1,,SAFE,SAFE,0.051822,0.254736,0.309248,,0,1.000000,SAFE,1,current,50000,192.9153,0.83780324,-0.06039775,1.50803268,-0.00230352,1.57080734,0.83780324,-0.02601643,0.02088871,0.02245880,0.00170289,0.00001906,-0.02595986
66,11.389846,1786966707.890468,2168,50000,1,2168,237,1611,0.109317,0.226688,1,1,5,0.305580,upperArm_Link,0,0.600135,-0.238237,0.388542,0.189263,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,187,4,0,7.722705,0.252531,0.000307,0.000165,8.759997,212,0.027587,0.054338,0.001900,0.054161,-0.003944,0.052151,0.054338,-0.020415,0.047602,-0.006078,0.250,0.124616,29,0.031365,1,1,,SAFE,SAFE,0.048939,0.251332,0.276986,2,1,1.000000,FOLLOWING,1,current,50000,176.2212,0.83296883,-0.05658667,1.51212251,-0.00201742,1.57080734,0.83302015,-0.02553077,0.02012652,0.02159860,0.00151094,0.00000000,-0.02525975
67,11.564859,1786966708.066710,2267,50000,1,2267,198,1602,0.087340,0.225760,1,1,5,0.324384,upperArm_Link,0,0.610247,-0.232281,0.371550,0.191150,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,191,4,0,7.888622,0.249135,0.000405,0.000433,8.925209,216,0.027528,0.051227,0.000781,0.051196,-0.001626,0.046695,0.051227,0.001261,0.046673,-0.000672,0.250,0.120419,30,0.026324,1,1,,SAFE,SAFE,0.048774,0.246926,0.289425,,0,1.000000,SAFE,1,current,50000,187.1170,0.82839841,-0.05299567,1.51595926,-0.00176065,1.57080734,0.82842046,-0.02611482,0.02051850,0.02192271,0.00146710,0.00000000,-0.02628205
68,11.751973,1786966708.253847,2410,50000,1,2410,201,1658,0.083402,0.226529,1,1,5,0.325334,wrist1_Link,0,0.612998,-0.209065,0.377832,0.183280,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,196,5,0,8.096359,0.245046,0.000001,0.000059,9.132807,221,0.028346,0.055472,-0.003174,0.055359,0.001555,0.059451,0.055472,0.002599,0.058830,0.008166,0.650,0.116704,31,0.029522,1,1,,SAFE,SAFE,0.056116,0.243931,0.307187,,0,1.000000,SAFE,1,current,50000,168.0288,0.82337326,-0.04919559,1.51992452,-0.00151123,1.57080734,0.82334763,-0.02685603,0.02030886,0.02119163,0.00133301,0.00000000,-0.02711087
69,11.924512,1786966708.421893,2458,50000,1,2458,208,1658,0.084622,0.226668,1,1,5,0.311505,wrist1_Link,0,0.611247,-0.190201,0.381683,0.149880,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,200,4,0,8.262342,0.241735,0.000102,0.000169,9.299313,225,0.028427,0.078238,-0.003225,0.078149,-0.001853,0.090203,0.078238,-0.009367,0.089705,-0.001391,0.650,0.119845,32,0.023402,1,1,,SAFE,WARNING,0.066754,0.240247,0.291468,,0,1.000000,SAFE,1,current,50000,174.3050,0.81882858,-0.04580267,1.52362549,-0.00130215,1.57080734,0.81878823,-0.02634004,0.01966471,0.02145010,0.00121177,0.00000000,-0.02642537
70,12.094899,1786966708.596215,2316,50000,1,2316,207,1564,0.089378,0.226505,1,1,5,0.307019,left_link,0,0.613365,-0.184421,0.380010,0.144524,left_link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,204,4,0,8.428370,0.238339,0.000200,0.000304,9.466148,229,0.028350,0.086935,0.011626,0.086103,-0.002974,0.083790,0.086935,0.019729,0.080997,-0.008420,0.650,0.115963,33,0.028117,1,1,,SAFE,WARNING,0.067227,0.237141,0.284037,,0,1.000000,SAFE,1,current,50000,178.3861,0.81410784,-0.04238040,1.52718723,-0.00110408,1.57080734,0.81409311,-0.02770602,0.02008528,0.02090379,0.00116249,0.00000000,-0.02755560
71,12.275133,1786966708.774621,2248,50000,1,2248,191,1546,0.084964,0.226727,1,1,5,0.294623,left_link,0,0.616683,-0.180262,0.374287,0.137804,left_link,0.500,1,,RUNNING,1,209,5,0,8.635794,0.234232,0.000307,0.000381,9.673130,234,0.029451,0.084280,0.013543,0.083155,-0.002223,0.078588,0.084280,0.020308,0.075913,0.000939,0.250,0.115520,34,0.020703,1,1,,SAFE,WARNING,0.064046,0.232739,0.308775,,0,1.000000,SAFE,1,current,50000,205.0305,0.80922198,-0.03887743,1.53087354,-0.00091701,1.57081103,0.80922568,-0.02710847,0.01943573,0.02045297,0.00103793,0.00002050,-0.02700628
