t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz
20.779610,0.31633073,-0.14243320,1.41525722,-0.01312054,1.57079637,0.31632343,-0.03295664,-0.00053132,-0.00044337,-0.00004416,0.00000000,-0.03331121,0.58745302,-0.00868519,0.53948663,-3.14157854,0.00000451,1.57080365
20.821032,0.31496990,-0.14246254,1.41523528,-0.01312420,1.57079637,0.31494790,-0.03493858,-0.00088862,-0.00079903,-0.00004407,0.00000000,-0.03498223,0.58745286,-0.00948063,0.53948059,-3.14156842,0.00000792,1.57081830
20.862256,0.31344402,-0.14250657,1.41519129,-0.01312420,1.57079637,0.31343299,-0.03517355,-0.00093218,-0.00119657,0.00000000,0.00000000,-0.03481960,0.58745761,-0.01037055,0.53947756,-3.14156842,0.00000789,1.57080738
20.903758,0.31206116,-0.14253958,1.41513622,-0.01312420,1.57079637,0.31206849,-0.03335179,-0.00093050,-0.00155132,-0.00004452,-0.00000000,-0.03281948,0.58745970,-0.01117743,0.53948607,-3.14158893,0.00000109,1.57078887
20.945072,0.31068197,-0.14258358,1.41506290,-0.01312787,1.57079637,0.31071499,-0.03484404,-0.00105318,-0.00171246,-0.00008782,0.00000000,-0.03474354,0.58746602,-0.01198048,0.53949693,3.14157161,-0.00000676,1.57076330
20.987365,0.30914506,-0.14262761,1.41499317,-0.01313154,1.57079637,0.30915976,-0.03462920,-0.00114360,-0.00148803,-0.00008784,0.00000000,-0.03488816,0.58746906,-0.01277783,0.53950452,3.14155404,-0.00001235,1.57077063
21.028653,0.30778423,-0.14267896,1.41493821,-0.01313521,1.57079637,0.30779526,-0.03313265,-0.00119911,-0.00142042,-0.00008888,0.00000000,-0.03295557,0.58747406,-0.01366837,0.53950384,3.14155058,-0.00001336,1.57078541
21.069952,0.30640873,-0.14272664,1.41487586,-0.01313888,1.57079637,0.30643806,-0.03536776,-0.00119243,-0.00163419,-0.00013205,0.00000000,-0.03488290,0.58747732,-0.01446927,0.53950731,3.14154019,-0.00001662,1.57076703
21.111675,0.30484617,-0.14277799,1.41480243,-0.01314621,1.57079637,0.30489749,-0.03529064,-0.00136920,-0.00163406,-0.00017652,0.00000000,-0.03516162,0.58748093,-0.01527832,0.53951053,3.14152980,-0.00001985,1.57074506
21.153061,0.30347431,-0.14284034,1.41473997,-0.01315355,1.57079637,0.30351463,-0.03310330,-0.00142145,-0.00155553,-0.00022241,-0.00000000,-0.03354786,0.58748452,-0.01617677,0.53950864,3.14153300,-0.00001871,1.57075598
21.194226,0.30211344,-0.14289537,1.41467404,-0.01316455,1.57079637,0.30212814,-0.03285198,-0.00132835,-0.00167955,-0.00026567,0.00000000,-0.03325261,0.58748686,-0.01696849,0.53950889,3.14153300,-0.00001860,1.57078168
21.235915,0.30075261,-0.14295039,1.41460073,-0.01317556,1.57079637,0.30075997,-0.03507763,-0.00149441,-0.00188998,-0.00030772,0.00000000,-0.03472698,0.58748883,-0.01776000,0.53951276,3.14152634,-0.00002068,1.57078887
21.277663,0.29918638,-0.14302008,1.41451633,-0.01319023,1.57079637,0.29923040,-0.03544694,-0.00154266,-0.00189694,-0.00035283,0.00000000,-0.03483157,0.58749187,-0.01867038,0.53951344,3.14152607,-0.00002059,1.57075225
21.319073,0.29780352,-0.14307876,1.41444290,-0.01320490,1.57079637,0.29786223,-0.03303070,-0.00149849,-0.00167761,-0.00030911,-0.00000000,-0.03311496,0.58749208,-0.01947462,0.53951489,3.14152607,-0.00002052,1.57073760
21.360847,0.29643902,-0.14314479,1.41437685,-0.01321591,1.57079637,0.29647571,-0.03493944,-0.00154464,-0.00181152,-0.00035405,0.00000000,-0.03551384,0.58749387,-0.02026740,0.53950908,3.14153646,-0.00001721,1.57075958
21.402172,0.29490212,-0.14320715,1.41429257,-0.01323424,1.57079637,0.29491314,-0.03503314,-0.00166457,-0.00197577,-0.00043906,0.00000000,-0.03508916,0.58749063,-0.02116162,0.53951334,3.14153300,-0.00001817,1.57078541
21.444408,0.29351559,-0.14328417,1.41421187,-0.01325259,1.57079637,0.29354864,-0.03338789,-0.00175492,-0.00202198,-0.00039443,0.00000000,-0.03295088,0.58749428,-0.02196602,0.53950770,3.14154685,-0.00001384,1.57076330
21.485698,0.29211441,-0.14335386,1.41412389,-0.01326726,1.57079637,0.29216209,-0.03555397,-0.00177336,-0.00217290,-0.00039887,0.00000000,-0.03577386,0.58749490,-0.02277957,0.53951012,3.14154365,-0.00001482,1.57074879
21.527135,0.29057384,-0.14343090,1.41403210,-0.01328560,1.57079637,0.29058853,-0.03499458,-0.00181147,-0.00212224,-0.00044174,0.00000000,-0.03574564,0.58749272,-0.02357663,0.53951059,3.14154685,-0.00001370,1.57077808
21.568733,0.28920934,-0.14350426,1.41394770,-0.01330394,1.57079637,0.28919467,-0.03302597,-0.00181287,-0.00212117,-0.00039762,0.00000000,-0.03346661,0.58749353,-0.02446617,0.53950806,3.14155377,-0.00001157,1.57081097
21.610104,0.28783381,-0.14358129,1.41385615,-0.01331861,1.57079637,0.28781182,-0.03348735,-0.00186278,-0.00226029,-0.00035478,0.00000000,-0.03335402,0.58749432,-0.02526389,0.53950813,3.14155404,-0.00001148,1.57081830
21.651432,0.28643999,-0.14365831,1.41376078,-0.01333328,1.57079637,0.28643632,-0.03555874,-0.00199259,-0.00248097,-0.00039843,0.00000000,-0.03533667,0.58749391,-0.02607231,0.53951006,3.14155058,-0.00001246,1.57079992
21.692920,0.28488839,-0.14374635,1.41365063,-0.01335162,1.57079637,0.28488472,-0.03516113,-0.00207608,-0.00256239,-0.00044167,0.00000000,-0.03516101,0.58749316,-0.02697200,0.53951263,3.14154685,-0.00001346,1.57079992
21.734481,0.28352022,-0.14383072,1.41354799,-0.01336996,1.57079637,0.28351656,-0.03292816,-0.00211882,-0.00247028,-0.00044140,-0.00000000,-0.03288398,0.58749409,-0.02776458,0.53951358,3.14154685,-0.00001337,1.57079992
21.776020,0.28215206,-0.14392242,1.41344535,-0.01338830,1.57079637,0.28215206,-0.03537464,-0.00229636,-0.00269397,-0.00053003,0.00000000,-0.03506573,0.58749661,-0.02855644,0.53951044,3.14155404,-0.00001125,1.57079619
21.817540,0.28058213,-0.14402145,1.41332424,-0.01341398,1.57079637,0.28060412,-0.03566772,-0.00234268,-0.00274065,-0.00053034,-0.00000000,-0.03535880,0.58749579,-0.02946584,0.53951137,3.14155750,-0.00001019,1.57077436
21.859004,0.27919197,-0.14411683,1.41321790,-0.01343232,1.57079637,0.27921763,-0.03317972,-0.00224460,-0.00263897,-0.00048359,0.00000000,-0.03330926,0.58749703,-0.03027026,0.53950798,3.14156469,-0.00000811,1.57077063
21.900904,0.27781644,-0.14420852,1.41310418,-0.01345433,1.57079637,0.27782744,-0.03505115,-0.00241946,-0.00290287,-0.00052741,0.00000000,-0.03526971,0.58749662,-0.03106644,0.53950982,3.14156416,-0.00000808,1.57078541
21.942453,0.27626854,-0.14431857,1.41297579,-0.01347633,1.57079637,0.27627587,-0.03538091,-0.00265045,-0.00287243,-0.00048587,0.00000000,-0.03524810,0.58749766,-0.03196166,0.53950858,3.14156789,-0.00000704,1.57078887
21.983939,0.27487835,-0.14442860,1.41286564,-0.01349468,1.57079637,0.27490035,-0.03349350,-0.00250988,-0.00264061,-0.00048379,0.00000000,-0.03296685,0.58750115,-0.03276469,0.53949888,3.14158573,-0.00000206,1.57077436
22.025794,0.27347717,-0.14452764,1.41275573,-0.01351668,1.57079637,0.27352852,-0.03543183,-0.00255659,-0.00299842,-0.00052849,0.00000000,-0.03521672,0.58749880,-0.03357547,0.53949475,-3.14158893,0.00000097,1.57074506
22.067219,0.27192926,-0.14464135,1.41261625,-0.01353869,1.57079637,0.27196959,-0.03510036,-0.00282412,-0.00313543,-0.00052966,0.00000000,-0.03554071,0.58749840,-0.03447024,0.53949685,3.14159265,-0.00000005,1.57075598
22.108906,0.27056110,-0.14476240,1.41249526,-0.01356070,1.57079637,0.27057576,-0.03305525,-0.00273204,-0.00290906,-0.00048467,0.00000000,-0.03318534,0.58750390,-0.03525925,0.53948587,-3.14157135,0.00000584,1.57078181
22.150446,0.26917824,-0.14486878,1.41237414,-0.01357904,1.57079637,0.26920760,-0.03564288,-0.00269741,-0.00327287,-0.00048650,0.00000000,-0.03511177,0.58750285,-0.03605833,0.53948353,-3.14156789,0.00000677,1.57076690
22.191868,0.26760465,-0.14498615,1.41222382,-0.01360105,1.57079637,0.26766333,-0.03577583,-0.00287789,-0.00354144,-0.00053137,0.00000000,-0.03551040,0.58750275,-0.03686750,0.53948624,-3.14157481,0.00000481,1.57073401
22.233288,0.26621449,-0.14510719,1.41208076,-0.01362306,1.57079637,0.26626584,-0.03326262,-0.00274276,-0.00336251,-0.00048666,0.00000000,-0.03392506,0.58750348,-0.03776937,0.53948861,-3.14157854,0.00000382,1.57074506
22.274796,0.26484630,-0.14521357,1.41194499,-0.01364140,1.57079637,0.26484996,-0.03325373,-0.00275020,-0.00341578,-0.00053256,0.00000000,-0.03378121,0.58750098,-0.03855966,0.53949340,-3.14158893,0.00000091,1.57079260
22.316022,0.26346344,-0.14533462,1.41179824,-0.01366707,1.57079637,0.26347080,-0.03570756,-0.00300633,-0.00371211,-0.00057542,0.00000000,-0.03544402,0.58750248,-0.03935712,0.53949450,-3.14158893,0.00000090,1.57078887
22.357738,0.26188251,-0.14546299,1.41163695,-0.01368908,1.57079637,0.26190820,-0.03587748,-0.00299748,-0.00383435,-0.00057350,0.00000000,-0.03552579,0.58749934,-0.04026983,0.53949904,3.14158573,-0.00000193,1.57077063
22.399216,0.26047769,-0.14558403,1.41147923,-0.01371476,1.57079637,0.26051435,-0.03341611,-0.00296147,-0.00375649,-0.00057459,0.00000000,-0.03372529,0.58749866,-0.04108007,0.53950547,3.14157481,-0.00000476,1.57075958
22.440723,0.25910950,-0.14570875,1.41132522,-0.01373676,1.57079637,0.25910950,-0.03519531,-0.00322765,-0.00389113,-0.00057475,0.00000000,-0.03581357,0.58749974,-0.04186852,0.53950848,3.14156789,-0.00000660,1.57079619
22.482181,0.25755793,-0.14585179,1.41115642,-0.01376244,1.57079637,0.25754327,-0.03559161,-0.00319065,-0.00390098,-0.00057621,-0.00000000,-0.03550099,0.58749965,-0.04276274,0.53950805,3.14156789,-0.00000658,1.57081097
22.523461,0.25616407,-0.14597283,1.41100240,-0.01378445,1.57079637,0.25617141,-0.03390849,-0.00316025,-0.00373701,-0.00062324,0.00000000,-0.03373177,0.58749601,-0.04356678,0.53951309,3.14155723,-0.00000933,1.57078887
22.564611,0.25476289,-0.14611223,1.41084838,-0.01381379,1.57079637,0.25476289,-0.03357647,-0.00322747,-0.00362385,-0.00066342,0.00000000,-0.03379643,0.58749691,-0.04437365,0.53950703,3.14157135,-0.00000557,1.57079619
22.606508,0.25337636,-0.14624062,1.41070163,-0.01383947,1.57079637,0.25336537,-0.03531566,-0.00345052,-0.00389246,-0.00070808,0.00000000,-0.03553557,0.58749301,-0.04517311,0.53950398,3.14157854,-0.00000370,1.57080738
22.647688,0.25183213,-0.14639834,1.41052556,-0.01387248,1.57079637,0.25181380,-0.03572835,-0.00360833,-0.00409880,-0.00071277,0.00000000,-0.03550522,0.58749353,-0.04606202,0.53949802,-3.14159239,-0.00000003,1.57081470
22.688842,0.25043461,-0.14653772,1.41036415,-0.01389816,1.57079637,0.25044197,-0.03386976,-0.00346657,-0.00404412,-0.00062225,-0.00000000,-0.03324763,0.58749223,-0.04686673,0.53949597,-3.14158893,0.00000088,1.57078887
22.730212,0.24903710,-0.14668445,1.41019177,-0.01392383,1.57079637,0.24907011,-0.03571659,-0.00376191,-0.00442587,-0.00070801,0.00000000,-0.03553835,0.58749355,-0.04767057,0.53949517,-3.14158893,0.00000088,1.57076330
22.771706,0.24747451,-0.14684950,1.40999734,-0.01395685,1.57079637,0.24749653,-0.03544615,-0.00375649,-0.00446426,-0.00070718,0.00000000,-0.03571135,0.58749207,-0.04847072,0.53949424,-3.14158573,0.00000175,1.57077436
22.813205,0.24609534,-0.14699621,1.40982127,-0.01398252,1.57079637,0.24610634,-0.03321694,-0.00369417,-0.00422532,-0.00065956,0.00000000,-0.03321955,0.58749406,-0.04936263,0.53949501,-3.14158893,0.00000085,1.57078541
22.855078,0.24470516,-0.14715761,1.40964508,-0.01401187,1.57079637,0.24472716,-0.03357687,-0.00369914,-0.00436330,-0.00066039,0.00000000,-0.03308957,0.58749769,-0.05016113,0.53948742,-3.14157481,0.00000437,1.57077436
22.896459,0.24330030,-0.14730433,1.40945816,-0.01403754,1.57079637,0.24335165,-0.03600570,-0.00402993,-0.00487051,-0.00075269,0.00004462,-0.03565083,0.58749551,-0.05096933,0.53949367,-3.14158893,0.00000085,1.57074506
22.937895,0.24172305,-0.14749141,1.40924168,-0.01407422,1.57080007,0.24177440,-0.03572906,-0.00420609,-0.00509232,-0.00084130,0.00004463,-0.03603912,0.58749966,-0.05187448,0.53949050,-3.14158120,-0.00000100,1.57074506
22.979304,0.24034020,-0.14765280,1.40903628,-0.01410724,1.57080007,0.24036588,-0.03327354,-0.00394307,-0.00482796,-0.00075321,0.00000000,-0.03380507,0.58750267,-0.05266840,0.53949668,-3.14159185,-0.00000363,1.57077063
23.020684,0.23896836,-0.14781785,1.40884197,-0.01413658,1.57080007,0.23897570,-0.03562505,-0.00416511,-0.00514095,-0.00070888,0.00000000,-0.03558106,0.58750584,-0.05345580,0.53949584,-3.14159185,-0.00000362,1.57078887
23.062083,0.23739110,-0.14799759,1.40861070,-0.01416592,1.57080007,0.23742044,-0.03581720,-0.00418409,-0.00532953,-0.00074788,0.00000000,-0.03515877,0.58750570,-0.05436184,0.53950480,3.14157215,-0.00000884,1.57076703
23.104011,0.23598625,-0.14816633,1.40839815,-0.01419894,1.57080007,0.23604859,-0.03365407,-0.00397368,-0.00498730,-0.00075008,-0.00000000,-0.03353420,0.58750750,-0.05516821,0.53951032,3.14156149,-0.00001133,1.57073401
23.145142,0.23459606,-0.14832772,1.40819633,-0.01422828,1.57080007,0.23463641,-0.03555085,-0.00430365,-0.00519391,-0.00084251,0.00000000,-0.03625982,0.58750567,-0.05596687,0.53951514,3.14155058,-0.00001386,1.57075598
23.186621,0.23304817,-0.14852212,1.40796888,-0.01426863,1.57080007,0.23305182,-0.03561080,-0.00434003,-0.00518188,-0.00093016,-0.00000000,-0.03578549,0.58750552,-0.05675655,0.53951493,3.14155430,-0.00001295,1.57078887
23.227941,0.23164698,-0.14868718,1.40776718,-0.01430531,1.57080007,0.23167264,-0.03407169,-0.00399274,-0.00483592,-0.00084293,-0.00000000,-0.03362760,0.58750305,-0.05766031,0.53951453,3.14155777,-0.00001206,1.57077063
23.269301,0.23023111,-0.14885224,1.40756905,-0.01433832,1.57080007,0.23027147,-0.03398093,-0.00407575,-0.00478466,-0.00084165,0.00000000,-0.03406855,0.58749694,-0.05847424,0.53951503,3.14155777,-0.00001202,1.57075598
23.310735,0.22883360,-0.14902464,1.40737104,-0.01437500,1.57080007,0.22885194,-0.03548521,-0.00445188,-0.00515645,-0.00092576,0.00000000,-0.03601444,0.58749310,-0.05927694,0.53951092,3.14156842,-0.00000946,1.57077808
23.352481,0.22727835,-0.14922273,1.40713990,-0.01441535,1.57080007,0.22727469,-0.03533864,-0.00462145,-0.00532505,-0.00088001,0.00000000,-0.03569017,0.58749091,-0.06016959,0.53950817,3.14157534,-0.00000778,1.57079992
23.394066,0.22588818,-0.14940979,1.40692723,-0.01444836,1.57080007,0.22587717,-0.03367953,-0.00459059,-0.00520756,-0.00083871,0.00000000,-0.03350263,0.58749234,-0.06096656,0.53950342,3.14158253,-0.00000610,1.57080738
23.435580,0.22447965,-0.14960419,1.40670717,-0.01448504,1.57080007,0.22449064,-0.03577778,-0.00485857,-0.00583241,-0.00092759,0.00000000,-0.03573342,0.58749460,-0.06177375,0.53949772,-3.14159185,-0.00000363,1.57078541
23.477108,0.22291707,-0.14981326,1.40644288,-0.01452539,1.57080007,0.22290973,-0.03534979,-0.00496578,-0.00593769,-0.00096674,-0.00000000,-0.03561524,0.58749370,-0.06257311,0.53950360,3.14158253,-0.00000610,1.57079619
23.519061,0.22153056,-0.15001868,1.40621185,-0.01456574,1.57080007,0.22151954,-0.03318372,-0.00473913,-0.00557378,-0.00092143,0.00000000,-0.03313862,0.58750138,-0.06346292,0.53949794,-3.14159185,-0.00000366,1.57080738
23.560677,0.22014403,-0.15020941,1.40597713,-0.01460242,1.57080007,0.22014037,-0.03511553,-0.00486662,-0.00603867,-0.00091305,0.00000000,-0.03481392,0.58750166,-0.06425756,0.53950138,3.14158626,-0.00000526,1.57079992
23.603352,0.21856678,-0.15042950,1.40570199,-0.01464277,1.57080007,0.21858145,-0.03551947,-0.00506548,-0.00592423,-0.00096185,-0.00000000,-0.03517293,0.58750274,-0.06516121,0.53950765,3.14157215,-0.00000843,1.57078181
23.644625,0.21715827,-0.15063490,1.40547836,-0.01468312,1.57080007,0.21718393,-0.03383505,-0.00483407,-0.00554054,-0.00088724,0.00000000,-0.03383381,0.58750323,-0.06596815,0.53949701,-3.14159185,-0.00000364,1.57077063
23.686071,0.21576808,-0.15082932,1.40524364,-0.01471613,1.57080007,0.21578276,-0.03544426,-0.00501907,-0.00585806,-0.00096750,0.00000000,-0.03570836,0.58750160,-0.06676496,0.53949877,3.14158626,-0.00000520,1.57078181
23.727892,0.21420550,-0.15105307,1.40499043,-0.01476381,1.57080007,0.21420917,-0.03544672,-0.00500103,-0.00570300,-0.00100889,0.00000000,-0.03540270,0.58749831,-0.06766076,0.53949137,-3.14158120,-0.00000132,1.57079260
23.769679,0.21280432,-0.15124747,1.40476680,-0.01480049,1.57080007,0.21282266,-0.03381313,-0.00479951,-0.00559164,-0.00096917,0.00000000,-0.03328392,0.58749219,-0.06846460,0.53948726,-3.14157375,0.00000024,1.57077808
23.811208,0.21138847,-0.15145287,1.40452468,-0.01484451,1.57080007,0.21143614,-0.03593925,-0.00530492,-0.00632161,-0.00110511,-0.00000000,-0.03563050,0.58748903,-0.06927609,0.53948512,-3.14156655,0.00000175,1.57074879
23.852663,0.20982221,-0.15168764,1.40424228,-0.01489219,1.57080007,0.20986623,-0.03551690,-0.00544036,-0.00667961,-0.00110572,0.00000000,-0.03595862,0.58748849,-0.07017302,0.53948573,-3.14156655,0.00000171,1.57075225
23.894142,0.20844302,-0.15190405,1.40397072,-0.01493621,1.57080007,0.20845404,-0.03344831,-0.00516991,-0.00658558,-0.00101640,0.00000000,-0.03366989,0.58749244,-0.07096178,0.53949173,-3.14157747,-0.00000063,1.57078541
23.935677,0.20704551,-0.15211681,1.40369558,-0.01497656,1.57080007,0.20707120,-0.03589208,-0.00551833,-0.00715100,-0.00105952,-0.00000000,-0.03536278,0.58749338,-0.07176159,0.53950193,3.14158626,-0.00000518,1.57077063
23.977225,0.20546094,-0.15236254,1.40337658,-0.01502424,1.57080007,0.20551594,-0.03611905,-0.00576268,-0.00740146,-0.00110814,0.00000000,-0.03581243,0.58749553,-0.07256946,0.53951287,3.14156496,-0.00000964,1.57073760
24.018402,0.20405607,-0.15259364,1.40308309,-0.01506826,1.57080007,0.20410742,-0.03351527,-0.00551957,-0.00689178,-0.00105968,0.00000000,-0.03412364,0.58750148,-0.07347093,0.53952255,3.14154312,-0.00001407,1.57074506
24.060320,0.20267689,-0.15282105,1.40280426,-0.01511228,1.57080007,0.20268056,-0.03541943,-0.00590401,-0.00691397,-0.00110101,0.00000000,-0.03594040,0.58750574,-0.07425932,0.53952584,3.14153566,-0.00001549,1.57079260
24.101735,0.20110698,-0.15308516,1.40250719,-0.01515996,1.57080007,0.20111430,-0.03605651,-0.00597272,-0.00668047,-0.00115004,0.00000000,-0.03557099,0.58750812,-0.07505641,0.53952158,3.14154312,-0.00001391,1.57078887
24.143239,0.19968745,-0.15331623,1.40225041,-0.01520764,1.57080007,0.19973145,-0.03411353,-0.00552338,-0.00622981,-0.00110470,0.00000000,-0.03384824,0.58750732,-0.07596952,0.53950699,3.14157161,-0.00000804,1.57075252
24.184744,0.19827525,-0.15354365,1.40199006,-0.01525166,1.57080007,0.19830459,-0.03348368,-0.00545543,-0.00633477,-0.00109948,0.00000000,-0.03396613,0.58750391,-0.07677813,0.53950119,3.14158253,-0.00000582,1.57076703
24.226616,0.19689608,-0.15377107,1.40172219,-0.01529934,1.57080007,0.19689976,-0.03529019,-0.00585266,-0.00686450,-0.00123224,0.00000000,-0.03572868,0.58750229,-0.07756742,0.53949859,3.14158972,-0.00000439,1.57079260
24.268148,0.19533350,-0.15403150,1.40141785,-0.01535437,1.57080007,0.19532615,-0.03578814,-0.00592051,-0.00711372,-0.00123716,-0.00000000,-0.03565539,0.58750017,-0.07846164,0.53949437,-3.14158466,-0.00000223,1.57080365
24.309630,0.19392498,-0.15426259,1.40113163,-0.01540205,1.57080007,0.19393964,-0.03392366,-0.00556557,-0.00711128,-0.00114835,0.00000000,-0.03383433,0.58749708,-0.07926785,0.53949861,-3.14159212,-0.00000368,1.57078181
24.351189,0.19251645,-0.15449367,1.40082729,-0.01544973,1.57080007,0.19251645,-0.03552426,-0.00609307,-0.00754437,-0.00122767,0.00000000,-0.03596209,0.58749461,-0.08007389,0.53951166,3.14156842,-0.00000857,1.57079619
24.393222,0.19095388,-0.15477243,1.40050077,-0.01550475,1.57080007,0.19093186,-0.03519904,-0.00629673,-0.00725828,-0.00122430,-0.00000000,-0.03532832,0.58749757,-0.08096689,0.53950787,3.14157534,-0.00000716,1.57081830
24.435054,0.18956369,-0.15502188,1.40021837,-0.01555244,1.57080007,0.18955269,-0.03353729,-0.00598551,-0.00677826,-0.00114428,0.00000000,-0.03314010,0.58749894,-0.08176157,0.53949986,3.14158999,-0.00000436,1.57080738
24.476569,0.18815884,-0.15527129,1.39993584,-0.01560012,1.57080007,0.18816984,-0.03597779,-0.00644499,-0.00719645,-0.00128008,0.00000000,-0.03549208,0.58749802,-0.08256503,0.53949190,-3.14158120,-0.00000163,1.57078541
24.518139,0.18657424,-0.15555741,1.39962041,-0.01565881,1.57080007,0.18660359,-0.03577843,-0.00638170,-0.00752200,-0.00132026,0.00000000,-0.03564460,0.58749662,-0.08347131,0.53947803,-3.14155244,0.00000380,1.57076690
24.559950,0.18517673,-0.15580316,1.39930868,-0.01571016,1.57080007,0.18519874,-0.03336834,-0.00598756,-0.00721763,-0.00127696,0.00000000,-0.03367762,0.58749505,-0.08427059,0.53948587,-3.14156655,0.00000105,1.57077436
24.601461,0.18379389,-0.15605624,1.39901888,-0.01576518,1.57080007,0.18379755,-0.03574515,-0.00642996,-0.00785160,-0.00137453,0.00000000,-0.03578684,0.58749387,-0.08506138,0.53947844,-3.14154871,0.00000436,1.57079260
24.642696,0.18222030,-0.15633503,1.39865947,-0.01582387,1.57080007,0.18223864,-0.03616234,-0.00642582,-0.00828707,-0.00132977,0.00000000,-0.03558820,0.58749106,-0.08596147,0.53949003,-3.14157028,0.00000032,1.57077808
24.684267,0.18080078,-0.15658811,1.39833295,-0.01587523,1.57080007,0.18085213,-0.03389361,-0.00621418,-0.00780242,-0.00127803,0.00000000,-0.03362810,0.58748831,-0.08677342,0.53950086,-3.14159212,-0.00000369,1.57074506
24.725920,0.17939958,-0.15685222,1.39801013,-0.01593024,1.57080007,0.17943993,-0.03500911,-0.00662044,-0.00834252,-0.00130052,0.00000000,-0.03543697,0.58748939,-0.08757418,0.53950323,3.14158972,-0.00000435,1.57075598
24.768922,0.17783333,-0.15714933,1.39762509,-0.01598527,1.57080007,0.17784801,-0.03483089,-0.00667390,-0.00844190,-0.00130258,0.00000000,-0.03521420,0.58749298,-0.08846879,0.53951733,3.14155723,-0.00001016,1.57078181
24.810457,0.17645049,-0.15741709,1.39729500,-0.01604029,1.57080007,0.17645782,-0.03441116,-0.00674871,-0.00804092,-0.00136002,-0.00000000,-0.03418535,0.58749543,-0.08925877,0.53952111,3.14155004,-0.00001140,1.57078887
24.855057,0.17486222,-0.15773255,1.39693189,-0.01610264,1.57080007,0.17489891,-0.03483018,-0.00685048,-0.00800880,-0.00136209,0.00000000,-0.03414594,0.58749721,-0.09006563,0.53951338,3.14156416,-0.00000880,1.57076330
24.896464,0.17345004,-0.15800765,1.39660537,-0.01615766,1.57080007,0.17351606,-0.03584709,-0.00716908,-0.00840961,-0.00146042,0.00000000,-0.03593459,0.58749827,-0.09097323,0.53951109,3.14156789,-0.00000811,1.57073028
24.937933,0.17189114,-0.15832676,1.39623487,-0.01622369,1.57080007,0.17192048,-0.03556194,-0.00720959,-0.00862642,-0.00145968,0.00000000,-0.03618121,0.58750298,-0.09186341,0.53950426,3.14158253,-0.00000557,1.57076703
24.979391,0.17050095,-0.15860553,1.39589000,-0.01627871,1.57080007,0.17051561,-0.03373515,-0.00663225,-0.00844467,-0.00137060,0.00000000,-0.03369122,0.58750566,-0.09265751,0.53950890,3.14157135,-0.00000743,1.57078181
25.020894,0.16909242,-0.15887697,1.39553428,-0.01633740,1.57080007,0.16912544,-0.03642347,-0.00709883,-0.00873600,-0.00146363,0.00000000,-0.03602458,0.58750349,-0.09346293,0.53952249,3.14154631,-0.00001171,1.57076330
25.062109,0.16748950,-0.15919241,1.39516747,-0.01639975,1.57080007,0.16753718,-0.03606112,-0.00716686,-0.00818753,-0.00145927,0.00000000,-0.03627467,0.58749890,-0.09437985,0.53951622,3.14155723,-0.00000981,1.57074879
25.103881,0.16610299,-0.15947118,1.39485562,-0.01645844,1.57080007,0.16611765,-0.03332025,-0.00678817,-0.00753762,-0.00145485,0.00000000,-0.03402478,0.58749496,-0.09517296,0.53950422,3.14158227,-0.00000552,1.57078181
25.145335,0.16471647,-0.15975729,1.39454019,-0.01652080,1.57080007,0.16470546,-0.03569422,-0.00751922,-0.00818211,-0.00159232,0.00000000,-0.03582721,0.58749264,-0.09596580,0.53948936,-3.14157028,-0.00000009,1.57080738
25.186808,0.16314289,-0.16009475,1.39417708,-0.01659049,1.57080007,0.16314654,-0.03605586,-0.00760037,-0.00848377,-0.00150247,0.00000000,-0.03579058,0.58749363,-0.09676857,0.53946978,-3.14153034,0.00000644,1.57078541
25.228356,0.16172336,-0.16038820,1.39383590,-0.01664551,1.57080007,0.16173436,-0.03360643,-0.00715858,-0.00843131,-0.00140476,0.00000000,-0.03382212,0.58749215,-0.09767658,0.53946220,-3.14151995,0.00000811,1.57078541
25.270319,0.16033685,-0.16069265,1.39347279,-0.01670787,1.57080007,0.16032216,-0.03530413,-0.00764888,-0.00949860,-0.00162714,0.00000000,-0.03565293,0.58749783,-0.09846814,0.53946011,-3.14151622,0.00000860,1.57081097
25.311842,0.15877794,-0.16102643,1.39304364,-0.01678123,1.57080007,0.15875959,-0.03565920,-0.00746751,-0.00998509,-0.00163492,-0.00000000,-0.03543784,0.58750072,-0.09926228,0.53947064,-3.14153406,0.00000559,1.57081097
25.353326,0.15737674,-0.16131255,1.39264393,-0.01684359,1.57080007,0.15738040,-0.03390234,-0.00689546,-0.00945961,-0.00150280,0.00000000,-0.03337176,0.58750006,-0.10015975,0.53949832,-3.14158839,-0.00000311,1.57079260
25.394827,0.15596455,-0.16159865,1.39225864,-0.01690594,1.57080007,0.15599023,-0.03390494,-0.00702869,-0.00879771,-0.00150293,0.00000000,-0.03359559,0.58749508,-0.10096776,0.53951727,3.14156043,-0.00000883,1.57077063
25.436304,0.15456337,-0.16189577,1.39191389,-0.01696830,1.57080007,0.15459271,-0.03576367,-0.00765748,-0.00902831,-0.00163781,0.00000000,-0.03594139,0.58749031,-0.10176946,0.53951019,3.14157508,-0.00000652,1.57076703
