frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
42,7.295355,1,11,0.566276,-0.403415,0.362986,0.035267,0.049620,0.049620,0.031818,-0.003331,0.047382,-0.014355,0.062857,0.049620,-0.020979,0.055683,-0.020257,0.650,0.118630,0.147570,0.202570,0.118630,0.022544,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.474667,1,12,0.559548,-0.395851,0.357823,0.038254,0.054203,0.054203,0.068916,-0.004737,0.048505,-0.023723,0.053135,0.054203,-0.001822,0.045259,-0.027778,0.650,0.120030,0.141969,0.196969,0.120030,0.031783,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.657193,1,13,0.553506,-0.386489,0.354037,0.041594,0.059128,0.059128,0.094428,-0.017185,0.051384,-0.023673,0.068311,0.059128,-0.027593,0.055498,-0.028725,0.650,0.125019,0.153349,0.208349,0.125019,0.033611,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.835944,1,14,0.566627,-0.371895,0.366384,0.045793,0.056133,0.056133,0.121115,-0.013681,0.051709,-0.017029,0.055477,0.056133,0.004875,0.054378,0.009845,0.250,0.113755,0.144203,0.199203,0.113755,0.025472,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.025499,1,15,0.567292,-0.360469,0.367320,0.049252,0.057415,0.057415,0.052417,-0.001578,0.057393,0.000161,0.059318,0.057415,0.001396,0.059002,0.005955,0.650,0.118076,0.146255,0.201255,0.118076,0.023130,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.206752,1,16,0.576819,-0.320953,0.369722,0.066076,0.085477,0.085477,0.159773,0.016641,0.082793,0.013215,0.106290,0.085477,0.023602,0.102353,0.016261,0.650,0.117587,0.149336,0.204336,0.117587,0.017910,1,1,1,0,valid_streak_not_ready
48,8.384561,1,17,0.571512,-0.292056,0.365327,0.083120,0.117238,0.117238,0.184877,0.022222,0.114284,0.013791,0.132809,0.117238,0.024705,0.129569,0.015491,0.650,0.117349,0.147904,0.202904,0.117349,0.024246,2,1,1,1,
49,8.572637,1,18,0.570270,-0.281805,0.352177,0.089292,0.129011,0.129011,0.070180,0.011919,0.128324,-0.005892,0.124713,0.129011,0.004978,0.123093,-0.019411,0.650,0.125182,0.146503,0.201503,0.125182,0.033517,3,1,1,1,
50,8.761570,1,19,0.570145,-0.276243,0.355597,0.085278,0.125032,0.125032,0.052971,0.008833,0.124322,-0.009945,0.114748,0.125032,0.003847,0.113589,-0.015810,0.250,0.123630,0.150153,0.205153,0.123630,0.033665,4,1,1,1,
51,8.949719,1,20,0.576544,-0.254515,0.359465,0.086828,0.113947,0.113947,0.124003,0.006396,0.113188,-0.011470,0.090613,0.113947,-0.000370,0.089551,-0.013826,0.250,0.116041,0.143286,0.198286,0.116041,0.027793,5,1,1,1,
52,9.128173,1,21,0.572105,-0.244298,0.356138,0.085438,0.102003,0.102003,0.013937,0.005808,0.101340,-0.010060,0.065547,0.102003,0.000799,0.064362,-0.012384,0.250,0.114576,0.140027,0.195027,0.114576,0.031047,6,1,1,1,
53,9.318369,1,22,0.569065,-0.243213,0.361727,0.076673,0.090835,0.090835,0.027844,0.004309,0.090600,-0.004901,0.052999,0.090835,-0.001606,0.051423,0.012726,0.250,0.113114,0.137152,0.192152,0.113114,0.027569,7,1,1,1,
54,9.496864,1,23,0.584787,-0.208512,0.370133,0.084024,0.088077,0.088077,0.175539,0.006179,0.087858,0.000580,0.096262,0.088077,0.019907,0.092084,0.019762,0.250,0.112469,0.136580,0.191580,0.112469,0.021988,8,1,1,1,
55,9.675024,1,24,0.581674,-0.201501,0.362650,0.084070,0.085784,0.085784,0.119574,0.007775,0.085369,0.003264,0.073676,0.085784,0.007084,0.073203,0.004398,0.250,0.116207,0.142511,0.197511,0.116207,0.028101,9,1,1,1,
56,9.854817,1,25,0.576942,-0.195798,0.353730,0.078402,0.083686,0.083686,0.061864,0.008911,0.083188,0.001947,0.067186,0.083686,0.006659,0.066773,-0.003315,0.250,0.124670,0.154070,0.209070,0.124670,0.033483,10,1,1,1,
57,10.025840,1,26,0.568019,-0.179955,0.364060,0.077884,0.082208,0.082208,0.046848,0.005316,0.082036,-0.000224,0.089523,0.082208,-0.001479,0.089450,0.003298,0.250,0.122697,0.145406,0.200406,0.122697,0.033016,11,1,1,1,
58,10.202500,1,27,0.590052,-0.153797,0.358732,0.083367,0.080194,0.080194,0.143688,0.003557,0.080050,-0.003233,0.079417,0.080194,0.007449,0.077405,-0.016128,0.250,0.124942,0.148843,0.203843,0.124942,0.014351,12,1,1,1,
