frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
44,7.657193,1786967299.768954,2347,50000,1,2347,277,1734,0.118023,0.225194,1,1,0,0.304782,upperArm_Link,0,0.577386,-0.378569,0.376324,,,,,predicted_track_not_dynamic,RUNNING,1,97,4,0,3.986601,0.327240,0.000306,0.000404,5.023778,122,0.029055,0.059128,-0.017185,0.051384,-0.023673,0.068311,0.059128,-0.027593,0.055498,-0.028725,0.650,0.125019,13,0.033611,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.041594,0.326025,0.275599,,0,1.000000,SAFE,1,current,50000,177.1799,0.92216063,-0.14123742,1.41663277,-0.01289679,1.57080007,0.92216426,-0.02184427,0.02520037,0.03002351,0.00460198,0.00000000,-0.02204543
45,7.835944,1786967299.946164,2508,50000,1,2508,265,1765,0.105662,0.224823,1,1,0,0.310396,upperArm_Link,0,0.580882,-0.358332,0.382559,,,,,predicted_track_not_dynamic,RUNNING,1,101,4,0,4.153028,0.323933,0.000597,0.000532,5.190214,126,0.028493,0.056133,-0.013681,0.051709,-0.017029,0.055477,0.056133,0.004875,0.054378,0.009845,0.250,0.113755,14,0.025472,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.045793,0.322338,0.275717,,0,1.000000,SAFE,1,current,50000,185.0022,0.91833848,-0.13689081,1.42167640,-0.01211550,1.57080007,0.91832387,-0.02138254,0.02431657,0.02821595,0.00437083,0.00000000,-0.02148457
46,8.025499,1786967300.131183,2467,50000,1,2467,237,1760,0.096068,0.225670,1,1,0,0.320209,upperArm_Link,0,0.585412,-0.350990,0.378128,,,,,predicted_track_not_dynamic,RUNNING,1,106,5,0,4.360403,0.319730,0.000099,0.000136,5.397969,131,0.028677,0.057415,-0.001578,0.057393,0.000161,0.059318,0.057415,0.001396,0.059002,0.005955,0.650,0.118076,15,0.023130,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.049252,0.318628,0.255581,,0,1.000000,SAFE,1,current,50000,186.1293,0.91412026,-0.13223974,1.42711234,-0.01129386,1.57080007,0.91412759,-0.02225329,0.02453679,0.02867741,0.00433457,0.00000000,-0.02213758
47,8.206752,1786967300.317343,2399,50000,1,2399,219,1744,0.091288,0.224513,1,1,5,0.324282,upperArm_Link,0,0.591084,-0.321890,0.380511,0.186362,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,111,5,0,4.567094,0.315644,0.000301,0.000477,5.605631,136,0.028823,0.085477,0.016641,0.082793,0.013215,0.106290,0.085477,0.023602,0.102353,0.016261,0.650,0.117587,16,0.017910,1,0,valid_streak_not_ready,SAFE,SAFE,0.066076,0.314729,0.302051,,0,1.000000,SAFE,1,current,50000,180.4203,0.91002309,-0.12774642,1.43237603,-0.01051257,1.57080007,0.91001940,-0.02260463,0.02479031,0.02904050,0.00431049,0.00000000,-0.02266547
48,8.384561,1786967300.497782,2456,50000,1,2456,280,1770,0.114007,0.225285,1,1,5,0.293245,upperArm_Link,0,0.586047,-0.289158,0.384516,0.170513,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,115,4,0,4.733031,0.312244,0.000199,0.000334,5.771748,140,0.028068,0.117238,0.022222,0.114284,0.013791,0.132809,0.117238,0.024705,0.129569,0.015491,0.650,0.117349,17,0.024246,1,1,,SAFE,SAFE,0.083120,0.311051,0.234292,,0,1.000000,SAFE,1,current,50000,180.2545,0.90608728,-0.12353185,1.43731678,-0.00983032,1.57080007,0.90607995,-0.02213500,0.02370272,0.02778674,0.00383698,0.00000000,-0.02215545
49,8.572637,1786967300.678056,2395,50000,1,2395,263,1744,0.109812,0.224310,1,1,5,0.289822,upperArm_Link,0,0.586246,-0.276940,0.381238,0.156782,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,119,4,0,4.899172,0.308937,0.000303,0.000378,5.938022,144,0.027140,0.129011,0.011919,0.128324,-0.005892,0.124713,0.129011,0.004978,0.123093,-0.019411,0.650,0.125182,18,0.033517,1,1,,SAFE,SAFE,0.089292,0.307236,0.257507,,0,1.000000,SAFE,1,current,50000,194.6064,0.90176266,-0.11899083,1.44260609,-0.00910771,1.57080007,0.90178835,-0.02299397,0.02414458,0.02812328,0.00384207,0.00000000,-0.02281840
50,8.761570,1786967300.872681,2444,50000,1,2444,242,1762,0.099018,0.226180,1,1,5,0.288794,upperArm_Link,0,0.592550,-0.268941,0.379640,0.152389,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,124,5,0,5.106797,0.304834,0.000001,0.000066,6.146036,149,0.027140,0.125032,0.008833,0.124322,-0.009945,0.114748,0.125032,0.003847,0.113589,-0.015810,0.250,0.123630,19,0.033665,1,1,,SAFE,SAFE,0.085278,0.303522,0.276008,,0,1.000000,SAFE,1,current,50000,186.5378,0.89742345,-0.11447182,1.44781470,-0.00842913,1.57080364,0.89744908,-0.02296703,0.02391868,0.02756864,0.00359168,0.00001893,-0.02296735
51,8.949719,1786967301.059238,2361,50000,1,2361,236,1631,0.099958,0.226401,1,1,5,0.292822,upperArm_Link,0,0.591365,-0.245900,0.381341,0.164454,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,128,4,0,5.273487,0.301441,0.000300,0.000378,6.312146,153,0.026351,0.113947,0.006396,0.113188,-0.011470,0.090613,0.113947,-0.000370,0.089551,-0.013826,0.250,0.116041,20,0.027793,1,1,,SAFE,SAFE,0.086828,0.299943,0.241226,,0,1.000000,SAFE,1,current,50000,180.5535,0.89315015,-0.11013621,1.45272255,-0.00780556,1.57080364,0.89316118,-0.02271228,0.02304345,0.02608487,0.00331420,0.00000000,-0.02278989
52,9.128173,1786967301.239810,2308,50000,1,2308,218,1600,0.094454,0.226164,1,1,5,0.292344,upperArm_Link,0,0.592393,-0.244357,0.379639,0.163520,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,133,5,0,5.480817,0.297334,0.000200,0.000315,6.519090,158,0.026685,0.102003,0.005808,0.101340,-0.010060,0.065547,0.102003,0.000799,0.064362,-0.012384,0.250,0.114576,21,0.031047,1,1,,SAFE,SAFE,0.085438,0.296234,0.259440,,0,1.000000,SAFE,1,current,50000,188.6759,0.88893926,-0.10594365,1.45748723,-0.00722602,1.57080364,0.88895392,-0.02359648,0.02349377,0.02669972,0.00324760,0.00000000,-0.02357610
53,9.318369,1786967301.428522,2457,50000,1,2457,219,1749,0.089133,0.226222,1,1,5,0.295511,upperArm_Link,0,0.590072,-0.239661,0.379224,0.167006,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,137,4,0,5.647129,0.294034,0.000300,0.000392,6.685585,162,0.025680,0.090835,0.004309,0.090600,-0.004901,0.052999,0.090835,-0.001606,0.051423,0.012726,0.250,0.113114,22,0.027569,1,1,,SAFE,SAFE,0.076673,0.292524,0.279246,1,1,1.000000,FOLLOWING,1,current,50000,179.6692,0.88447529,-0.10155670,1.46247590,-0.00663913,1.57080364,0.88446796,-0.02347039,0.02306546,0.02622913,0.00308569,0.00000000,-0.02358603
54,9.496864,1786967301.608209,2345,50000,1,2345,198,1684,0.084435,0.226492,1,1,5,0.311828,upperArm_Link,0,0.604579,-0.211653,0.379183,0.178014,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,142,5,0,5.855102,0.289841,0.000298,0.000411,6.893244,167,0.025992,0.088077,0.006179,0.087858,0.000580,0.096262,0.088077,0.019907,0.092084,0.019762,0.250,0.112469,23,0.021988,1,1,,SAFE,SAFE,0.084024,0.288840,0.256041,,0,1.000000,SAFE,1,current,50000,175.2138,0.88021302,-0.09745217,1.46717083,-0.00611460,1.57080364,0.88019836,-0.02387899,0.02299524,0.02630299,0.00293862,0.00000000,-0.02392006
55,9.675024,1786967301.783441,2289,50000,1,2289,213,1648,0.093054,0.225293,1,1,5,0.305386,upperArm_Link,0,0.602533,-0.190825,0.378160,0.170520,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,146,4,0,6.020928,0.286530,0.000095,0.000198,7.059172,171,0.025775,0.085784,0.007775,0.085369,0.003264,0.073676,0.085784,0.007084,0.073203,0.004398,0.250,0.116207,24,0.028101,1,1,,SAFE,SAFE,0.084070,0.285141,0.260489,,0,1.000000,SAFE,1,current,50000,182.6893,0.87600207,-0.09348337,1.47166061,-0.00561942,1.57080364,0.87599844,-0.02363567,0.02227654,0.02520072,0.00277942,0.00000000,-0.02357378
56,9.854817,1786967301.966148,2396,50000,1,2396,219,1662,0.091402,0.225654,1,1,5,0.295408,upperArm_Link,0,0.602335,-0.182229,0.370823,0.153718,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,150,4,0,6.187484,0.283230,0.000202,0.000158,7.225443,175,0.025610,0.083686,0.008911,0.083188,0.001947,0.067186,0.083686,0.006659,0.066773,-0.003315,0.250,0.124670,25,0.033483,1,1,,SAFE,SAFE,0.078402,0.282129,0.280264,,0,1.000000,SAFE,1,current,50000,169.5418,0.87165916,-0.08943019,1.47613919,-0.00513524,1.57080734,0.87166286,-0.02415506,0.02254356,0.02490960,0.00269299,0.00002055,-0.02411429
57,10.025840,1786967302.135711,2404,50000,1,2404,223,1703,0.092762,0.224956,1,1,5,0.284571,upperArm_Link,0,0.599905,-0.174666,0.370798,0.152545,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,154,4,0,6.353679,0.279838,0.000196,0.000282,7.391296,179,0.025687,0.082208,0.005316,0.082036,-0.000224,0.089523,0.082208,-0.001479,0.089450,0.003298,0.250,0.122697,26,0.033016,1,1,,SAFE,SAFE,0.077884,0.278427,0.259260,,0,1.000000,SAFE,1,current,50000,179.3488,0.86752534,-0.08568147,1.48034644,-0.00469874,1.57080734,0.86752898,-0.02417126,0.02191952,0.02460064,0.00255227,0.00000000,-0.02417161
58,10.202500,1786967302.315077,2352,50000,1,2352,234,1726,0.099490,0.222836,1,1,5,0.282959,upperArm_Link,0,0.601185,-0.149274,0.366576,0.130026,left_link,0.500,1,,RUNNING,1,159,5,0,6.560545,0.275728,0.000295,0.000444,7.598827,184,0.026703,0.080194,0.003557,0.080050,-0.003233,0.079417,0.080194,0.007449,0.077405,-0.016128,0.250,0.124942,27,0.014351,1,1,,SAFE,WARNING,0.083367,0.275230,0.270750,,0,1.000000,SAFE,1,current,50000,166.3236,0.86308330,-0.08168332,1.48475540,-0.00426225,1.57080734,0.86310899,-0.02514442,0.02263175,0.02495717,0.00247081,0.00000000,-0.02501959
